"","clues","answers"
"1","Holdup cover-up ","SKIMASK"
"2","Joins the fray ","HASATIT"
"3","Legally binding ","INFORCE"
"4","Check out thoroughly ","EXPLORE"
"5","""Simple"" ","NOSWEAT"
"6","Seized hold of ","LEAPTON"
"7","Front ","ACT"
"8","A lot of Oceania ","ATOLLS"
"9","Really moved ","SENT"
"10","Ring data ","TKOS"
"11","Slight ","SNUB"
"12","W. S. Gilbert's ""The ___ Ballads"" ","BAB"
"13","Kind of artery ","RENAL"
"14","Former item ","EXES"
"15","Long-bearded type ","SAGE"
"16","Variety of penguin ","ADELIE"
"17","Out of one's mind ","UNHINGED"
"18","Background noise ","UNDERTONE"
"19","""Whew!"" to an office worker ","WHATADAY"
"20","Wound up ","ONEDGE"
"21","In good shape ","HALE"
"22","Market figures, briefly ","ARBS"
"23","It lies on the celestial equator ","ORION"
"24","Court alternative: Abbr. ","AVE"
"25","Parting need? ","COMB"
"26","Work across the board? ","SAND"
"27","Word ","NEWS"
"28","Take to the limit ","MAXOUT"
"29","Whittier war poem ""Laus ___"" ","DEO"
"30","From the beginning ","GOINGIN"
"31","Out of control ","ONATEAR"
"32","W.W. I rifle ","ENFIELD"
"33","They have gripping roles ","CCLAMPS"
"34","Outside the solar system ","DEEPSKY"
"35","Vatican government ","HOLYSEE"
"36","Founder of Reprise Records ","SINATRA"
"37","Bad-mouthed ","KNOCKED"
"38","Journalist who wrote ""The Trial of Socrates"" ","IFSTONE"
"39","Make shorter, in a way ","MOW"
"40","It may be restricted ","AREA"
"41","Beats it ","SCATS"
"42","Camphor, e.g. ","KETONE"
"43","More than intent ","HELLBENT"
"44","Cancels ","AXES"
"45","Waxing offerer ","SPA"
"46","Some climbers' conquests ","ALPS"
"47","Carrier ","TOTEBAG"
"48","Primitive period ","IRONAGE"
"49","Sleeping bag alternative ","TENTBED"
"50","Not just any old seats ","LUXURYBOX"
"51","Pay tribute to ","SALUTE"
"52","""Singin' in the Rain"" role ","LINA"
"53","Drive off ","SHOO"
"54","Cutting remarks ","SNEERS"
"55","Ancient literary work ","EDDA"
"56","___ time ","INNO"
"57","Pop music, informally ","EARCANDY"
"58","Struck with a resounding blow ","WHANGED"
"59","Server's suggestion ","HAVEONE"
"60","Woman who makes the rounds? ","ALEWIFE"
"61","Symbols of royal dignity ","DIADEMS"
"62","Cracked ","GONEAPE"
"63","Back ","ENDORSE"
"64","Smack ","SMOOCH"
"65","Con game ","BUNCO"
"66","Cutlet? ","SNIP"
"67","Formula, essentially ","MILK"
"68","Looked up to? ","TALL"
"69","Some microwaves ","GES"
"70","Longest river in Scotland ","TAY"
