"","clues","answers"
"1","Out of bed for the day ","RISEN"
"2","Rand McNally product ","MAP"
"3","Resting on ","ATOP"
"4","Part of the eye ","RETINA"
"5","In bed all day, maybe ","ILL"
"6","Profits ","NETEARNINGS"
"7","Hornets' and Nuggets' org. ","NBA"
"8","Industrial city of Germany ","ESSEN"
"9","Winter precipitation ","SLEET"
"10","Gulf war missiles ","SCUDS"
"11","Town dump, e.g. ","WASTEAREA"
"12","Othello's supposed rival for Desdemona's affection ","CASSIO"
"13","""Beep beep"" maker ","HORN"
"14","Commotion ","ADO"
"15","Teacher, after exams ","GRADER"
"16","""Quickly!,"" on an order ","ASAP"
"17","The, grammatically ","DEFINITEARTICLE"
"18","Musial of the Cardinals ","STAN"
"19","Egyptian god of the underworld ","OSIRIS"
"20","Last in a sequence: Abbr. ","ULT"
"21","___ of Man ","ISLE"
"22","Actress Reynolds of ""The Unsinkable Molly Brown"" ","DEBBIE"
"23","Dodge City lawman ","WYATTEARP"
"24","The ""T"" in TWA ","TRANS"
"25","German Hermann ","HESSE"
"26","Use the pink end of a pencil ","ERASE"
"27","Antlered animal ","ELK"
"28","Emmy-winning nature series narrated by David Attenborough ","PLANETEARTH"
"29","Ginger ___ ","ALE"
"30","Grapefruit-like fruit ","POMELO"
"31","___ as shootin' ","SURE"
"32","Wrecker's job ","TOW"
"33","Kick out of school ","EXPEL"
"34","Feb. preceder ","JAN"
"35","Summer in France ","ETE"
"36","Tyke ","TOT"
"37","Extend a subscription ","RENEW"
"38","___ City (Las Vegas) ","SIN"
"39","London's locale: Abbr. ","ENG"
"40","Former Egyptian leader with a lake named after him ","NASSER"
"41","Many a West Virginia worker ","MINER"
"42","""The Zoo Story"" playwright Edward ","ALBEE"
"43","Oro y ___ (Montana's motto) ","PLATA"
"44","B&O and Short Line: Abbr. ","RRS"
"45","Give, as homework ","ASSIGN"
"46","Island west of Maui ","LANAI"
"47","A lot ","SCADS"
"48","Citadel student ","CADET"
"49","Stars and Stripes land, for short ","USOFA"
"50","Remove wool from ","SHEAR"
"51","Hot ","TORRID"
"52","Baltimore baseballer ","ORIOLE"
"53","Bewildered ","ATSEA"
"54","""Agnus ___"" ","DEI"
"55","Swim with the fishes, say ","SCUBA"
"56","Bold poker bet ","ALLIN"
"57","""For ___ sake!"" ","PETES"
"58","The J. and K. in J. K. Rowling: Abbr. ","INITS"
"59","African fly pest ","TSETSE"
"60","Vast treeless plain ","STEPPE"
"61","Suckling site ","BREAST"
"62","Bread choice that's not white or rye ","WHEAT"
"63","Mello ___ (soft drink) ","YELLO"
"64","Off-kilter ","ASKEW"
"65","Actress Zellweger ","RENEE"
"66","From ___ Z ","ATO"
"67","Bagel topper ","LOX"
"68","What a guitar may be hooked up to ","AMP"
"69","Regret ","RUE"
"70","Gay singing syllable ","TRA"
"71","Billy Joel's ""Tell ___ About It"" ","HER"
