"","clues","answers"
"1","What cats clean themselves with ","PAWS"
"2","Had on ","WORE"
"3","Feeling of anxiety ","AGITA"
"4","___ vera gel ","ALOE"
"5","Highest point ","APEX"
"6","""Congrats!"" ","KUDOS"
"7","Junk pile ","SCRAPHEAP"
"8","Firm hand? ","CLERK"
"9","Bones of the foot ","TARSI"
"10","University sports org. ","NCAA"
"11","Destiny ","FATE"
"12","Darth Vader's name as a boy ","ANI"
"13","Drummer Ringo ","STARR"
"14","""Have a ___"" (request in a waiting room) ","SEAT"
"15","Winnie-the-___ ","POOH"
"16","Little rascal ","IMP"
"17","Singer ___ Davis Jr. ","SAMMY"
"18","British W.W. II weapons ","STENS"
"19","""Uh-huh!"" ","YEP"
"20","Coup d'___ ","ETAT"
"21","""If I may interject ..."" ","AHEM"
"22","Undercoat used in sculpture ","GESSO"
"23","Power source for an electric vehicle ","BATTERYPACK"
"24","Dark loaf ","RYE"
"25","Very light brown ","ECRU"
"26","""Heads will ___!"" ","ROLL"
"27","Folklore monsters ","OGRES"
"28","Reminders of past fights ","SCARS"
"29","Easter event in Vatican City ","PAPALMASS"
"30","Courtroom proceeding ","TRIAL"
"31","And others, in a list ","ETAL"
"32","Pimples ","ACNE"
"33","Actress Field with Oscars ","SALLY"
"34","Word after club, cream or caustic ","SODA"
"35","Illuminating gas ","NEON"
"36","Macaroni or rigatoni ","PASTA"
"37","Disquieting ","WORRISOME"
"38","Caribbean and Caspian ","SEAS"
"39","When repeated, a trombone sound ","WAH"
"40","A warm welcome ","OPENARMS"
"41","Blink or flinch, say ","REACT"
"42","Americans living abroad, informally ","EXPATS"
"43","Org. with a canine registry ","AKC"
"44","Texas, Louisiana, Mississippi, Alabama and Florida ","GULFSTATES"
"45","Perfect ","IDEAL"
"46","Rich German cake ","TORTE"
"47","Out of alignment ","ASKEW"
"48","Leaning Tower city ","PISA"
"49","Pub pintful ","ALE"
"50","Ireland, in poetry ","ERIN"
"51","Toward sunrise ","EAST"
"52","Bernard Malamud novel about a baseball phenom ","THENATURAL"
"53","Detectives, informally ","PIS"
"54","Mel who played at the Polo Grounds ","OTT"
"55","""You'll ___ for this!"" ","PAY"
"56","Sport also known as cage fighting, in brief ","MMA"
"57","Nonetheless ","YET"
"58","Tennis legend Arthur ","ASHE"
"59","Notepaper that's usually yellow ","LEGALPAD"
"60","Intl. group of oil producers ","OPEC"
"61","Mess up ","ERR"
"62","Nearsighted people ","MYOPES"
"63","Scandinavian drinking cry ","SKOL"
"64","One-ups ","BESTS"
"65","Capital of Ghana ","ACCRA"
"66","Appalachian ___ ","TRAIL"
"67","Philosopher who tutored Aristotle ","PLATO"
"68","German industrial city ","ESSEN"
"69","F.B.I. agent, in old slang ","GMAN"
"70","___ as a fox ","SLY"
"71","In the style of, in cookery ","ALA"
