"","clues","answers"
"1","Office accessory ","DESKLAMP"
"2","Emergency room supply ","PLASMA"
"3","Certain rifle ","REPEATER"
"4","Vital passages ","AORTAS"
"5","Track meet officials ","TIMERS"
"6","Boons ","GODSENDS"
"7","Sheathe ","ENCASE"
"8","United competitor ","DELTA"
"9","Ending with win or hand ","SOME"
"10","Tangled hair mass ","SHAG"
"11","Catty comments ","MEOWS"
"12","Eraser Mate alternative ","BIC"
"13","So far ","TODATE"
"14","Piece of hard candy ","SOURBALL"
"15","Insecticides ","ALDRINS"
"16","By the rules ","LICITLY"
"17","Literal ","VERBATIM"
"18","Cut deeply ","GASHED"
"19","From Okla. City to Birmingham ","ESE"
"20","Extra ","SPARE"
"21","In___ (actually) ","ESSE"
"22","Adherents ","ISTS"
"23","Sneaked ","SLUNK"
"24","Having a handle ","ANSATE"
"25","Yank ","AMERICAN"
"26","Hang out ","LOITER"
"27","Crown, as a sovereign ","CORONATE"
"28","History ","ANNALS"
"29","Tissue paper sounds ","CRINKLES"
"30","Never forgive oneself ","REGRET"
"31","Sizes up ","ASSESSES"
"32","Complete bore ","DRAG"
"33","Finnish skiing gold medalist Mäntyranta ","EERO"
"34","Put the pedal to the metal ","SPED"
"35","Large green parrots ","KEAS"
"36","Spiked ","LACED"
"37","Reparations ","ATONEMENTS"
"38","Butt in ","MEDDLE"
"39","Fast musical passages ","PRESTOS"
"40","Head ","PATE"
"41","Section of the body ","LOINS"
"42","Noted name in steel ","ARMCO"
"43","Health spa offerings ","STEAMBATHS"
"44","Large Mediterranean port ","MARSEILLES"
"45","Cape fox ","ASSE"
"46","Lost leatherneck ","AWOL"
"47","Rung ","STAVE"
"48","Aces ","HOLESINONE"
"49","Speaking to ","ADDRESSING"
"50","Habiliments ","GARB"
"51","Unique ","SUIGENERIS"
"52","Playwright Fitch ","CLYDE"
"53","Member of the familia ","TIA"
"54","Alternative to Magnavox ","RCA"
"55","Cold north wind ","BISE"
"56","Thimblefuls ","SIPS"
"57","Cane ","MALACCA"
"58","They spread quickly ","RUMORS"
"59","Khan's subject ","TATAR"
"60","Commemorative stone ","STELE"
"61","Wing-shaped ","ALAR"
"62","Once, long ago ","ERST"
"63","Finalizes the deal ","INKS"
"64","Jazzman Tjader et al. ","CALS"
"65","To___(just right) ","ATEE"
