"","clues","answers"
"1","""It"" in the old slogan ""Gotta have it"" ","PEPSI"
"2","Stinky ","FETID"
"3","Crescent's tip ","CUSP"
"4","Scepters' go-withs ","ORBS"
"5","Liquid part of fat ","OLEIN"
"6","Poem's farewell ","ENVOI"
"7","""God ha' mercy on such ___"" ","ASWE"
"8","Pullover ","POLO"
"9","""The Goodbye Girl"" star suffers audibly ","MARSHAMOANS"
"10","Look from Groucho ","LEER"
"11","Foreign statesman whose real first name is Aubrey ","EBAN"
"12","Annex ","ELL"
"13","Beggar's cry ","ALMS"
"14","Philippine lady ricochets ","IMELDACAROMS"
"15","Aproned advertising animal ","ELSIE"
"16","Destinations ","AIMS"
"17","Kickback ","REBATE"
"18","Reproductive cell ","GAMETE"
"19","Parsonage ","MANSE"
"20","Sup ","DINE"
"21","Tequila source ","AGAVE"
"22","Foldaway ","COT"
"23","Novelist-critic dances ","SUSANTANGOS"
"24","Form of a thank-you ","NOTE"
"25","Theater acronym ","ANTA"
"26","Bottom line ","SUM"
"27","""To a Steam Roller"" poet ","MOORE"
"28","Troubadour ","BARD"
"29","Locker room supply ","TALC"
"30","Set upon ","ASSAIL"
"31","Twosome ","ITEM"
"32","Member of the order Isoptera ","TERMITE"
"33","""The Munsters"" actress sang ","YVONNECAROLED"
"34","Popular Polynesian port ","PAPEETE"
"35","E.T.O. battle town ","STLO"
"36","Shining ","AGLEAM"
"37","Big name in Hawaii ","DOLE"
"38","Shows curiosity ","ASKS"
"39","Two-time Tony winner did a no-no ","SANDYSINNED"
"40","Its symbol is a crescent and star ","ISLAM"
"41","Mausoleum opening? ","TAJ"
"42","Steak order ","RARE"
"43","Old dagger ","SNEE"
"44","""Casino"" co-star does firming exercises ","SHARONTONES"
"45","Shaver ","LAD"
"46","Pantheon figures ","BUSTS"
"47","Manner, as of writing ","VEIN"
"48","Headwork ","STUDY"
"49","Noted Egyptian temple site ","KARNAK"
"50","One of the Clintons ","DEWITT"
"51","Memo order ","ASAP"
"52","Port of Crete ","CANEA"
"53","Part of B.A. ","ARTS"
"54","Canadian politician Bob ","RAE"
"55","Like most cupcakes ","ICED"
"56","Super's apartment number, maybe ","ONEA"
"57","Newswoman stops ","LESLEYHALTS"
"58","Rooster locale ","VANE"
"59","Coin in Kerman ","RIAL"
"60","Kett and James ","ETTAS"
"61","Six-time U.S. Open tennis champ ","EVERT"
"62","Pizazz ","ELAN"
"63","Moolah ","KALE"
"64","Several Peters ","TSARS"
"65","Fleshy fruit ","POME"
"66","Ambassador takes a husband ","PERLEMATES"
"67","Sonny's sibling ","SIS"
"68","Slapdash ","INHASTE"
"69","Wife abroad ","FEMME"
"70","Genesis name ","ENOS"
"71","Tellico Dam overseer: Abbr. ","TVA"
"72","Sea between Italy and Greece ","IONIAN"
"73","Send away ","DISMISS"
"74","Salesman's duties ","CALLS"
"75","Like some books ","USED"
"76","Administer an oath to ","SWEARIN"
"77","Rate ","PERCENT"
"78","""Lulu,"" e.g. ","OPERA"
"79","Perfect slave ","ROBOT"
"80","Mame's onus ","BLAME"
"81","King's desires ","SONS"
"82","What George couldn't tell ","ALIE"
"83","Cousins of cassowaries: Var. ","EMEUS"
"84","Perpendicular to the keel ","ABEAM"
"85","They protect banks ","LEVEES"
"86","Police target ","GANG"
"87","Hub of old Athens ","AGORA"
"88","One-track ","MONO"
"89","Win ","ATTAIN"
"90","New York Senator ","DAMATO"
"91","Parking places ","CARLOTS"
"92","Pinch hitter ","SUB"
"93","Reply to the Little Red Hen ","NOTI"
"94","Annapolis mascot ","GOAT"
"95","Shield border ","ORLE"
"96","Not long to wait ","SEC"
"97","Pennies, perhaps ","ANTES"
"98","___ hoot ","GIVEA"
"99","Nazarenes and others ","SECTS"
"100","Forwarded ","RELAYED"
"101","Hardly the creme de la creme ","DREGS"
"102","Of the cheekbone ","MALAR"
"103","Year in Ivan the Terrible's reign ","MDLI"
"104","Marine organisms ","NEKTON"
"105","Jimmy's successor ","RONALD"
"106","Swanky ","POSH"
"107","___ breve ","ALLA"
"108","Liqueur flavor ","PEAR"
"109","Nail down ","ENSURE"
"110","Columnist reacted angrily ","ANNSNARLED"
"111","""If a body ___ body..."" ","MEETA"
"112","Bad-mouth ","DIS"
"113","End of Madama Butterfly's name ","SAN"
"114","Sturdy wagon ","DRAY"
"115","Escritoire ","DESK"
"116","Flick ","MOVIE"
"117","Make business connections ","NETWORK"
"118","Shakespeare's Fairy Queen ","TITANIA"
"119","Hollywood hopeful ","STARLET"
"120","Wailer ","BANSHEE"
"121","Tournament news ","UPSETS"
"122","Lady of a stuttering song ","KATY"
"123","Almost princely ","DUCAL"
"124","Jean Renoir film heroine ","ELENA"
"125","Ream ","WIDEN"
"126","Allan-___ (Sherwood Forest figure) ","ADALE"
"127","Salad ingredient ","CRESS"
"128","Baloney ","JIVE"
"129","Patricia of ""A Face in the Crowd"" ","NEAL"
"130","Controversial apple spray ","ALAR"
"131","Longfellow's bell town ","ATRI"
"132","Isabella d'___ (famed beauty) ","ESTE"
"133","Times Sq., e.g., on the IRT ","STA"
"134","Film ""Contessa"" ","AVA"
