"","clues","answers"
"1","Galoot ","BIGAPE"
"2","Come undone, as a robe ","FALLOPEN"
"3","Israeli author of ""Where the Jackals Howl, and Other Stories"" ","AMOSOZ"
"4","Possible psychotic symptom ","IDEEFIXE"
"5","Sort of ","RATHER"
"6","Food on which Charles Lamb wrote an essay ","ROASTPIG"
"7","Architect's add-on ","ELL"
"8","Bars ","TAVERNS"
"9","___ meeting ","PTA"
"10","Throw for ___ ","ALOSS"
"11","Tempting spot ","EDEN"
"12","Face ","MEET"
"13","What many a word has ","ROOT"
"14","Film ""Angel"" player ","LIU"
"15","Hall of Fame jockey Earl ","SANDE"
"16","Deliberate ","MUSE"
"17","Not necessarily real ","ONPAPER"
"18","Roof adornment ","STEEPLE"
"19","Men's fashion accessory ","TIECLIP"
"20","Galena ","LEADORE"
"21","Miss O'Neill ","OONA"
"22","Nag ","SHREW"
"23","Seabiscuit jockey ___ Pollard ","RED"
"24","Lets mistakes pass ","NODS"
"25","Pick up ","HEAR"
"26","Unprosperous time, metaphorically ","RAGS"
"27","Press conference sights ","MIKES"
"28","Dot follower ","ORG"
"29","Breezy competition ","REGATTA"
"30","Evil spirit ","IMP"
"31","Bronzes ","GETSATAN"
"32","Unkeyed ","ATONAL"
"33","Delta Center team ","UTAHJAZZ"
"34","It's off-limits ","NOGOAREA"
"35","Make fun of ","PARODY"
"36","They're seen with T-shirts ","BAREARMS"
"37","""Sorry, none left"" ","IMALLOUT"
"38","Escaped ","GOTLOOSE"
"39","Hair color ","ASH"
"40","""The only poor fellows in the world whom anyone will flatter"": Pope ","POETS"
"41","Book that tells of the reign of Cyrus the Great ","EZRA"
"42","Pumped ","FIREDUP"
"43","Dig deeply ","ADORE"
"44","Rimes of country music ","LEANN"
"45","Off ","LESS"
"46","Literary adverb ","OFT"
"47","Went out ","EXITED"
"48","Void ","NEGATE"
"49","Like butterfly wings ","VEINED"
"50","Brown competitor ","STEELER"
"51","Inquire (about) ","SEE"
"52","Still ","ATREST"
"53","Having colored patches ","PIED"
"54","Bench ","PEW"
"55","Check out ","LOOKINTO"
"56","Popular ","INDEMAND"
"57","Bomb, for one ","PASSPLAY"
"58","Lining material ","ORGANZA"
"59","Bygone military leader ","SHOGUN"
"60","Regarding this point ","HERETO"
"61","Disheveled ","RAGTAG"
"62","Cover again, as a road ","RETAR"
"63","Staring ","AGAZE"
"64","""What'sa ___ you?"" ","MATTA"
"65","Indian royal ","RAJA"
"66","Press down ","TAMP"
"67","Cable choice ","SHO"
"68","""___ courtiers' knees ..."": Shak. ","OER"
