"","clues","answers"
"1","""Even Cowgirls Get the Blues"" star ","UMATHURMAN"
"2","""Star Wars"" sage ","YODA"
"3","Common first floor apt. no. ","ONEB"
"4","Riding around town, maybe ","TROLLEYING"
"5","Former Pistons coach Chuck ","DALY"
"6","Cartouches ","OVALS"
"7","Radio message ","SOS"
"8","""Lord of the Rings"" tree people ","ENTS"
"9","""Mmmmmm!"" ","TASTY"
"10","Back biters ","FLEAS"
"11","Word part: Abbr. ","SYL"
"12","Hank Aaron stat ","RBI"
"13","Assign too high a rating to ","OVERRANK"
"14","Best in a race ","OUTRUN"
"15","Jeans maker Strauss ","LEVI"
"16","Smart ","STING"
"17","Mata ___ ","HARI"
"18","Smart Alex? ","TREBEK"
"19","Singer from Ottawa ","PAULANKA"
"20","Hammer's location ","EAR"
"21","Kind of order ","GAG"
"22","Walked on ","TRODDEN"
"23","First name in mysteries ","NGAIO"
"24","Queen of the Misty Isles, in the comics ","ALETA"
"25","Drumsticks, basically ","LEGS"
"26","Spot in the mer ","ILE"
"27","Leonardo's ladies ","DAMAS"
"28","Latin lover's word? ","AMAT"
"29","Tabula rasa ","CLEANSLATE"
"30","Colorado resort ","VAIL"
"31","Photo retoucher ","AIRBRUSHER"
"32","Last of the Stuarts ","ANNE"
"33","Get penalized, in some games ","LOSEAPOINT"
"34","Golden rule word ","UNTO"
"35","Nuclear missile ","MIRV"
"36","Celebes ox ","ANOA"
"37","Apple targeter ","TELL"
"38","Hip hugger? ","HOLSTER"
"39","One, to Antoine ","UNE"
"40","Fernando, por ejemplo ","REY"
"41","Humidified ","MOIST"
"42","Miffs ","ANNOYS"
"43","Darkroom items, for short ","NEGS"
"44","Novelty song ","YODEL"
"45","Out grocery shopping, maybe ","ONANERRAND"
"46","Comic TV actress ","DELTABURKE"
"47","Brindled cat ","ABYSSINIAN"
"48","Yukon neighbor ","ALASKA"
"49","Film director Gus Van ___ ","SANT"
"50","Winter woe ","FLU"
"51","Kilauea flow ","MOLTENLAVA"
"52","John Doe ","AVERAGEMAN"
"53","Start of many resolutions ","NEVERAGAIN"
"54","Small amount ","DRIB"
"55","Modern breakfast ","YOGURT"
"56","Laotian money ","KIP"
"57","Senator Cochran ","THAD"
"58","Basketball's Archibald ","NATE"
"59","Freudian study ","EGO"
"60","Fills with cargo ","LOADSUP"
"61","Roman proconsul in a biblical dispute ","GALLIO"
"62","Weaver's fiber ","ISTLE"
"63","Unwelcome looks ","LEERS"
"64","Suffix with myth or monarch ","ICAL"
"65","To boot ","ALSO"
"66","When doubled, a fish ","MAHI"
"67","Heliolater's deity ","ATEN"
"68","Spanish painter ","SERT"
"69","Presidential nickname ","ABE"
