"","clues","answers"
"1","What a coin may go in ","SLOT"
"2","___ & Allies (classic board game) ","AXIS"
"3","Lies lazily in the sun ","BASKS"
"4","Stun with a gun ","TASE"
"5","Brad of ""Fight Club"" ","PITT"
"6","Someone's in the kitchen with her, in an old song ","DINAH"
"7","Wreck ","RUIN"
"8","Petty set of procedures ","RIGAMAROLE"
"9","Woman who's bid good night in an old song ","IRENE"
"10","""___, old chap!"" ","ISAY"
"11","""With this ring, I thee ___"" ","WED"
"12","Local officials in dioceses ","PARISHPRIESTS"
"13","Seats in many bars ","STOOLS"
"14","Car ","AUTO"
"15","Car with a meter ","CAB"
"16","Sites of biceps and triceps ","ARMS"
"17","More cunning ","FOXIER"
"18","Permeates ","IMBUES"
"19","Feature of many an old car ","DENT"
"20","Cunning ","SLY"
"21","Some beans ","SOYS"
"22","""Here's how experts handle this"" ","PROTIP"
"23","Longest-serving Independent member of Congress in U.S. history ","BERNIESANDERS"
"24","Vaccine target ","FLU"
"25","Greeting in Guatemala ","HOLA"
"26","Generate by dubious means ","GINUP"
"27","Part of a Juliet soliloquy ","ROMEOROMEO"
"28","Crème ___ crème ","DELA"
"29","Juiced (up) ","AMPED"
"30","Inventor with a coil named after him ","TESLA"
"31","Lead-in to chat or dragon ","SNAP"
"32","Time long past ","YORE"
"33","Unit of bacon ","STRIP"
"34","Actress Linney of ""The Truman Show"" ","LAURA"
"35","Common basket-weaving material ","OSIER"
"36","Something you'll have to go to court for? ","TENNIS"
"37","Financing letters ","APR"
"38","Midnight, on a grandfather clock ","XII"
"39","Edie Sedgwick and Kendall Jenner, for two ","ITGIRLS"
"40","Condition of inactivity ","STASIS"
"41","They're almost always shared by twins, informally ","BDAYS"
"42","Televise ","AIR"
"43","Winter play outfits ","SNOWSUITS"
"44","Leafy vegetable that can be green or purple ","KALE"
"45","Place to store a lawn mower ","SHED"
"46","Fannie ___ ","MAE"
"47","Locale for a manor ","ESTATE"
"48","Falcon-headed Egyptian god ","HORUS"
"49","Circumstance's partner ","POMP"
"50","Car with a meter ","TAXI"
"51","Blue-green shade ","TEAL"
"52","Alternative to Charles de Gaulle ","ORLY"
"53","Some CBS police dramas ","CSIS"
"54","Prefix with sphere ","ATMO"
"55","Obvious signs of pregnancy ","BABYBUMPS"
"56","Fruity soda brand ","FANTA"
"57","Selecting, with ""for"" ","OPTING"
"58","Ploy ","RUSE"
"59","Tops of corp. ladders ","CEOS"
"60","""That'll never happen!"" ","DREAMON"
"61","Ones doing loops and barrel rolls ","PILOTS"
"62","Onetime stage name of Sean Combs ","PDIDDY"
"63","""The Mary Tyler Moore Show"" spinoff ","RHODA"
"64","___'easter ","NOR"
"65","Month after diciembre ","ENERO"
"66","Side of many a protractor ","RULER"
"67","Garden tool ","SPADE"
"68","___ row (some blocks in a college town) ","FRAT"
"69","Togolese city on the Gulf of Guinea ","LOME"
"70","Fish that can be electric ","EEL"
"71","Second letter after epsilon ","ETA"
"72","""Alley ___!"" ","OOP"
