"","clues","answers"
"1","Half a school yr. ","SEM"
"2","Part of CD ","DISC"
"3","Brings home ","EARNS"
"4","""American Gigolo"" actor ","GERE"
"5","Capri, e.g. ","ISLE"
"6","German sub ","UBOAT"
"7","Halo ","AURA"
"8","""Coming of Age in Samoa"" author ","MEAD"
"9","Tycoon J. Paul ___ ","GETTY"
"10","Chinese gambling game ","FANTAN"
"11","Sprinted ","RAN"
"12","""Yuck!"" ","UGH"
"13","Airport abbr. ","ETD"
"14","Ancient Brit ","PICT"
"15","Actress Reynolds ","DEBBIE"
"16","Talks up, so to speak ","PUSHES"
"17","Depend (on) ","RELY"
"18","Life-style expert who's a perfect housekeeper? ","MARTHASTEWARD"
"19","Bargain seeker's event ","SALE"
"20","Radio woe ","STATIC"
"21","Sign of acne ","PIMPLE"
"22","Basics ","ABCS"
"23","___ Lanka ","SRI"
"24","Critic ___ Louise Huxtable ","ADA"
"25","Paris's ___ de la Cite ","ILE"
"26","Miss Prynne of ""The Scarlet Letter"" ","HESTER"
"27","PBS host who's good in the kitchen? ","ALISTAIRCOOK"
"28","Nichelle Nichols's role on ""Star Trek"" ","UHURA"
"29","___ Fein ","SINN"
"30","Lariat ","ROPE"
"31","Folk or rap, e.g. ","MUSIC"
"32","Awestruck ","AGOG"
"33","Ripened ","AGED"
"34","Environs ","AREAS"
"35","Hankerings ","YENS"
"36","Fenced-in area ","PEN"
"37","""Sunday in the Park With George"" painter ","SEURAT"
"38","Gofer's chore ","ERRAND"
"39","Intended ","MEANT"
"40","Reduce in size ","DIMINISH"
"41","""You're clear"" ","ISEE"
"42","Eastern European ","SLAV"
"43","Lebanese tree ","CEDAR"
"44","Conductor Ormandy ","EUGENE"
"45","Assist in crime ","ABET"
"46","Degenerate badly ","ROT"
"47","Revolutionist Turner ","NAT"
"48","Pigpen ","STY"
"49","Faux pas ","GAFFE"
"50","Fini ","KAPUT"
"51","Young chap ","LAD"
"52","Above, in Berlin ","UBER"
"53","Decorate expensively ","GILD"
"54","""Watch it!"" ","HEY"
"55","Cartoonist Addams ","CHAS"
"56","Head, in Italy ","TESTA"
"57","Bric-a-___ ","BRAC"
"58","Get ready, for short ","PREP"
"59","Pierce ","STAB"
"60","One of ""the help"" ","MAID"
"61","___ mater ","ALMA"
"62","Some prints ","ETCHINGS"
"63","Older but ___ ","WISER"
"64","Health resort ","SPA"
"65","Walt Whitman bloomers ","LILACS"
"66","Actor Wallach ","ELI"
"67","Moe, for one ","STOOGE"
"68","Begin again, as a debate ","REOPEN"
"69","Annoyed ","IRKED"
"70","Russell Baker specialty ","ESSAY"
"71","Leftover piece ","SCRAP"
"72","Operatic solo ","ARIA"
"73","Buster Brown's dog ","TIGE"
"74","Any day now ","ANON"
"75","She played June in ""Henry & June"" ","UMA"
"76","""Ben-___"" ","HUR"
"77","Exploit ","USE"
