"","clues","answers"
"1","Hardly high-class ","TACKY"
"2","Tiny tribesman ","PYGMY"
"3","Medicine givers, for short ","RNS"
"4","Stan's partner in comedy ","OLLIE"
"5","Ham's need ","RADIO"
"6","Feed bag tidbit ","OAT"
"7","Callisto and Europa, to Jupiter ","MOONS"
"8","Borneo critter ","ORANG"
"9","Alcott of women's golf ","AMY"
"10","""What's up, Doc?"" speaker ","BUGSBUNNY"
"11","The Dow, e.g. ","INDEX"
"12","Remote button ","MUTE"
"13","Building beam ","IBAR"
"14","Take turns ","ROTATE"
"15","Tweak ","FINETUNE"
"16","""Laugh-In"" actress ","HAWN"
"17","Plants ","FLORA"
"18","Cambodia's Lon ___ ","NOL"
"19","Mamie's man ","IKE"
"20","Less ornate ","PLAINER"
"21","Brokaw's network ","NBC"
"22","Born, in bios ","NEE"
"23","Bizarre ","OUTRE"
"24","Sandwich shop ","DELI"
"25","Completely accurate ","ONTARGET"
"26","Tied fast ","MOORED"
"27","Shoots the breeze ","YAKS"
"28","Return for a buck? ","BANG"
"29","Cornered ","ATBAY"
"30","""Sufferin' succotash!"" speaker ","SYLVESTER"
"31","Phi follower ","CHI"
"32","Fly-catching bird ","PEWEE"
"33","Oarlock ","THOLE"
"34","Cigarette ingredient ","TAR"
"35","Brain waves ","IDEAS"
"36","Sent flowers to, say ","WOOED"
"37","Norm: Abbr. ","STD"
"38","Held the deed to ","OWNED"
"39","Egyptian pyramid, e.g. ","TOMB"
"40","Moises of baseball ","ALOU"
"41","Drano target ","CLOG"
"42","Father or brother ","KINSMAN"
"43","""Agreed. However ..."" ","YESBUT"
"44","Lying facedown ","PRONE"
"45","Tall tale ","YARN"
"46","Aussie greeting ","GDAY"
"47","Degree div. ","MIN"
"48","""I'm smarter than the average ..."" speaker ","YOGIBEAR"
"49","""Beep, beep!"" speaker ","ROADRUNNER"
"50","Charon's river ","STYX"
"51","Sport ___ (modern vehicle) ","UTE"
"52","___ King Cole ","NAT"
"53","Memo phrase ","INRE"
"54","African charger ","RHINO"
"55","Like some old buckets ","OAKEN"
"56","""I tawt I taw a puddy tat!"" speaker ","TWEETYBIRD"
"57","Bat one's eyelashes, say ","FLIRT"
"58","Actress Skye ","IONE"
"59","High-minded ","NOBLE"
"60","Heston epic ","ELCID"
"61","Lot in life ","FATE"
"62","""Th-th-th-that's all, folks!"" speaker ","PORKYPIG"
"63","Schleps ","LUGS"
"64","Where a boxer might be champion ","DOGSHOW"
"65","Directions-giving org. ","AAA"
"66","Dallas hoopster, briefly ","MAV"
"67","Pug's combo ","ONETWO"
"68","Grace word ","BLESS"
"69","Play makers? ","ACTS"
"70","Popeye's ___'pea ","SWEE"
"71","Those for ","YEAS"
"72","Robt. ___ ","ELEE"
"73","Funny Foxx ","REDD"
"74","College Web site suffix ","EDU"
