"","clues","answers"
"1","Marsupial that looks like a small bear ","WOMBAT"
"2","Mrs. en français ","MME"
"3","Price ","COST"
"4","Smallish batteries ","AAS"
"5","___ Empire ","INCA"
"6","Cash in ","REDEEM"
"7","St. Louis landmark ","ARCH"
"8","Home of the Belmont Stakes ","NEWYORK"
"9","Formerly ","NEE"
"10","W.W. II foe ","AXIS"
"11","Flit (about) ","GAD"
"12","""Picnic"" playwright ","INGE"
"13","Place to be pampered ","SPA"
"14","Money-saving way to make repairs, for short ","DIY"
"15","Inevitable ruin ","DOOM"
"16","Hosp. diagnostic ","MRI"
"17","Tousle, as the hair ","MUSS"
"18","Commercial prefix with postale ","AERO"
"19","Sch. in Terre Haute, Ames or Pocatello ","ISU"
"20","""On the Road"" novelist ","KEROUAC"
"21","Descriptive of some undesirable consequences ","DIRE"
"22","Nullify ","NEGATE"
"23","Contest with lightsabers ","DUEL"
"24","End of a university's domain ","EDU"
"25","Garden figures ","GNOMES"
"26","""Get my point?"" ","SEE"
"27","December shopping mall figures ","SANTAS"
"28","Man-o'-___ (old battleship) ","WAR"
"29","Uncover, poetically ","OPE"
"30","Meadow sounds ","BLEATS"
"31","A serious one might be red ","ALERT"
"32","""Patriot Games"" novelist ","TOMCLANCY"
"33","Bub ","MAC"
"34","For the most part ","MAINLY"
"35","First name at the cosmetics counter ","ESTEE"
"36","Louisville or Baltimore ","CITY"
"37","They might make you cry ","ONIONS"
"38","Numbers on the board ","SCORES"
"39","Petroleum ship ","TANKER"
"40","""Isn't she cute?!"" ","AWW"
"41","Hägar's wife, in the comics ","HELGA"
"42","Many a Viking tale ","SAGA"
"43","Final, for one ","EXAM"
"44","Congressional staffer ","AIDE"
"45","Thin ","SLENDER"
"46","Onetime Mideast grp. ","UAR"
"47","Roman trio ","III"
"48","Events for the police blotter ","SHOOTINGS"
"49","Spray in the kitchen ","PAM"
"50","Hwys. ","RDS"
"51","Studied, with ""over"" ","PORED"
"52","Upscale chain hotel ","OMNI"
"53","Infield, for one ","AREA"
"54","Pulitzer Prize category: Abbr. ","HIST"
"55","Gilbert and Sullivan operetta, with ""The"" ","MIKADO"
"56","Worth having ","USEFUL"
"57","Browsed, as the Internet ","SURFED"
"58","Consent, as to a request ","ACCEDE"
"59","___ Trail ","OREGON"
"60","California's Big ___ ","SUR"
"61","Eponymous chair designer ","EAMES"
"62","Sports venue ","ARENA"
"63","De-squeaks ","OILS"
"64","Like many payments on the first of the month ","DUE"
"65","Qty. ","AMT"
"66","Word with black or blended ","TEA"
"67","Curve of a sort ","ESS"
