"","clues","answers"
"1","Mitts ","PAWS"
"2","Short-term employment ","GIG"
"3","Edible part of a nut ","MEAT"
"4","Land next to the Land of Nod ","EDEN"
"5","Super-super ","ULTRA"
"6","This puzzle's solution ","NINETYONE"
"7","Schnozzola ","SNOUT"
"8","Actress Mireille ___ of ""Good Omens"" ","ENOS"
"9","Cheats on ","TWOTIMES"
"10","What comes after love ","FIFTEEN"
"11","Terminate from an agency, in spy lingo ","BURN"
"12","___-foot (volume measure) ","ACRE"
"13","Claptrap ","ROT"
"14","Strip lights ","NEONS"
"15","Juicers use them ","ROIDS"
"16","Opera character whose first name is Floria ","TOSCA"
"17","Device that turns plastic into paper? ","ATM"
"18","Front or back ","END"
"19","Didn't quite make it home, say ","TRIPLED"
"20","Groove on ","DIG"
"21","Relationship with a statistics teacher? ","RATIO"
"22","Blading need ","SKATE"
"23","Relinquished ","CEDED"
"24","Biz bigwig, in brief ","COO"
"25","___-deucey (backgammon variety) ","ACEY"
"26","Check, with ""in"" ","REIN"
"27","Date for a party ","PLUSONE"
"28","Aid in some problem-solving ","EQUATION"
"29","Head-to-toe garment ","BURKA"
"30","""Figure it out!"" … or how to arrive at this puzzle's solution, using the answers to italicized clues ","DOTHEMATH"
"31","Part of R.B.G. ","BADER"
"32","One branch of Islam ","SHIA"
"33","Storm cloud? ","DUST"
"34","Go (for) ","OPT"
"35","Not G-rated, say ","RACY"
"36","What may be filled with ink … or oink ","PEN"
"37","M.L.B. team that plays at Chase Field, in brief ","ARI"
"38","Vintage appliance? ","WINEFRIDGE"
"39","Like some love letters and candles ","SCENTED"
"40","Jumbo jet? ","GEYSER"
"41","Phrase with a hand raise ","IDO"
"42","Fellow ","GENT"
"43","Bibliophile's recommendations ","MUSTREADS"
"44","Current phenomenon ","ELNINO"
"45","High school model, maybe ","ATOM"
"46","""That's right"" ","TRUE"
"47","Novice, informally ","NEWB"
"48","Symbols used for tagging ","ATS"
"49","Corn spot ","TOE"
"50","Someone might order cannabis by this ","OUNCE"
"51","Managed ","FARED"
"52","Widely recognized ","ICONIC"
"53","Playground cry ","NOTIT"
"54","It's up for debate ","TOPIC"
"55","Mocktail with a rhyming name ","NADACOLADA"
"56","___ Island ","STATEN"
"57","Work on the side of a building, perhaps ","STREETART"
"58","Sailing vessel ","SLOOP"
"59","""Poppycock!"" ","MYEYE"
"60","Bicycle spokes, e.g. ","RADII"
"61","Disputed region between India and Pakistan ","KASHMIR"
"62","Ducks that don't lay eggs ","DRAKES"
"63","Trite ","OLDHAT"
"64","Indicators of acknowledgment ","NODS"
"65","Persian Gulf land: Abbr. ","UAE"
"66","Go back ","EBB"
"67","Certain leg muscle, familiarly ","QUAD"
"68","Origin of the words ""khaki"" and ""pajama"" ","URDU"
"69","N.Y.C. neighborhood bounded by the Bowery to the east ","NOHO"
"70","Help line? ","TIP"
"71","Special treatment, for short ","TLC"
"72","""Listen here!"" ","HEY"
