"","clues","answers"
"1","Trio in ""Macbeth"" ","HAGS"
"2","Baldwin of ""To Rome With Love"" ","ALEC"
"3","Loving, maybe ","GERUND"
"4","Marina facility ","BOATYARD"
"5","Sometime babysitters ","GRANDPAS"
"6","Actress Petty of ""Tank Girl"" ","LORI"
"7","Goes after ","PURSUES"
"8","Beginner: Var. ","TIRO"
"9","Anxious ","ANTSY"
"10","Suitable for sinking one's teeth into ","MEATY"
"11","Gymnastics legend Comaneci ","NADIA"
"12","Furniture mover? ","CASTER"
"13","""There's many a man hath more hair than ___"": Shak. ","WIT"
"14","Thomas who lent his name to a ""choice"" ","HOBSON"
"15","Part of Washington, D.C., known for lobbying firms ","KSTREET"
"16","Home for Peter Pan ","NEVERLAND"
"17","""Grand Ole"" thing ","OPRY"
"18","Act as ","PORTRAY"
"19","Messes up ","ERRS"
"20","Swiss canton where William Tell lived ","URI"
"21","Vodka with a Russian name ","POPOV"
"22","Citi Field team, on scoreboards ","NYM"
"23","Aussie animal ","ROO"
"24","Game of ""love"" ","TENNIS"
"25","Some univ. instructors ","TAS"
"26","How the answer to this clue goes in the grid ","ACROSS"
"27","Expressionist Schiele ","EGON"
"28","Purple shade ","LILAC"
"29","Vise parts ","JAWS"
"30","Barack Obama and Jimmy Carter, at the starts of their political careers ","STATESENATORS"
"31","""Fate would prove otherwise"" ","ITWASNTTOBE"
"32","Hungers ","APPETITES"
"33","Stories to be continued ","SERIALS"
"34","Dark, dirty shade ","DINGE"
"35","Fair-hiring inits. ","EEO"
"36","Deepest feelings ","HEARTSTRINGS"
"37","Brilliant craftsmanship ","ARTISTRY"
"38","Bloke ","GUY"
"39","Pic ","SNAP"
"40","""We need a government, ___, because of the nature of humans"": P. J. O'Rourke ","ALAS"
"41","Actor Cariou ","LEN"
"42","Living room accent piece ","ENDTABLE"
"43","They lead to love at first sight ","CUPIDSARROWS"
"44","Binge ","GOONASPREE"
"45","Beat it! ","DRUM"
"46","Game ","PREY"
"47","Actress who played Mrs. Cunningham on ""Happy Days"" ","MARIONROSS"
"48","Power failure ","BLACKOUT"
"49","Attracted ","DREW"
"50","Bad place for a bowling ball or the mind ","GUTTER"
"51","Bastards ","SOANDSOS"
"52","February honoree ","SAINTVALENTINE"
"53","Start of a rodeo cry ","YEE"
"54","Fish-fowl link ","NOR"
"55","Auto takebacks ","REPOS"
"56","Best ","TOP"
"57","Furniture mover, maybe ","VAN"
"58","Game's turning point? ","ROTISSERIE"
"59","One getting smashed at a party? ","PINATA"
"60","Unfulfilling work assignments ","MCJOBS"
"61","Self-denial? ","NOTI"
"62","World capital founded by a conquistador ","SANTIAGO"
"63","Steak order ","RARE"
"64","Bounded ","LEAPED"
"65","Range rovers ","CATTLE"
"66","County divisions: Abbr. ","TWPS"
"67","Parts of the body that may be wiggled ","TOES"
