"","clues","answers"
"1","Thieves often go by them ","ALIASES"
"2","Do well ","THRIVE"
"3","Rhyme scheme of ""The Rime of the Ancient Mariner"" ","ABCB"
"4","A little ","NOTMUCH"
"5","Didn't strictly follow one's diet, say ","CHEATED"
"6","The Princess of Power, in cartoons ","SHERA"
"7","KIND words? ","KOHINOORDIAMOND"
"8","Steadfast ","LOYAL"
"9","Pulitzer-winning playwright Zoë ","AKINS"
"10","Simon & Garfunkel song about emotional detachment ","IAMAROCK"
"11","Home to the Triple-A Aces ","RENO"
"12","Sports org. based in Indianapolis ","NCAA"
"13","Porridge ingredients ","OATS"
"14","Wife of Jared Kushner ","IVANKA"
"15","Craft measured in cubits ","ARK"
"16","HAS words? ","HEARTANDSOUL"
"17","Retreat ","DEN"
"18","Need for a restricted area ","PASSKEY"
"19","Needs for some touring bands ","VANS"
"20","Data for auto aficionados ","YEARS"
"21","Tributary of the Missouri ","PLATTE"
"22","Title in the House of Saud ","EMIR"
"23","Stand in a boardroom ","EASEL"
"24","English counties ","SHIRES"
"25","Modern-day flood ","EMAIL"
"26","Along with ","ASWELLAS"
"27","Path finder ","HIKER"
"28","Leaves 'em rolling in the aisles ","SLAYS"
"29","Read between the lines ","INFER"
"30","Sábado or domingo ","DIA"
"31","Goose Island products ","ALES"
"32","BIG words? ","BELIEFINGOD"
"33","Of no relevance ","MOOT"
"34","Wartime stat ","MIA"
"35","Bring up to date, say ","CUEIN"
"36","Sign up for ","ENTER"
"37","Watt-second ","JOULE"
"38","The nouveau riche ","UPSTARTS"
"39","Stink ","FETOR"
"40","""I ___"" (what the Latin ""veto"" means) ","FORBID"
"41","Energy ","OOMPH"
"42","Latin word on a dollar bill ","ORDO"
"43","Ways of looking at things ","SLANTS"
"44","Spanish meat ","CARNE"
"45","Teacups at an amusement park, e.g. ","RIDE"
"46","Ones who can't change large bills? ","TOUCANS"
"47","___ Zion Church ","AME"
"48","ROOT words? ","RUNOUTOFTOWN"
"49","A brace ","TWO"
"50","Ink ","TATTOO"
"51","Render null and void ","UNDO"
"52","Some early January curbside pickups ","FIRS"
"53","___ Nebula, part of the constellation Taurus ","CRAB"
"54","Port on many laptops ","ETHERNET"
"55","Doesn't really know ","FEELS"
"56","Noted Scottish exports ","WOOLS"
"57","Moses' father-in-law ","REUEL"
"58","SAFE words? ","SETAFINEEXAMPLE"
"59","Ticklish area ","TUMMY"
"60","Just imagine ","PRETEND"
"61","Military excursions ","SORTIES"
"62","Spheres ","ORBS"
"63","Like some credit cards ","NONFEE"
"64","Sees coming ","EXPECTS"
"65","World capital said to have been founded by King Midas ","ANKARA"
"66","Attractive person, informally ","LOOKER"
"67","Opinion piece? ","ITHINK"
"68","___ acid ","AMINO"
"69","Earns a bronze? ","SUNS"
"70","Prefix with toxicology ","ECO"
"71","""The Price Is Right"" prize ","SHOWCASE"
"72","""What's ___?!"" ","THIS"
"73","Charlie of ""Stranger Things"" ","HEATON"
"74","""How was ___ know?"" ","ITO"
"75","Game meat ","VENISON"
"76","Work that includes the Skáldskaparmál ","EDDA"
"77","Now, in Nogales ","AHORA"
"78","BAD words? ","BEYONDALLDOUBT"
"79","What Polly wants ","CRACKER"
"80","Bank posting ","CDRATE"
"81","Macedonian, e.g. ","SLAV"
"82","Howard ___, ""The Fountainhead"" protagonist ","ROARK"
"83","""Cool"" sum ","MIL"
"84","Pest control targets ","NESTS"
"85","Motrin competitor ","ADVIL"
"86","Bolshevik's foe ","TSAR"
"87","Unceasing critic ","HATER"
"88","Mate's affirmative ","AYEAYE"
"89","Employs as ","USESFOR"
"90","Whittles (down) ","PARES"
"91","Belgian river to the North Sea ","YSER"
"92","Fish that can swim backward ","EEL"
"93","Queen Elizabeth's husband ","PHILIP"
"94","LAST words? ","LIKEASORETHUMB"
"95","Cause of a paper jam ","MISFEED"
"96","Gobsmacked ","AWED"
"97","Old SeaWorld attraction ","SHAMU"
"98","Colonial merchant Samuel after whom a famous island is named ","ELLIS"
"99","Chief ","MAIN"
"100","Theme of many heavy metal songs ","ANGER"
"101","Some fish sauces ","AIOLIS"
"102","Full ","SATED"
"103","Transparent, informally ","SEETHRU"
"104","Mad about ","INTO"
"105","Bit of dinner impoliteness ","BURP"
"106","Completely ","INTOTO"
"107","A.M.s ","MORNS"
"108","Hit town ","CAME"
"109","National chain selling crafts and fabrics ","JOANN"
"110","Lot ","TON"
"111","Influential thinker known for his ego? ","FREUD"
"112","Imperfections ","FLAWS"
"113","Have way too much of ","ODON"
"114","Eight-time Best Director nominee who has won only once ","SCORSESE"
"115","Target, as a specific audience ","CATERTO"
"116","Mickey Mouse ","AMATEUR"
"117","Not yet born ","INUTERO"
"118","Ruffle feathers, say ","OFFEND"
"119","Having a function ","UTILE"
"120","Florida governor DeSantis ","RON"
"121","Sticky sweet ","TOFFEE"
"122","It circles the Earth ","TROPIC"
"123","Card carrier? ","WALLET"
"124","Fixate ","OBSESS"
"125","Overflows (with) ","TEEMS"
"126","Airport whose name is also a big brand of nail polish ","ORLY"
"127","Dumas's ""Le ___ de Monte-Cristo"" ","COMTE"
"128","Basic cable channel owned by Disney ","ESPN"
"129","Strauss's ""___ Alpensinfonie"" ","EINE"
"130","Record defect ","WARP"
"131","Attractive person, informally ","TEN"
"132","Explosives org. ","ATF"
"133","Tic-tac-toe loser ","XOX"
