"","clues","answers"
"1","Bearded ","FACED"
"2","In ___ (quickly) ","AJIFF"
"3","Where to go in Greenwich? ","LOO"
"4","It may be tragic ","IRONY"
"5","They start in the middle ","RADII"
"6","Keeper of confidential information ","UNDERCOVERAGENT"
"7","Noodle ","BEAN"
"8","Sneaking ","SLY"
"9","Wrongs ","ABUSES"
"10","The last King Edward of England ","VIII"
"11","""O terra, addio,"" e.g. ","ARIA"
"12","Like a keeper of confidential information ","SWORNTOSECRECY"
"13","Title role for Valentino ","SHEIK"
"14","___ Majesty ","HIS"
"15","Fruit used in English jelly ","SLOE"
"16","Slippery one ","EEL"
"17","""Can't fool me!"" ","AHA"
"18","___ fides (bad faith) ","MALA"
"19","Cause of a scare ","BOO"
"20","Daisylike flower ","ASTER"
"21","Leeway ","PLAY"
"22","Unoccupied ","FREE"
"23","Scammer's skill ","DECEIT"
"24","Certain qualifications ","IFS"
"25","Djinn's home in a popular tale ","LAMP"
"26","Bring out ","EDUCE"
"27","Buck for a song? ","OWENS"
"28","Slippery one? ","ELM"
"29","Harnesses ","TAMES"
"30","Like the sun ","RAYED"
"31","Davy Jones's locker, with ""the"" ","SEA"
"32","Listing in a high-school yearbook ","CLUB"
"33","Something to pick ","BONE"
"34","Part of many a drink order ","SODA"
"35","Bearer of cones ","FIR"
"36","Inverse trig function ","ARCSIN"
"37","""Enough!"" ","COOLIT"
"38","Part of a famous septet ","ENVY"
"39","Alter, in a way ","DYE"
"40","With French, one of two official languages of Chad ","ARABIC"
"41","Porsche alternatives ","JAGUARS"
"42","Day of destiny ","IDES"
"43","Numismatist's classification ","FINE"
"44","They may be thrown ","FITS"
"45","Poetic coda ","ENVOI"
"46","Most prized, often ","RAREST"
"47","Gets to ","IRKS"
"48","Part of a famous septet ","ASIA"
"49","Stack of papers ","SHEAF"
"50","""___ never!"" ","WELLI"
"51","""Yippee!"" ","OHBOY"
"52","Lift up ","ELATE"
"53","Singer/songwriter Leonard ","COHEN"
"54","Sophomores, e.g. ","YEAR"
"55","Rest stop sight ","SEMI"
"56","Wear away, as a metallic surface ","ABLATE"
"57","Factor in a wine rating ","BODY"
"58","Bad feeling? ","HATE"
"59","Tranquil ","ATPEACE"
"60","Hard case ","SHELL"
"61","Tapenade ingredients ","OLIVES"
"62","Out of tune ","OFFKEY"
"63","Bearish ","URSINE"
"64","Legislature ","DIET"
"65","Icelandic volume ","EDDA"
"66","Confidant ","CHUM"
"67","Home of Private Ryan in ""Saving Private Ryan"" ","IOWA"
"68","First side to vote ","AYES"
"69","Spicy chocolate sauce ","MOLE"
"70","Big brand in athletic footwear ","PUMA"
"71","Rocky peak ","TOR"
"72","Cause of tripping? ","LSD"
