"","clues","answers"
"1","Polite, old-fashioned assent ","YESM"
"2","Court action ","PLEA"
"3","Baby bird? ","STORK"
"4","Inventory ","STOCK"
"5","It's high in Peru ","ALTO"
"6","Rear ","HIND"
"7","Where Gerald Ford went to law sch. ","YALEU"
"8","E-mail button ","REPLY"
"9","Like some points ","MOOT"
"10","Royal Norwegian Order of St. ___ ","OLAV"
"11","Slur ","SMEAR"
"12","Like boxers' hands ","TAPED"
"13","Harold's car in ""Harold and Maude"" ","HEARSE"
"14","Greeting in Lisbon ","OLA"
"15","___ shui ","FENG"
"16","Creative sort ","ARTISTE"
"17","NPR host Conan and others ","NEALS"
"18","___ for owl ","OIS"
"19","Pitcher of milk? ","ELSIE"
"20","Portland-to-Spokane dir. ","ENE"
"21","""Ben-___"" ","HUR"
"22","One of the Pac-Man ghosts ","INKY"
"23","Impassive ","STOIC"
"24","Cath. title ","MSGR"
"25","Reactions from the hoity-toity ","SNIFFS"
"26","Electrophorus electricus, for one ","EEL"
"27","Light on the top? ","BLOND"
"28","Constellation next to Ursa Major and Ursa Minor ","DRACO"
"29","Paisano ","PAL"
"30","Film worker ","EDITOR"
"31","Spanish liqueur ","ANIS"
"32","Brilliant display ","RIOT"
"33","Sweet suffix? ","OSE"
"34","Pep ","VIM"
"35","Robin Hood portrayer in ""Robin Hood: Men in Tights"" ","ELWES"
"36","Little pocket ","SAC"
"37","Reveler's cry ","SKOAL"
"38","""You're on!"" ","ITSABET"
"39","Irish Rose's guy ","ABIE"
"40","___ pond ","KOI"
"41","It contains uracil ","RNA"
"42","All's partner ","EACH"
"43","German photographer ___ Bing ","ILSE"
"44","Bahraini buck ","DINAR"
"45","Actress Massey ","ILONA"
"46","Prefix with sphere ","ATMO"
"47","Classic brand of hair remover ","NEET"
"48","Forest homes ","NESTS"
"49","Abbr. in many a mail-order address ","DEPT"
"50","Tests for coll. seniors ","GRES"
"51","Bike brand ","YAMAHA"
"52","One forming a secret union? ","ELOPER"
"53","Visit during a trip ","STOPAT"
"54","It's often visited during a trip ","MOTORINN"
"55","Failure to communicate? ","PHONETAG"
"56","Music on a carnival ride ","LILT"
"57","As a friend: Fr. ","ENAMI"
"58","Daily or weekly ","ADVERB"
"59","Part of GPS: Abbr. ","SYST"
"60","Novelist Hoag ","TAMI"
"61","Use logic ","REASON"
"62","""On the Road"" journalist ","KURALT"
"63","Muchacha: Abbr. ","SRTA"
"64","Like some goodbyes ","TEARFUL"
"65","Puts under the yoke ","OPPRESSES"
"66","Purifying ","CLEANSING"
"67","English dramatist Thomas ","KYD"
"68","Immigrant from Japan ","ISSEI"
"69","Ultrasecret org. ","NSA"
"70","___-jongg ","MAH"
"71","Feminist Germaine ","GREER"
"72","Pre-college yrs. ","ELHI"
"73","Cookout discard ","COB"
"74","Some Korean exports ","KIAS"
"75","""And who ___?"" ","ISNT"
"76","""Yikes!"" ","EEK"
"77","D.C.'s Union ___ ","STN"
"78","Très ","OHSO"
"79","Senate Armed Services Committee chairman after Goldwater ","NUNN"
"80","Hockey's Lindros ","ERIC"
"81","Retail giant whose logo has blue letters in a yellow oval ","IKEA"
"82","Dostoyevsky's denial ","NYET"
"83","Area crossed by Marco Polo ","GOBI"
"84","Pottery need ","KILN"
"85","Carol start ","OCOME"
"86","Year of the first Spanish settlement in Cuba ","MDXI"
"87","A.T.F. agents, e.g. ","FEDS"
"88","Some trim ","FUR"
"89","Home of Galicia ","SPAIN"
"90","Something that may be glossed over ","LIP"
"91","Numerical prefix ","OCTA"
"92","Linguist Chomsky ","NOAM"
"93","Jacobs of fashion ","MARC"
"94","""The Praise of Chimney-Sweepers"" essayist ","ELIA"
"95","""Like ___ not ..."" ","ITOR"
"96","Mozart opera title opening ","COSI"
"97","Rich rocks ","ORES"
"98","Skin care brand ","AVEDA"
"99","""Any day now"" ","IMWAITING"
"100","___-majesté ","LESE"
"101","Setting for Cervantes's ""El Gallardo Español"" ","ORAN"
"102","Turn-___ ","ONS"
"103","Kind of torch ","TIKI"
"104","Bat wood ","ASH"
"105","Starting point on a French map ","ICI"
"106","Eh ","NOTSOHOT"
"107","Comic who said ""A short summary of every Jewish holiday: They tried to kill us. We won. Let's eat"" ","ALANKING"
"108","Everlasting ","ETERNAL"
"109","""South Park"" sibling ","IKE"
"110","Gourd ","NOGGIN"
"111","Manly ","VIRILE"
"112","___ de coeur ","CRI"
"113","The Supreme Court, e.g. ","ENNEAD"
"114","Invoice issuer ","BILLER"
"115","Parisian palace ","ELYSEE"
"116","Dogmata ","TENETS"
"117","Drop off ","ABATE"
"118","""Reader, I married him"" heroine ","EYRE"
"119","Iberian eyes ","OJOS"
"120","Custom ","WONT"
"121","They may be high or heavy ","SEAS"
"122","Forces on horses: Abbr. ","RCMP"
"123","Alphabet trio ","CDE"
