"","clues","answers"
"1","Category on Craigslist ","GARAGESALES"
"2","Unspoken agreement ","TACITAPPROVAL"
"3","They're rarely played nowadays ","EIGHTTRACKTAPES"
"4","How rainfall may be measured ","PERYEAR"
"5","Imbecilic ","ASININE"
"6","Boston landmark, with ""the"" ","PRU"
"7","Needle point?: Abbr. ","ENE"
"8","Some Toyotas ","SOLARAS"
"9","Subject of the book ""Red Moon Rising"" ","SPUTNIK"
"10","Early ""cure"" for tuberculosis ","DESERTCLIMATE"
"11","Like Jerusalem's Dome of the Rock ","OCTAGONAL"
"12","Puts barricades around ","PARTITIONSOFF"
"13","""Eureka"" and ""Excelsior"" ","MOTTOES"
"14","Heaps ","PASSELS"
"15","Key abbreviation ","ALT"
"16","CD-___ ","ROM"
"17","Sulfide-containing group ","PYRITES"
"18","""Honest to God!"" ","ITSTRUE"
"19","Microsoft Windows game ","SPIDERSOLITAIRE"
"20","Openly attack en masse ","STORMTHEGATES"
"21","Home of Sun Bowl Stadium ","ELPASOTEXAS"
"22","Discussion stopper ","GAGRULE"
"23","Acting up, in a way ","ACHY"
"24","Diet ___ ","RITE"
"25","Girl/boy intro ","ATTA"
"26","""Oh, God!"" co-star ","GARR"
"27","It's got its standards: Abbr. ","EPA"
"28","Org. providing assistance to Afghans and Persians ","SPCA"
"29","Scroll holders ","ARKS"
"30","French novelist Pierre ","LOTI"
"31","Perspicacious ","SAPIENT"
"32","Part of a car's steering system ","TIEROD"
"33","Gentle giant of Steinbeck's ""Of Mice and Men"" ","LENNIE"
"34","Omar in Hollywood ","EPPS"
"35","Curry ","SEEK"
"36","Somewhat, after ""of"" ","ASORT"
"37","Page one is traditionally one ","RECTO"
"38","___ Abrams, character on ""Glee"" ","ARTIE"
"39","Fantasy sports figures ","STATS"
"40","One-master ","SLOOP"
"41","Outer ear ","PINNA"
"42","Campus near the J.F.K. Library ","UMASS"
"43","Giant bronze man in Greek myth ","TALOS"
"44","Big budget item for ""Avatar,"" briefly ","CGI"
"45","Sea fan colonists ","POLYPS"
"46","Reduce through retirement ","ATTRITE"
"47","Carries back and forth ","FERRIES"
"48","Prepares for baking, in a way ","FLOURS"
"49","Google ___ ","MAPS"
"50","Storybook pirate ","SMEE"
"51","Target of a Fox hunt? ","IDOL"
"52","One singing ""Fight, fight, fight for Maryland!"" ","TERP"
"53","Onetime landers at LAX ","SSTS"
"54","""Before ___ you go ..."" ","ILET"
"55","Old comics dog ","TIGE"
"56","Classic Memphis-based record label ","STAX"
"57","""I'm history"" ","TATA"
"58","""Got ya!"" ","OHO"
