"","clues","answers"
"1","Frustrated solver's cry ","IMSTUCK"
"2","Frying need for French fries ","DEEPFAT"
"3","Verbally abuses, in slang ","HATESON"
"4","So-called ""Crossroads of America"" ","INDIANA"
"5","How bugs may be eaten ","ONADARE"
"6","Marketing divisions ","ADUNITS"
"7","Steamy fare ","PORN"
"8","Co-founder of the Black Panther Party ","SEALE"
"9","City north of Pittsburgh ","ERIE"
"10","Son of : ibn :: father of : ___ ","ABU"
"11","Someone to respect ","ELDER"
"12","Tax ID ","SSN"
"13","Overly pleased with oneself ","SMUG"
"14","Bulgaria's Simeon I and Simeon II ","TSARS"
"15","Grub ","CHOW"
"16","""___ Today, Gone Tomorrow"" (""Tiny Toon Adventures"" episode) ","HARE"
"17","Projected expense for a roofer? ","EAVE"
"18","Get straight, in a way ","UNSNARL"
"19","Gave recognition where recognition was due ","THANKED"
"20","""Au contraire!"" ","NOTTRUE"
"21","Cheap accommodations ","HOSTELS"
"22","""Yadda yadda yadda"" ","ETC"
"23","""Doesn't get any better than this!"" ","AHBLISS"
"24","Made loud noises on the road ","VROOMED"
"25","Important case for national security ","NUCLEARFOOTBALL"
"26","Erté's art ","DECO"
"27","Doughnut-shaped ","TORIC"
"28","When the tempest occurs in ""The Tempest"" ","ACTI"
"29","Cusps ","EVES"
"30","Shakespearean lament ","ALACK"
"31","Get cheeky with? ","MOON"
"32","Pop ","SODA"
"33","Baby ___ ","BLUES"
"34","Rice left on a shelf, maybe ","ANNE"
"35","Sister chain of Applebee's ","IHOP"
"36","Simple fighting style ","MANOAMANO"
"37","Fireworks effect ","STARBURST"
"38","Rocker nicknamed ""The Motor City Madman"" ","TEDNUGENT"
"39","World Cup cheer ","USA"
"40","Tight-fitting wear ","CORSET"
"41","Time-killing plays for quarterbacks ","KNEELS"
"42","Telemarketer's device ","DIALER"
"43","Brown. follower ","EDU"
"44","Common car freshener feature ","PINESCENT"
"45","Just treatment ","FAIRSHAKE"
"46","Fictional work that eschews literary conventions ","ANTINOVEL"
"47","Hit with a big charge ","TASE"
"48","Lovelace of early computing ","ADA"
"49","Snub ","SHUN"
"50","Joins ","WEDS"
"51","Man's nickname that sounds like two letters ","ARTIE"
"52","Plans to pay later ","RUNSATAB"
"53","""It's go time!"" ","LETSROLL"
"54","Reality show whose contestants must be good with numbers ","THEVOICE"
"55","Bit of fancy attire ","ASCOT"
"56","Long range ","ANDES"
"57","Spanish omelet ingredient ","HUEVO"
"58","Secretly included, in a way ","BCCED"
"59","Author Mario Vargas ___ ","LLOSA"
"60","Winner of two Grammys and a Nobel Peace Prize ","OBAMA"
"61","Georgia home of Mercer University ","MACON"
"62","John in England ","ELTON"
"63","Gridiron group that tries to sack the QB, collectively ","DLINE"
"64","Madame, across the Rhine ","FRAU"
