"","clues","answers"
"1","Out of one's gourd ","GAGA"
"2","Send somewhere else ","REFER"
"3","Father, to a baby ","DADA"
"4","___ and kicking ","ALIVE"
"5","Words after step or sleep ","ONIT"
"6","Suspicious ","WARY"
"7","""Till next time!"" ","TATAFORNOW"
"8","Nubile maidens ","NYMPHETS"
"9","Valentine symbol ","HEART"
"10","Rich supply of ore ","LODE"
"11","When doubled, a Mazda catchphrase ","ZOOM"
"12","Taken ___ (surprised) ","ABACK"
"13","Gent's partner ","LADY"
"14","What corn kernels attach to ","COB"
"15","Up to the job ","ABLE"
"16","Prisons ","JAILS"
"17","What catnip is to a cat ","LURE"
"18","Citi Field player ","MET"
"19","Four years, for a president ","TERM"
"20","Buoyant wood sometimes used in rafts ","BALSA"
"21","Fingered, for short ","IDED"
"22","Lex Luthor, to Superman ","ENEMY"
"23","Rip open ","TEARINTO"
"24","Liquor-soaked cake ","BABAAURHUM"
"25","""Mares eat oats and ___ eat oats"" ","DOES"
"26","Sashimi fish ","OPAH"
"27","Flip out ","GOAPE"
"28","Bridge shape ","ARCH"
"29","Grandmother, affectionately ","NANA"
"30","Five-time world champion figure skater Carol ","HEISS"
"31","""Funny strange or funny ___?"" ","HAHA"
"32","Wedding dress, e.g. ","GOWN"
"33","Not at home ","AWAY"
"34","It may be what ails you ","GERM"
"35","Wherever you like ","ANYPLACE"
"36","First-class ","RATEDA"
"37","Makes very, very happy ","ELATES"
"38","Conniptions ","FITS"
"39","Actress Longoria ","EVA"
"40","Official in a striped shirt ","REF"
"41","Start of the musical scale ","DOREMI"
"42","Fashion style-setter Wintour ","ANNA"
"43","Fashion designer Christian ","DIOR"
"44","No. on a periodic table ","ATWT"
"45","""___ Night"" (Christmas carol) ","OHOLY"
"46","Take to a pawnshop ","HOCK"
"47","Ardor ","ZEAL"
"48","Automaker Ransom Eli ","OLDS"
"49","Sir's counterpart ","MAAM"
"50","Westminster ___ ","ABBEY"
"51","Its coat of arms has a cross, but no falcon ","MALTA"
"52","Successfully diets ","SLIMS"
"53","Eye: Prefix ","OCULO"
"54","Neck-to-waist area ","TORSO"
"55","Bit of wampum ","BEAD"
"56","Pull one's leg ","JEST"
"57","Phoenix's home: Abbr. ","ARIZ"
"58","Highfalutin ","LAHDIDAH"
"59","Country singer Tucker ","TANYA"
"60","___ Rabbit ","BRER"
"61","Kawasaki competitor ","YAMAHA"
"62","Gridlocks ","TIEUPS"
"63","Dark black ","EBON"
"64","California wine valley ","NAPA"
"65","Nonmusical Abba ","EBAN"
"66","Bangkok citizen ","THAI"
"67","Nick's partner in ""The Thin Man"" ","NORA"
"68","Word after Georgia or Virginia in school names ","TECH"
"69","Job conditions agcy. ","OSHA"
"70","""Blech!"" ","UGH"
"71","___ v. Wade ","ROE"
