"","clues","answers"
"1","Pilfer ","FILCH"
"2","Mars' counterpart ","ARES"
"3","Waiflike ","THIN"
"4","French wine valley ","LOIRE"
"5","Expert ","GURU"
"6","Texas city on the Brazos ","WACO"
"7","Bearer of the heavens, in myth ","ATLAS"
"8","Memo abbr. ","ATTN"
"9","Bullfight cheers ","OLES"
"10","Craziness ","BATSINTHEBELFRY"
"11","Pigs' digs ","STIES"
"12","French friend ","AMI"
"13","Lowly abode ","HUT"
"14","Stomach muscles, for short ","ABS"
"15","Talk like th-th-this ","STUTTER"
"16","Most-wanted invitees ","ALIST"
"17","""___ bin ein Berliner"" ","ICH"
"18","Rubik of Rubik's cube fame ","ERNO"
"19","No-goodnik ","SNAKEINTHEGRASS"
"20","___ a one ","NARY"
"21","Observe ","SEE"
"22","Any Time ","ISSUE"
"23","Happy-go-lucky syllables ","TRALALA"
"24","___ Francisco ","SAN"
"25","Men ","HES"
"26","Money for old age: Abbr. ","IRA"
"27","South-of-the-border friend ","AMIGO"
"28","Slight hoarseness ","FROGINTHETHROAT"
"29","""I do"" or ""Drat!"" ","OATH"
"30","One way to settle a dispute ","DUEL"
"31","It's just over a foot ","ANKLE"
"32","Sandpaper coating ","GRIT"
"33","And others: Abbr. ","ETAL"
"34","Alfred E. Neuman, for one ","MORON"
"35","Back talk ","SASS"
"36","Former mayor Giuliani ","RUDY"
"37","Sports figures ","STATS"
"38","Extra fat ","FLAB"
"39","Tiny bit ","IOTA"
"40","Cheerful tune ","LILT"
"41","Vulgar ","CRASS"
"42","Say ""um ..."" ","HESITATE"
"43","Some marbles ","AGATES"
"44","Baseball's Babe and others ","RUTHS"
"45","Old Harper's Bazaar designer ","ERTE"
"46","Lie on the beach, perhaps ","SUNBATHE"
"47","Common soda bottle capacity ","TWOLITERS"
"48","Football game division ","HALF"
"49","Cake decorator ","ICER"
"50","Prying ","NOSY"
"51","Penpoint ","NIB"
"52","Earthbound bird ","EMU"
"53","Lacks, briefly ","HASNT"
"54","Of an armbone ","ULNAR"
"55","Princess' headwear ","TIARA"
"56","Coll. or univ. ","SCH"
"57","Reduce to ruins ","TRASH"
"58","Result ","ENSUE"
"59","Tournament of ___ ","ROSES"
"60","Features of some bright rooms ","SKYLIGHTS"
"61","Suffix with Israel ","ITE"
"62","New York hockey player ","ISLANDER"
"63","Teachers' org. ","NEA"
"64","Cotton fabrics ","GINGHAMS"
"65","Jackie's second ","ARI"
"66","Odoriferous ","SMELLY"
"67","Spot in a river ","AIT"
"68","Leading ","AHEAD"
"69","""Ready ___ ..."" ","ORNOT"
"70","Reasons for lighthouses ","FOGS"
"71","___ avis ","RARA"
"72","Singer Redding ","OTIS"
"73","Ballerina's dress ","TUTU"
"74","Gumbo ingredient ","OKRA"
"75","Tons ","ALOT"
"76","Column next to the ones ","TENS"
