"","clues","answers"
"1","Cable channel owned by Time Warner ","TBS"
"2","Lead-in to toe or top ","TIP"
"3","Countdown abbr. ","HRS"
"4","""Un ___"" (answer to ""Parlez-vous français?"") ","PEU"
"5","Fashionable ","ALAMODE"
"6","Distinctive filmmakers ","AUTEURS"
"7","One-horse carriage ","CARIOLE"
"8","Alley seen on TV ","KIRSTIE"
"9","One may be deep ","THINKER"
"10","Passed ","ENACTED"
"11","Again ... and again ","THRICE"
"12","Thereabouts ","CLOSE"
"13","Unfeeling ","NUMB"
"14","Line at a barbershop ","PART"
"15","Pickup line? ","RAM"
"16","Broadway opening ","ACTI"
"17","Perhaps not at all ","IFEVER"
"18","Keats ode subject ","URN"
"19","Accented approval ","OLE"
"20","Boots ","EVICTS"
"21","Actress Skye ","IONE"
"22","Can ","TIN"
"23","Eye protector ","LASH"
"24","Writing on many a chalkboard ","MENU"
"25","Tape recorder button ","EJECT"
"26","Certain varietal, for short ","CAB"
"27","Provide with oxygen ","AERATE"
"28","Game day disappointment ","RAINOUT"
"29","Singer of the anthem ""Hatikvah"" (""The Hope"") ","ISRAELI"
"30","Carry out ","EXECUTE"
"31","Big to-do ","SHINDIG"
"32","Sticky stuff ","PINETAR"
"33","Some playfulness ","TEASING"
"34","German direction ","OST"
"35","Short ","SHY"
"36","Show filmed at Rockefeller Center, for short ","SNL"
"37","Play (with) ","TOY"
"38","""It is ___ that is golden, not silence"": Samuel Butler ","TACT"
"39","When tripled, et cetera ","BLAH"
"40","Article of apparel that often leaves one arm bare ","SARI"
"41","Was encouraged ","TOOKHEART"
"42","Layabout ","IDLER"
"43","Look at searchingly ","PEERINTO"
"44","Olajuwon of the N.B.A. ","HAKEEM"
"45","Wreckage ","RUIN"
"46","Good candidate for adoption ","STRAY"
"47","Settle by calling the question ","PUTTOAVOTE"
"48","Lake connected with lake-effect snow ","ERIE"
"49","Exhausted ","USED"
"50","Girl Scout cookie offering ","THINMINTS"
"51","Barely successful avoidance of calamity ","NARROWESCAPE"
"52","Brand for weight-watchers ","LEANCUISINE"
"53","Barbarous ","CRUEL"
"54","Caterpillar stage ","LARVA"
"55","Godlike, in a way ","OMNISCIENT"
"56","French well ","BIEN"
"57","Museum piece ","RELIC"
"58","River through Nottingham, England ","TRENT"
"59","Ending with micro- ","COSM"
"60","Incentive for buying a new product, maybe ","FREETRIAL"
"61","Buyers of guidebooks ","TOURISTS"
"62","What a long shot has ","SLIMCHANCE"
"63","Lunch spot ","EATERY"
"64","Form-fitting casual wear ","SKINNYJEANS"
"65","Matches ","BOUTS"
"66","Wan ","ASHEN"
"67","Auctioned car, perhaps ","REPO"
"68","x or y ","AXIS"
"69","Make some changes to ","EDIT"
"70","Old typesetting machine, informally ","LINO"
"71","Pop of rock ","IGGY"
