"","clues","answers"
"1","Like a leading wind ","ABEAM"
"2","Search me! ","DATABASE"
"3","Yellow ","CRAVEN"
"4","Revelatory cry ","IVEGOTIT"
"5","Slot spot ","CASINO"
"6","It may be a lifesaver ","SEATBELT"
"7","Gymnastic event ","UNEVENBARS"
"8","Year in Henry II's reign ","MVI"
"9","Cold war abbr. ","SDI"
"10","Oozing ","SEEPY"
"11","Hearing shower ","CSPAN"
"12","Cape ___ ","ANN"
"13","Music collector's stack ","LPS"
"14","Take-___ ","ALONG"
"15","Reveal, with ""out"" ","LET"
"16","Missouri's ally, once ","OTOE"
"17","Heading abbr. ","ENE"
"18","Sideshow performers ","SWORDSWALLOWERS"
"19","Emerson writing ","ODE"
"20","Storm production ","RAIN"
"21","Storm producer ","GEO"
"22","Owen Wister's ""___ McLean"" ","LIN"
"23","Fed. property manager ","GSA"
"24","Them ","ENEMY"
"25","Conclude by ","ENDAT"
"26","Great deal ","TON"
"27","Jimjams ","DTS"
"28","Trails ","LAGSBEHIND"
"29","Tab, e.g. ","DIETSODA"
"30","Personas' counterparts ","ANIMAS"
"31","Of the embryo sac ","AMNIOTIC"
"32","Start going for ","TAKETO"
"33","Situation in which service is important ","SETPOINT"
"34","Parts of familles ","MERES"
"35","Charges ","ACCUSALS"
"36","Never before seen ","BRANDNEW"
"37","Become familiar with gradually ","EASEINTO"
"38","Tel ___ ","AVIV"
"39","First Egyptian king ","MENES"
"40","Illusionist's feat ","DISAPPEARINGACT"
"41","Brooks and others ","AVERYS"
"42","Some are green ","TEAS"
"43","Insurance co. employee ","AGT"
"44","Tiny Tim's dad ","BOB"
"45","In time, to Ozawa ","ATEMPO"
"46","Wooded: Var. ","SILVAN"
"47","Her theme song was ""Love Me or Leave Me"" ","ETTING"
"48","All's alternative ","NONE"
"49","Word in some temperatures ","BELOW"
"50","Contrapuntal composition ","CANON"
"51","Great deal ","SLEW"
"52","Not as expected ","ODDLY"
"53","Ki ___ (legendary founder of Korea) ","TSE"
"54","Clinton or Bush, once ","ELI"
"55","Knock about ","ROAM"
"56","Makes a touchdown ","LANDS"
"57","One might flip it while making breakfast ","EGGTIMER"
"58","Ring ","RESONATE"
"59","Jerks ","SOANDSOS"
"60","Hopper and others ","HEDDAS"
"61","Like some arrivals ","ONTIME"
"62","Begrudge ","RESENT"
"63","Opener ","LEADIN"
"64","Blind as ___ ","ABAT"
"65","Rush hour's end, roughly ","TENAM"
"66","French novelist Pierre ","LOTI"
"67","It's a snap ","HIKE"
"68","Stockbroker's freebie ","TIP"
"69","Jack of ""Flower Drum Song"" ","SOO"
