"","clues","answers"
"1","They might be put on ","ACTS"
"2","Singer Grande, informally ","ARI"
"3","Undercover attire? ","PJS"
"4","___ Creole (Caribbean language) ","HAITIAN"
"5","Drive-___ ","THRU"
"6","Certain urban map ","BUSROUTE"
"7","Demoralize ","UNNERVE"
"8","Little tyke / Flatter, with ""up"" ","PEANUT/BUTTER"
"9","Things bachelors might have ","DEGREES"
"10","Certain Scandinavian ","FINN"
"11","""Gimme ___!"" (start of a cheer at three Big Ten schools) ","ANI"
"12","Noted Dadaist ","ARP"
"13","___ Helmer, Ibsen heroine ","NORA"
"14","Scalpel creations ","SLITS"
"15","Relative of a tee-hee / Bit of marginalia ","SNICKER/DOODLE"
"16","M.L.K. or R.B.G.: Abbr. ","INITS"
"17","Stage name of rapper Yasiin Bey ","MOSDEF"
"18","Forest spirit ","DRYAD"
"19","Pep / Onesie feature ","GINGER/SNAP"
"20","""Sure, I'm game"" ","LETS"
"21","UNICEF address suffix ","ORG"
"22","H.S. subj. ","ENG"
"23","Words before point or rate ","ATANY"
"24","Ring / Hold, as inhabitants ","TOLL/HOUSE"
"25","Med school subj. ","ANAT"
"26","Certain Scandinavian ","DANE"
"27","""The One I Love"" band ","REM"
"28","___ Hall (""The Wind in the Willows"" residence) ","TOAD"
"29","Loud but friendly growl ","RAWR"
"30","Bow ","ARC"
"31","Adjusts the spacing between, as typed letters ","KERNS"
"32","No ___ (apartment policy) ","PETS"
"33","Big name in cast-iron cookware ","STAUB"
"34","Reduce in volume / As new ","THIN/MINT"
"35","It'll knock you out ","ETHER"
"36","Ogler ","EYER"
"37","Chiwere speakers ","OTOES"
"38","Christmas ornament, often ","ORB"
"39","Modern prefix with medicine ","TELE"
"40","Becomes less taut ","SAGS"
"41","Old ""Up, up and away"" sloganeer ","TWA"
"42","Mannheim madame ","FRAU"
"43","Fivers ","ABES"
"44","Musician Brian ","ENO"
"45","Paris's ___ Saint-Louis ","ILE"
"46","___ Finch, ""ER"" doctor ","CLEO"
"47","Possible result of getting one's wires crossed / Moolah ","SHORT/BREAD"
"48","Singer/actress Shore ","DINAH"
"49","Big block ","LOGJAM"
"50","Two-time U.S. Open tennis champion while still a teen ","SELES"
"51","Breakfast dish / Fruitcake tidbit ","OATMEAL/RAISIN"
"52","Amasses, with ""up"" ","RACKS"
"53","Nuclear medicine units ","RADS"
"54","""___, Virginia, there is a Santa Claus"" ","YES"
"55","___ culpa ","MEA"
"56","Trig function ","SINE"
"57","Some laundromat machines ","COINOPS"
"58","This puzzle's images, in two different ways ","COOKIECUTTERS"
"59","Physician awarded a Presidential Medal of Freedom by G. W. Bush ","DRFAUCI"
"60","Party staple ","ONIONDIP"
"61","Prefix with space ","AERO"
"62","Chandelier part, often ","CRYSTAL"
"63","___-mo ","SLO"
"64","Football units: Abbr. ","YDS"
"65","Hurdle for a J.D. wannabe ","LSAT"
"66","Court sport grp. ","ATP"
"67","Course preparers ","CHEFS"
"68","Becoming faint ","TRAILINGAWAY"
"69","Solarium activity ","SUNNING"
"70","National dance co. ","ABT"
"71","Library IDs ","ISBNS"
"72","Kitty ","POT"
"73","Project ","JUT"
"74","Outback orders ","STEAKS"
"75","Come to ___ ","ANEND"
"76","Fit ","INGOODSHAPE"
"77","Nightmare ","TERROR"
"78","""Got it"" ","IREADYOU"
"79","""___ Maria"" ","AVE"
"80","Super Mario Bros. platform ","NES"
"81","Downfall ","RUIN"
"82","Dropped the ball ","ERRED"
"83","Remove, as a ribbon ","UNTIE"
"84","Green shampoo ","PRELL"
"85","Italian thoroughfare ","STRADA"
"86","Wishy-washy response ","IMAY"
"87","Get, slangily ","COP"
"88","Genuine ","HEARTFELT"
"89","Filmmaker von Trier ","LARS"
"90","Little lead ","EDGE"
"91","Some graffiti ","STREETART"
"92","First and reverse ","GEARS"
"93","Not learned ","INNATE"
"94","Proverb-spouting Panza ","SANCHO"
"95","Lancaster-to-Scranton dir. ","NNE"
"96","Citrus hybrid ","TANGELO"
"97","Come to ___ ","TERMS"
"98","Present opening? ","OMNI"
"99","""Gonna Let It Shine"" singer ","ODETTA"
"100","Personal essence ","TRUESELF"
"101","Where to go on a trip? ","RESTAREA"
"102","Not a mystery ","KNOWN"
"103","One keeping others up at night, perhaps ","SNORER"
"104","Something else ","THEBEESKNEES"
"105","Singer Gomez ","SELENA"
"106","Went in a different direction ","BRANCHEDOUT"
"107","""What's ___ you?"" ","ITTO"
"108","Pride and prejudice, e.g. ","TRAITS"
"109","Fix, as a lawn ","RESOD"
"110","Pirate ","BUCCANEER"
"111","Set ","GEL"
"112","Mushroom ","SWELL"
"113","Woman in Progressive ads ","FLO"
"114","Classic dog name ","FIDO"
"115","Hip bones ","ILIA"
"116","What some neighborhoods do ","GENTRIFY"
"117","More than enough ","TOOMANY"
"118","Volts/amp ","OHMS"
"119","Long-tailed monkey ","SAI"
"120","Blowout party ","BLAST"
"121","Piano performance, possibly ","RECITAL"
"122","Some ranges ","AMANAS"
"123","El ___ (""View of Toledo"" painter) ","GRECO"
"124","___ Cradle (maritime rescue device) ","JASONS"
"125","Popular adoption agcy. ","ASPCA"
"126","""Sign me up!"" ","IMIN"
"127","High-maintenance ","NEEDY"
"128","Richard famous for large-scale sculptures ","SERRA"
"129","Agcy. fighting epidemics ","CDC"
"130","Bobby of the N.H.L. ","ORR"
"131","Part of R.S.V.P. ","SIL"
"132","Old-fashioned menorah filler ","OIL"
"133","""Kitchy-kitchy-___!"" ","KOO"
"134","Raises ","UPS"
"135","Teetotaler's opposite ","SOT"
