"","clues","answers"
"1","""Not so!"" ","ITSALIE"
"2","Modifier for ""film"" or ""pinot"" ","NOIR"
"3","*Instructions for premade dinner rolls ","BROWNANDSERVE"
"4","*Noble couple ","DUKEANDDUCHESS"
"5","Election day in the U.S.: Abbr. ","TUES"
"6","Workplaces for scrub nurses, for short ","ORS"
"7","Wrestling combos ","TAGTEAMS"
"8","Come through in the ___ ","CLUTCH"
"9","Completely mistaken ","ALLWET"
"10","Cotton gin inventor Whitney ","ELI"
"11","Have the wheel ","STEER"
"12","Holier-___-thou ","THAN"
"13","Partiality ","BIAS"
"14","*Latin American side dish that combines two food staples ","RICEANDBEANS"
"15","Practically an eternity ","EONS"
"16","Set aside for later ","TABLE"
"17","Bath tissue layer ","PLY"
"18","Earth Day's mo. ","APR"
"19","Word of caution ","CAVEAT"
"20","Items scattered on bridal paths ","PETALS"
"21","Almond-flavored liqueur ","AMARETTO"
"22","Cool, in dated slang ","HEP"
"23","Ancient kingdom in modern-day Jordan ","EDOM"
"24","Sn, to chemists ","TIN"
"25","*Eponymous founders of a Massachusetts-based firearms manufacturer ","SMITHANDWESSON"
"26","*Duo of magicians who are the longest-running headliners in Las Vegas history ","PENNANDTELLER"
"27","Bit of pond scum ","ALGA"
"28","Mark ___, longtime game show partner of Bill Todman ","GOODSON"
"29","Rankle ","IRK"
"30","Sock tip ","TOE"
"31","Try to hit, as a fly ","SWATAT"
"32","Fills a cargo hold ","LADES"
"33","Unaffiliated voters: Abbr. ","INDS"
"34","URL ending associated with the beginnings of the answers to the six starred clues ","EDU"
"35","Trilogy of tragedies by Aeschylus ","ORESTEIA"
"36","I.C.U. drippers ","IVS"
"37","Hi-___ monitor ","RES"
"38","Enter to steal from ","BURGLE"
"39","Upbraid ","SCOLD"
"40","Gave out hands ","DEALT"
"41","School support grps. ","PTAS"
"42","Shakes one's booty ","TWERKS"
"43","Unnervingly strange ","EERIE"
"44","Positive kind of attitude ","CANDO"
"45","Extended family ","CLAN"
"46","Sound of contemptuous disapproval ","HISS"
"47","Hootenanny instrument ","BANJO"
"48","Barbershop quartet voice ","TENOR"
"49","Pilgrimage to Mecca ","HADJ"
"50","""Act like you're supposed to!"" ","BEHAVE"
"51","Sleeps in a tent, say ","CAMPS"
"52","Rigel or Spica, by spectral type ","BSTAR"
"53","Part to play ","ROLE"
"54","""Can I get you ___?"" ","ANYTHING"
"55","Casino patron ","BETTOR"
"56","School founded by Henry VI ","ETON"
"57","___ male ","ALPHA"
"58","Caravan animals ","CAMELS"
"59","Insurance giant based in Hartford ","AETNA"
"60","Supplement ","ADDTO"
"61","Cut the lawn ","MOWED"
"62","Prefix meaning ""within"" ","ENDO"
"63","Employer of a masseur ","SPA"
"64","Brooks with Emmy, Grammy, Oscar and Tony awards ","MEL"
"65","""Brokeback Mountain"" director Lee ","ANG"
"66","___-pitch softball ","SLO"
