"","clues","answers"
"1","Horrify ","APPAL"
"2","Get ready to go ","PACK"
"3","Leopard's home? ","IMAC"
"4","Club ","CUDGEL"
"5","Excel ","SHINE"
"6","Jai ___ ","ALAI"
"7","Baby carrier ","MAMA"
"8","Sierra ___ ","LEONE"
"9","Resort region near Barcelona ","COSTABRAVA"
"10","Drug distributor ","PHARMACIST"
"11","Famous Giant ","OTT"
"12","Country singer Gibbs ","TERRI"
"13","Vein contents ","ORE"
"14","Surface films: Var. ","PATINES"
"15","Dental problem ","TOOTHDK"
"16","Key sequence in a chromosome ","MARKERGENE"
"17","Chitchat ","GAB"
"18","Very noticeable ","SALIENT"
"19","Jacob who wrote ""How the Other Half Lives"" ","RIIS"
"20","Praiseworthy ","ADMIRABLE"
"21","Self-satisfied ","PROUD"
"22","Hospital bill items ","TESTS"
"23","Prefix with function ","DYS"
"24","Chianti and Beaujolais ","REDS"
"25","Big rush ","BLITZ"
"26","___ Cube ","RUBIKS"
"27","Authors' aids: Abbr. ","AGTS"
"28","___-Japanese War ","SINO"
"29","Brown v. Board of Education city ","TOPEKA"
"30","Music compilation marketer ","KTEL"
"31","Pro ___ ","FORMA"
"32","Of the mouth's roof ","PALATAL"
"33","Envision ","FORESEE"
"34","Less popular, as a restaurant ","EMPTIER"
"35","""Fer-de-Lance"" mystery novelist ","REXSTOUT"
"36","Certain palms ","SAGOS"
"37","""WKRP in Cincinnati"" role ","LES"
"38","Driving surface ","TEEPAD"
"39","Crown ","PATE"
"40","Flicka, e.g. ","MARE"
"41","Attacked ","CAMEAT"
"42","Republic once known as Dahomey ","BENIN"
"43","Surname of two signers of the Declaration of Independence ","LEE"
"44","From ___ Z ","ATO"
"45","Stop worrying ","RESTEZ"
"46","Take part in ","ENTER"
"47","Dipstick housing ","CRANKCASE"
"48","Masters piece ","POEM"
"49","No. on a check ","AMT"
"50","American everyman ","JOHNQPUBLIC"
"51","Unaccented syllable ","ATONIC"
"52","It's not to be touched ","POISONIV"
"53","Like some humor ","DRY"
"54","Andrea known as the liberator of Genoa ","DORIA"
"55","""Patience ___ virtue"" ","ISA"
"56","Jealous ","GREENWITHNV"
"57","""Sesame Street"" regular ","ERNIE"
"58","It might be assumed ","ROLE"
"59","Opera set in ancient Egypt ","AIDA"
"60","Courtyards ","ATRIA"
"61","Baby bottle tops ","TEATS"
"62","Tag in an antique store ","SOLD"
"63","Med. dose ","TBSP"
"64","""Sailing to Byzantium"" writer ","YEATS"
"65","Dressy tie ","ASCOT"
"66","Life magazine staple ","PHOTOSA"
"67","Something to draw ","PISTOL"
"68","Queen's servant, maybe ","ANT"
"69","Baseball coverage? ","LEATHER"
"70","Catherine who survived Henry VIII ","PARR"
"71","Screamer at a crime scene ","ALARM"
"72","Pricey appetizer ","CAVIAR"
"73","Maker of the Optima ","KIA"
"74","Wow ","IMPRESS"
"75","""Real Time With Bill ___"" ","MAHER"
"76","Antismoking org. ","AMA"
"77","Latin catchphrase sometimes seen on sundials ","CARPEDM"
"78","Casual farewell ","CULATER"
"79","Numerical prefix ","DECI"
"80","Passing ","GOINGBY"
"81","Closes tight ","ENSEALS"
"82","Doesn't bother ","LETSBE"
"83","Post decorations on four-posters ","BEDKNOBS"
"84","""The ___ Love"" (Gershwin song) ","MANI"
"85","Depression-era migrant ","OKIE"
"86","Recommendation ","TIP"
"87","Prestigious London hotel ","RITZ"
"88","Fill the tank ","GASUP"
"89","Yellow poplar ","TULIPTREE"
"90","Some pop-ups ","ADS"
"91","Singer Washington ","DINAH"
"92","Author of the Barsetshire novels ","TROLLOPE"
"93","San ___ (San Francisco suburb) ","RAFAEL"
"94","Singer who played herself in ""Ocean's Eleven"" ","EDGORME"
"95","Barbershop sights ","STROPS"
"96","Stomach ","TOLERATE"
"97","Suitable for ","BEFITTING"
"98","Venerated image: Var. ","IKON"
"99","Units of fineness ","KARATS"
"100","Offensive lines? ","SMUT"
"101","Like vinaigrette ","TART"
"102","""Married ... With Children"" actress ","KTSAGAL"
"103","Gloomy Milne character ","EEYORE"
"104","Flat dweller ","LESSEE"
"105","One of the Pointer Sisters ","ANITA"
"106","Full of fear ","AWED"
"107","How drunks drink ","TOXS"
"108","Dutch export ","EDAM"
"109","Judge ","DEEM"
"110","Guitarist Eddy ","DUANE"
"111","One end of a digression, for short? ","PAREN"
"112","Go aboard ","ENTRAIN"
"113","Flimflam ","CON"
"114","Chisel face ","BEZEL"
"115","Large wardrobe ","ARMOIRE"
"116","""From Russia With Love"" Bond girl Romanova ","TATIANA"
"117","Rejected as unworthy ","SPURNED"
"118","Mug with a mug ","TOBY"
"119","Corrode ","EATAWAY"
"120","Density symbol ","RHO"
"121","Pill that's easily swallowed ","CAPLET"
"122","Driver of the Cannonball Special ","KCJONES"
"123","Excellent ","AONE"
"124","Flu symptom, with ""the"" ","SHIVERS"
"125","Leaf vein ","MIDRIB"
"126","""Peer Gynt"" princess ","ANITRA"
"127","Bad connection, say ","MISHIT"
"128","Carny booth prize ","QPDOLL"
"129","""Here Come the ___"" (Abbott and Costello film set at a girls' school) ","COEDS"
"130","Sneaker material ","CANVAS"
"131","Struck down, old-style ","SMIT"
"132","Harvest ","REAP"
"133","The Great Lakes' ___ Locks ","SOO"
"134","Suffix with favor ","ITE"
