"","clues","answers"
"1","Kind of blocker ","SPAM"
"2","Clay defeater ","POLK"
"3","Standard jacket feature ","BLURB"
"4","Conference intro ","TELE"
"5","Girl's name meaning ""born again"" ","RENEE"
"6","Dangerously ","ONTHINICE"
"7","Comment of abandon ","WHATTHEHECK"
"8","___ Bad Wolf of comic books ","LIL"
"9","Cement layer ","MASON"
"10","""Hey, just a second!"" ","SEEHERE"
"11","W. Coast airport ","SFO"
"12","___ horn ","ALTO"
"13","It works as a translator ","RNA"
"14","Tragic figure of literature ","KINGLEAR"
"15","Splash guard ","FENDER"
"16","Head ","LAV"
"17","Like some myths ","NORSE"
"18","""No more"" ","THEEND"
"19","High-waisted to the extreme ","LEGGIEST"
"20","Poet/cartoonist Silverstein ","SHEL"
"21","Affliction ","WOE"
"22","""Who knows?!"" ","BEATSME"
"23","Business card abbr. ","EXT"
"24","Modern phone display ","TEXTMESSAGE"
"25","___-Car ","ECONO"
"26","Event souvenirs ","TEESHIRTS"
"27","Island shared by two countries ","TIMOR"
"28","Eastern queen ","RANI"
"29","Study of figures: Abbr. ","GEOM"
"30","Spirited ","SASSY"
"31","Partner of letters ","ARTS"
"32","Business page inits. ","NYSE"
"33","Lay up ","STOW"
"34","Phnom ___ ","PENH"
"35","___ Springs, Fla. ","ALTAMONTE"
"36","Former Los Angeles and New York Philharmonic conductor ","MEHTA"
"37","It admits very little light ","PINHOLE"
"38","Like the Mikado and Nanki-Poo ","ORIENTAL"
"39","Shetland Islands sight ","LOCH"
"40","They're often found under desks ","KNEES"
"41","Difficult means of communication ","BROKENENGLISH"
"42","Article in a French magazine ","LES"
"43","Poseidon, to Athena ","UNCLE"
"44","Show over ","REAIR"
"45","""Too much to go into now"" ","ITSALONGSTORY"
"46","Early ""What's My Line?"" panelist ","CERF"
"47","Red River city ","HANOI"
"48","Game in which jacks are the highest trumps ","SKAT"
"49","Seek at random, with ""for"" ","FISH"
"50","Grad student's hurdle ","ORALS"
"51","Welcome ","GREET"
"52","Star of a former self-titled sitcom ","DREWCAREY"
"53","Onetime distributor of free maps ","ESSO"
"54","Nerve network ","RETE"
"55","Very strong ","VEHEMENT"
"56","Hemisphere ","DOME"
"57","Creation ","GENESIS"
"58","Common sugar source ","BEETS"
"59","No longer working for the Company ","EXCIA"
"60","Smithereens ","ATOMS"
"61","Part of a crowd, maybe ","EXTRA"
"62","""It's ___"" (""Maybe it's meant to be"") ","ASIGN"
"63","Sporty cars ","GTOS"
"64","Salinger dedicatee ","ESME"
"65","Directory data: Abbr. ","NOS"
