"","clues","answers"
"1","Requests for a saucer of milk, maybe ","MEOWS"
"2","Film vixen Bara ","THEDA"
"3","Woebegone ","SAD"
"4","Central courtyards ","ATRIA"
"5","Sahara sights ","DUNES"
"6","Blubber ","CRY"
"7","Competitive noshers' event? ","SNACKRACE"
"8","Room under the roof ","ATTIC"
"9","Iraq's second-largest city ","MOSUL"
"10","One cured of a sleep disorder? ","SNORELOSER"
"11","Cyberjunk ","SPAM"
"12","British Conservative ","TORY"
"13","Demonic ","EVIL"
"14","Letter between eta and iota ","THETA"
"15","Like some winks ","SLY"
"16","Pupil surrounder ","IRIS"
"17","Transferred, as property ","DEEDED"
"18","Sarcastic comment? ","SNIDELINE"
"19","Glad rival in the kitchen ","ZIPLOC"
"20","Shipshape ","NEAT"
"21","LP speed ","RPM"
"22","Newspaper columnist Goodman ","ELLEN"
"23","Cargo ","LOAD"
"24","Nautical leader? ","AERO"
"25","Kazan of Hollywood ","ELIA"
"26","Brushoff from the Ottomans? ","TURKEYSNUB"
"27","___ Empire, conquered by Cortés ","AZTEC"
"28","Doled (out) ","METED"
"29","Terrible-twos tantrums? ","BABYSNITS"
"30","Hole-making tool ","AUGER"
"31","Round-faced flier ","OWL"
"32","Daisylike bloom ","ASTER"
"33","Low-tech office recorder ","STENO"
"34","Pint-size ","WEE"
"35","Bassoonists' buys ","REEDS"
"36","On edge ","TESTY"
"37","Apple on a desk ","MAC"
"38","Biofuel option ","ETHANOL"
"39","Speaker's art ","ORATORY"
"40","Cold and raw ","WINTRY"
"41","French composer Erik ","SATIE"
"42","Super Bowl stat ","TDS"
"43","Attila the ___ ","HUN"
"44","Tooth protector ","ENAMEL"
"45","Remodeler's planning ","DECOR"
"46","Seeks assistance ","ASKS"
"47","Like some tickets and Western pioneers ","SCALPED"
"48","Rocket's path ","ARC"
"49","Artificial color ","DYE"
"50","Fraternity recruit ","RUSHEE"
"51","Church official ","CLERIC"
"52","Parts of P.O. labels ","STS"
"53","Roman poet banished by Augustus ","OVID"
"54","Acapulco agreement ","SISENOR"
"55","Wolfed down ","ATE"
"56","Loony ","MAD"
"57","Sherpa shelter ","TENT"
"58","Informed about ","INON"
"59","Headgear fit for a queen ","DIADEM"
"60","Disreputable ","SLEAZY"
"61","Tap mishap ","LEAK"
"62","Indisposed ","ILL"
"63","Easily bent ","PLIABLE"
"64","Goes back (on) ","RENEGES"
"65","Sensible ","PRUDENT"
"66","Gangster group ","MOB"
"67","Clear plastic ","LUCITE"
"68","Discerning ","ASTUTE"
"69","On edge ","TENSE"
"70","Moonshine ingredient ","YEAST"
"71","Romanov ruler ","TSAR"
"72","What a violinist may take on stage, in two different senses ","BOW"
"73","Amaze ","AWE"
"74","Brother of Jack and Bobby ","TED"
"75","Most univ. applicants ","SRS"
"76","Pop artist Lichtenstein ","ROY"
