"","clues","answers"
"1","Gave up a seat, maybe ","STOOD"
"2","Apathetic reaction ","MEH"
"3","MTV prize whose trophy features an astronaut ","VMA"
"4","John who sang ""Crocodile Rock"" ","ELTON"
"5","Teaches ","INSTRUCTS"
"6","In the open air, as a meal ","ALFRESCO"
"7","Ancient Brit ","PICT"
"8","Co-op that sells camping gear ","REI"
"9","Wild pigs ","BOARS"
"10","Number in the Gettysburg Address ","SCORE"
"11","Mlle. : French :: ___ : Spanish ","SRTA"
"12","Frustrated cries ","DRATS"
"13","Nest eggs, in brief ","IRAS"
"14","Crime lab evidence ","DNA"
"15","Composer Zimmer who won Oscars for ""The Lion King"" and ""Dune"" ","HANS"
"16","Little troublemaker ","IMP"
"17","Frustrating find while folding laundry ","ONESOCK"
"18","Brush up on old skills ","RETRAIN"
"19","___ State (Idaho nickname) ","GEM"
"20","""S.N.L."" alum Carvey ","DANA"
"21","Lead-in to mode ","ALA"
"22","Sewing targets ","RIPS"
"23","Native language in Oslo ","NORSK"
"24","Mount Olympus figures ","GODS"
"25","Justice Kagan ","ELENA"
"26","Take home ","NET"
"27","Speak hoarsely ","RASP"
"28","Motormouth ___ (""Hairspray"" role for Queen Latifah) ","MAYBELLE"
"29","Where sticky fingers might be caught ","COOKIEJAR"
"30","Eventually brought results ","BOREFRUIT"
"31","Section of a long poem ","CANTO"
"32","""Help!"" ","SOS"
"33","And so on ","ETC"
"34","Places for patellas ","KNEES"
"35","Slings mud at, in a campaign ","SMEARS"
"36","Like basketball players vis-à-vis jockeys, typically ","TALLER"
"37","Ensemble ","OUTFIT"
"38","Smelly smell ","ODOR"
"39","Brightest light in Cygnus ","DENEB"
"40","Hanukkah centerpiece ","MENORAH"
"41","Shape of some curves ","ESS"
"42","Letters before :// ","HTTP"
"43","Roman goddess who is the equivalent of the Greek Nike ","VICTORIA"
"44","Bit of yoga equipment ","MAT"
"45","Ice Bucket Challenge cause, for short ","ALS"
"46","Clergy member ","VICAR"
"47","Bluish-purple flower ","IRIS"
"48","Aldo of fashion ","GUCCI"
"49","Common recyclable ","SODACAN"
"50","Feature (in) ","STAR"
"51","Malek of ""Mr. Robot"" ","RAMI"
"52","Channel for armchair athletes ","ESPN"
"53","Paid spots ","ADS"
"54","Pass without notice ","SNEAKBY"
"55","An aye for the eye? ","NOD"
"56","Gateway to the West, on scoreboards ","STL"
"57","Ugly beast ","OGRE"
"58","Justice Gorsuch ","NEIL"
"59","Rulers of the Aztecs and Incas ","EMPERORS"
"60","Door handle ","KNOB"
"61","Cleaning cloth ","RAG"
"62","Language of ancient Syria ","ARAMAIC"
"63","Creature that grows longer in a classic video game (also in this puzzle, when it ""eats"" a black square) ","SNAKE"
"64","Like many appliances in modern homes ","SMART"
"65","Where one might be represented by an avatar ","ONLINE"
"66","Erase ","DELETE"
"67","Transcription pros ","STENOS"
"68","""In your dreams!"" ","ASIF"
"69","One way to be taken ","ABACK"
"70","Parisian papa ","PERE"
"71","Panache ","ELAN"
"72","""Sunday Morning"" airer ","CBS"
"73","Away from work, for short ","OOO"
"74","Stick (out) ","JUT"
