"","clues","answers"
"1","Unlike sheep ","FREETHINKING"
"2","Slangy phrase following an unpopular opinion ","SAIDNOONEEVER"
"3","""Oh my stars!"" ","LANDSAKESALIVE"
"4","Small bits of progress ","DENTS"
"5","Kind of student ","MED"
"6","Actress Amanda ","PEET"
"7","___ Diaz, detective on ""Brooklyn Nine-Nine"" ","ROSA"
"8","Spanish title: Abbr. ","SRA"
"9","Press, informally ","INK"
"10","Ben-___ ","HUR"
"11","Usual practice ","WONT"
"12","Leaves back at the house, maybe ","FORGETS"
"13","Kind of diet that can help lower blood pressure ","NOSALT"
"14","Sings like Mary Poppins ","TRILLS"
"15","Word in many Emmy categories ","SERIES"
"16","Smaller than small ","ATOMIC"
"17","Swells up, as a lip ","GETSFAT"
"18","Strip ","PEEL"
"19","Carry-___ ","ONS"
"20","Its end might be lamented ","ERA"
"21","Reason to raise one's hand ","VOW"
"22","Basic chords ","TRIADS"
"23","Kind of rug that's bad to lose an earring in ","SHAG"
"24","Crosspiece in a grate, often ","IBAR"
"25","Org. for the L.A. Galaxy ","MLS"
"26","Title song character who's asked ""Did your mom get back from her business trip?"" ","STACY"
"27","Healthy soup base ","VEGETABLESTOCK"
"28","Provider of sensory deprivation ","ISOLATIONTANK"
"29","""Don't admit to anything!"" ","DENYDENYDENY"
"30","Crush alternative ","FANTA"
"31","Disencumbers ","RIDS"
"32","Ones making periodical changes, for short ","EDS"
"33","Charms ","ENAMORS"
"34","Takes some hits ","TOKES"
"35","Do-si-do do ","HOEDOWN"
"36","Valuable contacts ","INS"
"37","Org. opposing school vouchers ","NEA"
"38","Part of a forest that can grow as fast as two feet a day ","KELP"
"39","Frequently ranked octet ","IVIES"
"40","""Like THAT'S gonna happen!"" ","NEVER"
"41","___ Thunberg, Time's youngest Person of the Year ","GRETA"
"42","Language from which we get ""karma"" ","SANSKRIT"
"43","Heroine in Verdi's ""Il Trovatore"" ","LEONORA"
"44","Get carried away ","DRIFT"
"45","Showing more nerve ","GUTSIER"
"46","Warms (up) ","LOOSENS"
"47","Points of interest for epidemiologists ","ONSETS"
"48","Knight cap ","HELMET"
"49","Smears ","TARS"
"50","What school lunch is often depicted as in cartoons ","GLOP"
"51","Tip for increasing productivity ","LIFEHACK"
"52","Caddy alternative ","TEARACK"
"53","Excessively theatrical ","STAGY"
"54","Invitation from a driver ","CLIMBIN"
"55","Unexpected blessing ","GODSEND"
"56","Striking ","VIVID"
"57","Like Jabba the Hutt ","OBESE"
"58","""Calvin and Hobbes"" conveyance ","WAGON"
"59","Bronze, e.g. ","ALLOY"
"60","Poker-faced ","STONY"
"61","Rest (on) ","RELY"
"62","Obsessive fan, slangily ","STAN"
"63","Skosh ","TAD"
"64","Took a course, say ","ATE"
"65","Abbr. in many an office building address ","STE"
