"","clues","answers"
"1","Chick on the piano ","COREA"
"2","P.D.Q. in the I.C.U. ","STAT"
"3","Casing ","SKIN"
"4","Ph.D. hurdle ","ORALS"
"5","Part of S.N.L. ","LIVE"
"6","Narrow way ","LANE"
"7","Try to bite ","NIPAT"
"8","Mental flash ","IDEA"
"9","Aboard ","ONTO"
"10","[See instructions] ","JOININMARRIAGE"
"11","Flamenco shout ","OLE"
"12","Sushi selection ","EEL"
"13","Comb stopper ","SNARL"
"14","Harangues ","BERATES"
"15","Toward the tail ","AFT"
"16","Copacabana site ","RIO"
"17","Youth ","LAD"
"18","Dedicated lines? ","ODE"
"19","Kennel sound ","WOOF"
"20","[See instructions] ","WEWOULDFORSHORT"
"21","Leave the scene ","EXIT"
"22","Satisfy the munchies ","EAT"
"23","Old discs ","LPS"
"24","Orthodontist, for one: Abbr. ","DDS"
"25","Calls the shots ","DIRECTS"
"26","Words of assistance ","LETME"
"27","Sidekick ","PAL"
"28","Cry of insight ","AHA"
"29","[See instructions] ","DAYBEFORETHURS"
"30","Cork's country ","EIRE"
"31","Confess ","TALK"
"32","Camel caravan's stop-off ","OASIS"
"33","Tend the sauce ","STIR"
"34","Victory goddess ","NIKE"
"35","Advil alternative ","ALEVE"
"36","Caribbean and others ","SEAS"
"37","Rock radio pioneer Freed ","ALAN"
"38","Administered medicine ","DOSED"
"39","Swindle ","CONJOB"
"40","Yankee opponent ","ORIOLE"
"41","Cousin of an épée ","RAPIER"
"42","Zing ","ELAN"
"43","Vino region ","ASTI"
"44","Covers with gunk ","SLIMES"
"45","Kind of basin ","TIDAL"
"46","State firmly ","AVER"
"47","Sign of sorrow ","TEAR"
"48","""Wake of the Ferry"" painter ","SLOAN"
"49","Pocket protector? ","KANGAROO"
"50","Opposite of paleo- ","NEO"
"51","Ribbed ","NEEDLED"
"52","Follower's suffix ","IST"
"53","Barn section ","LOFT"
"54","Heaps ","ALOT"
"55","Letter from Greece ","TAU"
"56","Flap ","ADO"
"57","Productive ","FERTILE"
"58","Frequently, in verse ","OFT"
"59","""Whoopee!"" ","WHEE"
"60","Healthy ","WELL"
"61","Speed up ","EXPEDITE"
"62","Ornamental vine: Var. ","WISTARIA"
"63","""___ Kapital"" ","DAS"
"64","What a person may become when kneeling ","SIR"
"65","Society newbie ","DEB"
"66","Obscure ","DARKEN"
"67","Political movements ","CAUSES"
"68","Prosper ","THRIVE"
"69","Got fresh with ","SASSED"
"70","Mike who played Austin Powers ","MYERS"
"71","Lawrence Welk specialty ","POLKA"
"72","Sicilian hothead? ","ETNA"
"73","Come up short ","FAIL"
"74","Loathsome person ","TOAD"
"75","Sign of sanctity ","HALO"
"76","Double curve ","ESS"
