"","clues","answers"
"1","Preparation for surgery, perhaps ","SCAN"
"2","It won't keep you up ","DECAF"
"3","Nurses ","SIPS"
"4","Divers' gear ","MASKS"
"5","Low woman? ","ALTO"
"6","Often-quoted line ","ADAGE"
"7","Reason for compensation ","TORT"
"8","Former Integra maker ","ACURA"
"9","Slapstick, e.g. ","LOWBROWHUMOR"
"10","It may be picked up in a locker ","ODOR"
"11","Lightly bite ","NIPAT"
"12","Canine's coat ","ENAMEL"
"13","Skiing style ","ALPINE"
"14","Gridiron feint ","DEKE"
"15","Satirist Freberg ","STAN"
"16","Behaving sheepishly? ","FOLLOWINGTHECROWD"
"17","Painter Andrea del ___ ","SARTO"
"18","Somme saison ","ETE"
"19","So-called page-oner ","CELEB"
"20","Preschooler's instruction ","ABCS"
"21","Sporty Chevy, informally ","VETTE"
"22","Comparatively superficial ","SHALLOWER"
"23","Round opening? ","ROWROWROWYOURBOAT"
"24","Crooner with a megaphone ","VALLEE"
"25","Prima ballerina ","ETOILE"
"26","One and only ","SOULMATE"
"27","Census datum ","SEX"
"28","Preachers' targets ","SINNERS"
"29","Driver's job ","STEERING"
"30","Lines of thought, for short? ","EEGS"
"31","Something to shoot for ","PAR"
"32","Jiffy ","SEC"
"33","Some jeans ","LEES"
"34","Most impertinent ","SAUCIEST"
"35","Compressed ","SMALLER"
"36","Lab sound ","ARF"
"37","Sticker ","PRICETAG"
"38","Fit for farming ","ARABLE"
"39","Sushi offering ","SEAEEL"
"40","Calls it quits ","THROWSINTHETOWEL"
"41","""Wow!"" ","HOLYMOLY"
"42","It's done with a twist ","SNEER"
"43","Company with the old mascot Little Oil Drop ","ESSO"
"44","""I wanna!"" ","LEMME"
"45","As written ","SIC"
"46","Small dresses, sizewise ","SIXES"
"47","Detailed description ","BLOWBYBLOWACCOUNT"
"48","Lift ","TBAR"
"49","Mother of Helen of Troy ","LEDA"
"50","Monkeyshines ","ANTICS"
"51","Potential lifesaver ","AIRBAG"
"52","Jane Eyre's pupil ","ADELE"
"53","Strip lighting ","NEON"
"54","Elocutionist's phrase ","HOWNOWBROWNCOW"
"55","Stone marker ","STELE"
"56","Disease fighter ","DRUG"
"57","Taken in ","SEEN"
"58","Body of art ","TORSO"
"59","Came up ","AROSE"
"60","Goes off ","ERRS"
"61","Store sign ","SALE"
"62","Fools ","CLOWNS"
"63","Hitting opportunity ","ATBAT"
"64","Bellini heroine ","NORMA"
"65","""The Gremlins"" author ","DAHL"
"66","E-mail address ending, maybe ","EDU"
"67","Machine piece ","CAM"
"68","Back ","AGO"
"69","Untamed ","FERAL"
"70","""Enough already!"" ","STOPIT"
"71","First-aid supply ","IODINE"
"72","Outlet insert ","PRONG"
"73","Prison term ","STRETCH"
"74","Word before and after ""oh"" ","MAN"
"75","Battery part ","ACIDCELL"
"76","Much-hyped contests ","SUPERBOWLS"
"77","Onetime capital of Poland ","KRAKOW"
"78","Filled to excess ","SATED"
"79","Rocker Glenn ","FREY"
"80","Kind of position ","LOTUS"
"81","Angels' playing field ","HEAVEN"
"82","Raines of ""Hail the Conquering Hero"" ","ELLA"
"83","Declarer ","AVOWER"
"84","Hawkish deity ","ARES"
"85","Pasta shape ","BOWTIE"
"86","What the Queen turns into in ""Snow White"" ","CRONE"
"87","Planting ","SOWING"
"88","Bow and arrow carrier ","EROS"
"89","Gawk ","STARE"
"90","Letters on some pumps ","EEE"
"91","T. ___ ","REX"
"92","Like non-oyster months ","RLESS"
"93","On the other hand ","BUT"
"94","Thomas Nelson Page's ""In ___ Virginia"" ","OLE"
"95","NASA's ___ Research Center ","AMES"
"96","Odd mannerisms ","TICS"
"97","Egg on ","SPUR"
"98","Driving hazard ","GLARE"
"99","Loaded ","RICH"
"100","Thrill ","ELATE"
"101","Pasta shapes ","ELBOWS"
"102","Two-time U.S. Open winner ","SELES"
"103","Cool ","APLOMB"
"104","Poetic adverb ","EER"
"105","Put away ","STOW"
"106","Russia's Itar-___ news agency ","TASS"
"107","Family name in Olympic skiing ","MAHRE"
"108","Move, in Realtor-speak ","RELO"
"109","Hair color ","ASH"
"110","Vintage wheels ","REO"
"111","Antlered Eurasian animals ","FALLOWDEER"
"112","Knife pitched on TV ","GINSU"
"113","Peepers ","EYEBALLS"
"114","Bundestag vote ","NEIN"
"115","Church reading ","TEXT"
"116","Family that originally owned the Cadillac company ","LELANDS"
"117","Skipped ","SATOUT"
"118","Hockey no-nos ","ICINGS"
"119","Junk bond rating ","CCC"
"120","Flap ","STIR"
"121","Great time ","BLAST"
"122","Caused ","LEDTO"
"123","Baseball bigwigs ","OWNERS"
"124","Linger at a bookstore ","BROWSE"
"125","Baseball's Doubleday ","ABNER"
"126","Speed demon ","RACER"
"127","Busy as ___ ","ABEE"
"128","Garb for grads ","GOWNS"
"129","Fair-hiring letters ","EEO"
"130","Man-___ ","OWAR"
"131","Vietnam's ___ Dinh Diem ","NGO"
"132","Barn denizens ","OWLS"
