"","clues","answers"
"1","Doorframe parts ","JAMBS"
"2","Chinese-born American architect ","IMPEI"
"3","Be a pugilist ","BOX"
"4","Bide one's time for ","AWAIT"
"5","Manicurists' concerns ","NAILS"
"6","Electrical unit ","OHM"
"7","One who's always up for a good time ","PARTYANIMAL"
"8","Coastal inlet ","RIA"
"9","Out of bed ","ARISEN"
"10","___ Aviv ","TEL"
"11","In the near future ","ANON"
"12","Prefix with -lithic ","NEO"
"13","___ of students ","DEAN"
"14","President before D.D.E. ","HST"
"15","Background check for a lender ","CREDITREPORT"
"16","Jay-Z and Timbaland ","RAPPERS"
"17","Atop, poetically ","OER"
"18","___ Speedwagon ","REO"
"19","Horizontally ","ACROSS"
"20","Musical transitions ","SEGUES"
"21","""What was ___ do?"" ","ITO"
"22","Bulls, rams and bucks ","HES"
"23","Goes to ","ATTENDS"
"24","Long, long sentence ","LIFEINPRISON"
"25","""I know what you're thinking"" claim ","ESP"
"26","Mississippi's Trent ","LOTT"
"27","BlackBerry, e.g., in brief ","PDA"
"28","Unretrievable ","LOST"
"29","Illustration, for short ","PIC"
"30","Husband of Isis ","OSIRIS"
"31","Light hauler ","PICKUPTRUCK"
"32","Sgt., e.g. ","NCO"
"33","Didn't go out for dinner ","ATEIN"
"34","Gift recipient ","DONEE"
"35","Floppy rabbit feature ","EAR"
"36","Issues an advisory ","WARNS"
"37","Edgar Bergen's Mortimer ___ ","SNERD"
"38","Where the Pokémon craze originated ","JAPAN"
"39","Cognizant (of) ","AWARE"
"40","Nintendo brother ","MARIO"
"41","Kibbles 'n ___ ","BITS"
"42","Eyelid woe ","STYE"
"43","Holiday ___ ","INN"
"44","Drink that often comes with an umbrella ","MAITAI"
"45","Olive stuffing ","PIMENTO"
"46","Airline to Ben-Gurion ","ELAL"
"47","Nantucket, e.g.: Abbr. ","ISL"
"48","Bruce Springsteen's first hit ","BORNTORUN"
"49","Akron's home ","OHIO"
"50","Marvel mutant superhero ","XMAN"
"51","Big name in fairy tales ","ANDERSEN"
"52","Egyptian viper ","ASP"
"53","Actor Harris and others ","EDS"
"54","Regarding this point ","HERETO"
"55","TV's ""___ Sharkey"" ","CPO"
"56","Send again ","RESHIP"
"57","Place that often has picnic tables ","RESTSTOP"
"58","Hollow-stemmed plant ","REED"
"59","Flip ","TOSS"
"60","Fence part ","RAIL"
"61","Play's start ","ACTI"
"62","""Nutty"" role for Jerry Lewis ","PROFESSOR"
"63","___ Xers ","GEN"
"64","Worker with genes or film ","SPLICER"
"65","Bit of land in a river ","AIT"
"66","Superlative suffix ","EST"
"67","Brenda Lee's ""___ Around the Christmas Tree"" ","ROCKIN"
"68","Trim, as branches ","PRUNE"
"69","Kitchen gizmo ","DICER"
"70","Questioned ","ASKED"
"71","Killer whale ","ORCA"
"72","Sandwich bread ","PITA"
"73","Norms: Abbr. ","STDS"
"74","Fe, to chemists ","IRON"
"75","Furry foot ","PAW"
"76","Little ___ (tots) ","UNS"
