"","clues","answers"
"1","Artist's digs, maybe ","LOFT"
"2","Totally accurate ","DEADON"
"3","Pineapple desserts ","UPSIDEDOWNCAKES"
"4","""___, gorgeous!"" (Fanny Brice's comment to herself when looking in the mirror) ","HELLO"
"5","One of wine's Gallo brothers ","ERNEST"
"6","Autobiographical short story by Edgar Allan Poe ","ELEONORA"
"7","Marisa of ""What Women Want"" ","TOMEI"
"8","Careful consideration ","HARDLOOK"
"9","Men's fashion accessories ","TIECLIPS"
"10","Cork shooter ","POPGUN"
"11","""Biography"" network ","AANDE"
"12","Accelerated ","PICKEDUPSPEED"
"13","Threw off the scent ","MISLED"
"14","Check list? ","PAYEES"
"15","Canonized mlle. ","STE"
"16","More encouraging ","ROSIER"
"17","Third word of ""America"" ","TIS"
"18","Blue Devils' and Tigers' org. ","ACC"
"19","Contact lens solutions ","SALINES"
"20","They're better than one ","TWOHEADS"
"21","Elton's johns ","LOOS"
"22","Blind element ","SLAT"
"23","Stereotypical reaction to Elvis ","SWOON"
"24","Magneto's adversaries, in comic books ","XMEN"
"25","Lugs ","LOUTS"
"26","Spread in a spread ","OLEO"
"27","Passé ","STALE"
"28","Classic Toyota sports cars ","SUPRAS"
"29","___ Bradshaw, ""Sex and the City"" role ","CARRIE"
"30","Wynken, Blynken and Nod, e.g. ","TRIAD"
"31","Turf, as opposed to surf ","STEAK"
"32","Dancer Alvin ","AILEY"
"33","Malodorous ","SMELLY"
"34","Become part of ","JOININ"
"35","Imp ","GREMLIN"
"36","Place to get dates? ","OASIS"
"37","Fronded plant ","FERN"
"38","Fictional submariner ","NEMO"
"39","Family ","CLAN"
"40","Wise ","SAGE"
"41","Repeated John Gielgud role ","KINGLEAR"
"42","Popular song from Broadway's ""The Wiz"" ","EASEONDOWNTHEROAD"
"43","Titanic message ","SOS"
"44","Arctic diver ","AUK"
"45","Runs ","SPATES"
"46","Eponymous German electrophysicist ","OHM"
"47","Begets ","SPAWNS"
"48","Things on strings ","PEARLS"
"49","Deterge ","CLEANSE"
"50","Prefix with -zoic ","PALEO"
"51","Sitcom title role for Brandy Norwood ","MOESHA"
"52","What a man and a woman become in marriage ","ONEFLESH"
"53","Two-wheeled covered carriage ","HANSOM"
"54","Hops-drying kilns ","OASTS"
"55","Establishing a business ","SETTINGUPSHOP"
"56","Hero of Bellini's ""I Puritani"" ","ARTURO"
"57","Anticipate ","AWAIT"
"58","Mary Tyler Moore co-star ","EDASNER"
"59","Seinfeld, for one ","STANDUPCOMIC"
"60","Feast ","DINE"
"61","Ancient Mexican people ","OLMEC"
"62","Evidence of dandruff ","FLECKS"
"63","Facilities ","TOILETS"
"64","Slips ","ERRS"
"65","Hydrocarbon suffix ","ANE"
"66","Execrate ","DESPISE"
"67","Bone formation ","OSTOSIS"
"68","Mathematical sequence of unknown length ","NTUPLE"
"69","___ Bator ","ULAN"
"70","A pop ","PER"
"71","Dental filling ","INLAY"
"72","Literature's Lorna ","DOONE"
"73","Lose little by little ","ERODE"
"74","U.R.L. lead-in ","HTTP"
"75","Israeli P.M. Olmert ","EHUD"
"76","They may be funny or bright ","IDEAS"
"77","Neighbor of Switz. ","GER"
"78","Educator Maria ","MONTESSORI"
"79","Subatomic particle that is a nuclear binder ","PION"
"80","Mideast money ","RIAL"
"81","Bad dancer's handicap ","TWOLEFTFEET"
"82","""Enough!"" ","ALLRIGHTALREADY"
"83","Collected ","COOL"
"84","Mistress ","COURTESAN"
"85","Bridges in Hollywood ","LLOYD"
"86","The ""ten"" in ""hang ten"" ","TOES"
"87","Reactionary ","EXTREMERIGHTWING"
"88","Flower also called a naked lady ","AMARYLLIS"
"89","Hero maker ","DELI"
"90","Old dirk ","SNEE"
"91","Unblemished ","STERLING"
"92","Lineage ","STRAIN"
"93","Failings ","WEAKNESSES"
"94","Breezes (through) ","SAILS"
"95","Quite wrong ","OUTINLEFTFIELD"
"96","Business position ","SALES"
"97","Word before and after ""after"" ","DAY"
"98","Cross product ","PEN"
"99","Geom. figure ","CIR"
"100","Disco term meaning ""galore"" ","AGOGO"
"101","Punch ","SOCK"
"102","French Sudan, today ","MALI"
"103","Raspberry ","JEER"
"104","Scratch sheet listings ","NAGS"
"105","Slams ","FLAK"
"106","Fannie ___ (securities) ","MAES"
"107","Jupiter or Mars ","DEUS"
"108","___ Gay, W.W. II bomber ","ENOLA"
"109","Ointment ingredient ","LANOLIN"
"110","Subject of the book ""Last Flight"" ","EARHART"
"111","Setting for ""Driving Miss Daisy"" ","ATLANTA"
"112","Call, or call on ","SEE"
"113","Turkish pooh-bahs ","PASHAS"
"114","Lake ___, third-largest lake in Africa ","MALAWI"
"115","Imagine, informally ","SPOSE"
"116","Sectioned, as a window ","PANED"
"117","Prince Valiant's wife ","ALETA"
"118","Tapestry threads ","WEFTS"
"119","Month before Iyar ","NISAN"
"120","""Socrate"" composer ","SATIE"
"121","First, in Frankfurt ","ERST"
"122","Relig. title ","MSGR"
"123","Lady's man ","LORD"
"124","Anchorage-to-Fairbanks dir. ","ENE"
"125","Great ball of fire ","SUN"
