"","clues","answers"
"1","___ miss ","NEAR"
"2","Oil holder ","DRUM"
"3","It's often vaulted ","APSE"
"4","Mrs. Shakespeare ","ANNE"
"5","Shakespearean schemer ","IAGO"
"6","Bummer ","DRAG"
"7","Stop overseas ","ARRET"
"8","Inappropriate on a honeymoon? ","NOTFORTHEWEEKOFHEART"
"9","Parkgoer's charge ","USERFEE"
"10","Italian home of the Basilica of San Francesco ","ASSISI"
"11","Mark Harmon action drama ","NCIS"
"12","One side in the Pro Bowl: Abbr. ","AFC"
"13","Some bank deposits ","SILTS"
"14","Health club lineup ","LOCKERS"
"15","Item at a golf boutique? ","AROMATICTEE"
"16","""Imitation is the sincerest form of television"" quipster ","FREDALLEN"
"17","""Before the Devil Knows You're Dead"" actress ","TOMEI"
"18","Shade of green ","MOSS"
"19","With a run-down look ","SEEDILY"
"20","Sperm targets ","OVA"
"21","Camera-ready page ","REPRO"
"22","Microphone tester, perhaps ","ROADIE"
"23","Stub-tailed cat ","MANX"
"24","Phnom ___ ","PENH"
"25","Summer next door to the nudist camp? ","PEEKSEASON"
"26","Solar sails material ","MYLAR"
"27","Set right ","AMEND"
"28","Things often put in in twos ","CENTS"
"29","Hampered ","STYMIED"
"30","Develops an open spot? ","BALDS"
"31","Datum on an employment contract ","BASEPAY"
"32","Some space missions ","PROBES"
"33","Über ___ (above everything: Ger.) ","ALLES"
"34","""Falstaff"" soprano ","ALICE"
"35","Late-late-night offering ","RERUN"
"36","What a pursued perp might do? ","FLEECOLLAR"
"37","Eastern noble ","RANI"
"38","River deliberately flooded in W.W. I ","YSER"
"39","Frequent gangster portrayer ","BOGART"
"40","Annual awards announced in New York's East Village ","OBIES"
"41","Chaney of ""The Phantom of the Opera"" ","LON"
"42","Struggling artists' places ","GARRETS"
"43","___-chef ","SOUS"
"44","Desert drivers ","CAMELEERS"
"45","The point when Fido's master starts walking? ","ATIMETOHEEL"
"46","They may be tickled ","IVORIES"
"47","Filthy quarters ","STIES"
"48","Mountain treasure ","ORE"
"49","Idea's start ","GERM"
"50","City near Bethlehem ","EASTON"
"51","Film or sculpture ","ARTFORM"
"52","Bit of advice when packing anglers' lunches? ","REELMENDONTEATQUICHE"
"53","Possible flight delayer ","SLEET"
"54","Proceeds ","TAKE"
"55","Grand ","THOU"
"56","Itinerary segments: Abbr. ","RTES"
"57","These, in Madrid ","ESTOS"
"58","Convention handout, for short ","SKED"
"59","Showed ","CAME"
"60","Lows ","MOOS"
"61","TV alien's word ","NANU"
"62","Son of Seth ","ENOS"
"63","Kick in, say ","ANTE"
"64","Change the focus of, as an argument ","REFRAME"
"65","Face-to-face ","DIRECT"
"66","Bank quote ","RATE"
"67","Zero-star restaurant review? ","UGH"
"68","Baseballer and O.S.S. spy Berg ","MOE"
"69","Carol opener ","ADESTE"
"70","Basketball tactic ","PRESS"
"71","Pseudonym of H. H. Munro ","SAKI"
"72","Teamwork thwarters ","EGOS"
"73","""Uh-uh"" ","NAH"
"74","The Who's ""Who ___ You"" ","ARE"
"75","Buck's candid conversation opener? ","FRANKLYMYDEER"
"76","Onetime Toyota model ","TERCEL"
"77","Outfit ","ATTIRE"
"78","Like some TV interviewers' questions ","OFFAIR"
"79","Land with a red dragon on its flag ","WALES"
"80","Entered, as a classroom ","FILEDIN"
"81","Made it home safely ","SCORED"
"82","""There there"" ","ITSOK"
"83","Dog in a cat comic ","ODIE"
"84","Nev. neighbor ","CAL"
"85","On ","ATOP"
"86","Go all over ","ROVE"
"87","Yemen neighbor ","OMAN"
"88","Loom ","IMPEND"
"89","Dinners likely to have leftovers ","FEASTS"
"90","Some major changes ","REDOS"
"91","Scoundrel ","SOANDSO"
"92","Alternatives to foils ","EPEES"
"93","Send back to the Hill, say ","REELECT"
"94","Crooked ","ALOP"
"95","Former Japanese capital ","NARA"
"96","Airport security measure ","XRAY"
"97","Dating service in a northern German city? ","HAMBURGERMEET"
"98","Dental hygienists, at times ","SCALERS"
"99","Pronoun designation: Abbr. ","MASC"
"100","Bearing ","MIEN"
"101","Agile, for a senior ","SPRY"
"102","Los ___ Reyes Magos ","TRES"
"103","Days of old ","YORE"
"104","Flock sounds ","BLEATS"
"105","Mathematician Pascal ","BLAISE"
"106","Rags-to-riches author Horatio ","ALGER"
"107","iPod heading ","ALBUMS"
"108","Divine ","FORESEE"
"109","Sarge's superior ","LOOIE"
"110","Direction at sea ","ALEE"
"111","Narrow margin ","NOSE"
"112","Like many conglomerates: Abbr. ","INTL"
"113","One of the housewives on ""Desperate Housewives"" ","BREE"
"114","Thumb's middle? ","SHORTU"
"115","Be sparing ","STINT"
"116","John Grisham best seller ","THEFIRM"
"117","Smoke ","CIG"
"118","Disinclined ","AVERSE"
"119","Gourmet mushrooms ","MORELS"
"120","Made up (for) ","ATONED"
"121","It's measured in pound-feet ","TORQUE"
"122","Feed ","STOKE"
"123","Line at a picnic? ","ANTS"
"124","Neb. neighbor ","SDAK"
"125","Accelerated bit ","ATOM"
"126","Prefix with mom ","OCTO"
"127","Current: Prefix ","RHEO"
"128","Quagmire ","MESS"
"129","""The West Wing"" chief of staff ___ McGarry ","LEO"
"130","McKinley and Washington: Abbr. ","MTS"
"131","And other things: Abbr. ","ETC"
"132","""So that's it!"" ","AHA"
