"","clues","answers"
"1","Rainbow event ","GAYPARADE"
"2","Given orally, at law ","PAROL"
"3","Maureen of ""Tarzan the Ape Man"" ","OSULLIVAN"
"4","Russian princess who was Nicholas II's only niece ","IRINA"
"5","One of a chain owned by Wyndham ","RAMADAINN"
"6","Platte River natives ","OTOES"
"7","""Unfaithful"" Oscar nominee ","DIANELANE"
"8","""Come on down!"" announcer ","OLSON"
"9","Ode title opener ","TOA"
"10","Receipt to redeem a credit ","SCRIP"
"11","Place of imprisonment in book and film ","ZENDA"
"12","Worried about, in slang ","SWEATED"
"13","What repeats in solemn hymns but isn't in hymnals? ","SILENTN"
"14","One who snaps ","CENTER"
"15","First-ever ","MAIDEN"
"16","""Indeed, mate"" ","RIGHTOH"
"17","Shaking ","QUIVERY"
"18","Pianist Gilels ","EMIL"
"19","Prepare for a long drive ","GASUP"
"20","Falls off ","WANES"
"21","Maxwell rival ","REO"
"22","""The strain seemed doubly dear, / Yet ___ sweet"": Wordsworth ","SADAS"
"23","Butler who played Grace Kelly ","BRETT"
"24","Setting for the swing set? ","DANCEHALL"
"25","Thor's group ","AESIR"
"26","She told Willy Wonka ""Loompaland? There's no such place"" ","MRSTEEVEE"
"27","Signs of spring ","CROCI"
"28","Clear thinker's asset ","ALERTMIND"
"29","American tribe that lent its name to a state ","KANSA"
"30","Non-profit concerns? ","NETLOSSES"
"31","Repeated cry from Mercutio in ""Romeo and Juliet"" ","ASAIL"
"32","Arizona natives ","YUMAS"
"33","City whose name is Spanish for ""flat"" ","PLANO"
"34","Mayflower man ","ALDEN"
"35","Winged it? ","AVIATED"
"36","Activia maker ","DANNON"
"37","Standard sudoku groupings, e.g. ","ENNEADS"
"38","No-spin particles ","PIONS"
"39","It includes the extradition clause ","ARTICLEIV"
"40","It's between Laredo and Nuevo Laredo ","RIOGRANDE"
"41","Performance with nearly perfect pitch? ","ONEHITTER"
"42","What a broke person is down to ","LASTPENNY"
"43","Feeling no physical attraction? ","ZEROG"
"44","Prepare to fire into the sky ","AIMUP"
"45","Kind of earring requiring twisting ","SCREWBACK"
"46","Pre-takeoff command ","ENGINESON"
"47","One side in the Bay Bridge Series rivalry ","ATHLETICS"
"48","Southeast Asian observance ","TET"
"49","Medieval love poem ","LAI"
"50","Mae West reputedly said this ""is good to find"" ","HARDMAN"
"51","Military hut ","QUONSET"
"52","Aspartame developer ","SEARLE"
"53","Tiny groove ","STRIA"
"54","Ensure ","SEETO"
"55","Sounds that make frogs disappear? ","AHEMS"
"56","""Jezebel"" star ","DAVIS"
"57","Coeur d'___ ","ALENE"
"58","They go down when it's cold ","SLEDS"
"59","___-C ","CTRL"
