"","clues","answers"
"1","Adoption option: Abbr. ","ASPCA"
"2","Settled down securely ","CAMPED"
"3","They're often unpaid ","INTERNS"
"4","Do further work on a bird? ","RECARVE"
"5","Construction material ","CORRUGATEDSTEEL"
"6","Applies polish to? ","EDITS"
"7","Some sit on pads ","MICE"
"8","Parcel part ","ACRE"
"9","Face with stone ","REVET"
"10","It may be usurious: Abbr. ","INT"
"11","Waite ___, Hall-of-Fame Yankees pitcher ","HOYT"
"12","Hospital supplies ","SERA"
"13","Feature of some classical architecture ","STOA"
"14","Fragrant heartwood ","ALOE"
"15","James Bay native ","CREE"
"16","Five atoms in a ulexite molecule ","BORONS"
"17","Face attack ","COMEUNDERFIRE"
"18","Writ introduction? ","HABEAS"
"19","Actress Pataky ","ELSA"
"20","Cockney greeting ","ELLO"
"21","Relatives of pollocks ","CODS"
"22","Become full ","EAT"
"23","High-tech surveillance acronym ","AWACS"
"24","Soapstone, say ","TALC"
"25","""You betcha, Bartolomé!"" ","SISI"
"26","""___ Work"" (George F. Will best seller) ","MENAT"
"27","Early ","AHEADOFSCHEDULE"
"28","Some bygone roadsters ","DATSUNS"
"29","Blue Angels member, e.g. ","AEROBAT"
"30","Fluish, perhaps ","SNEEZY"
"31","Less like a yo-yo ","SANER"
"32","Some poles ","ANODES"
"33","Fight ","STRIVE"
"34","Relatively fresh ","PERTER"
"35","Water fleas, barnacles, etc. ","CRUSTACEA"
"36","Lee of Hollywood ","ANG"
"37","Grant ","CEDE"
"38","Filter holders, briefly ","ACS"
"39","Give shades to in advance ","PRECOLOR"
"40","Who's a critic? ","EVERYONE"
"41","Strikes ","DELETES"
"42","Certain rose creator ","ICER"
"43","Banjolike Japanese instrument ","SAMISEN"
"44","Leaf part ","RECTO"
"45","Auto option ","TINTEDGLASS"
"46","Julie Harris's ""East of Eden"" role ","ABRA"
"47","Machination ","RUSE"
"48","So as to avoid getting shot ","OFFCAMERA"
"49","Eastwood played him in five films ","CALLAHAN"
"50","Out ","OBSOLETE"
"51","Thighs may be displayed in it ","MEATCASE"
"52","Thighs may be displayed in it ","EROTICA"
"53","Water polo teams, e.g. ","HEPTADS"
"54","Conductor Segerstam and novelist Enger ","LEIFS"
"55","As yet uncollected for ","OWEDON"
"56","It rises in the Black Forest ","DANUBE"
"57","Graduated ","SCALAR"
"58","Galley countermand ","STET"
"59","Sharp rival ","SONY"
"60","Old washday choice ","DUZ"
"61","The Platters' ""___ Mine"" ","HES"
