"","clues","answers"
"1","Handled, as a matter ","SAWTO"
"2","Sleepaway, e.g. ","CAMP"
"3","Wood strip ","LATH"
"4","""Er ... um ..."" ","IMEAN"
"5","Instrument heard in Sonny & Cher's ""I Got You Babe"" ","OBOE"
"6","Currency that replaced the drachma ","EURO"
"7","""Spitting"" snake ","COBRA"
"8","Roller coaster, e.g. ","RIDE"
"9","Rigging support ","SPAR"
"10","Bolt ","SPRINTERUSAIN"
"11","Cousin of Muhammad ","ALI"
"12","Sharer of an exclamation point on a keyboard ","ONE"
"13","Locale of the Île de la Cité ","SEINE"
"14","Bolt ","METALFASTENER"
"15","Tatum of ""Paper Moon"" ","ONEAL"
"16","The ""she"" in the lyric ""She walked up to me and she asked me to dance"" ","LOLA"
"17","Window part ","SASH"
"18","Unlikely to hug, say ","ALOOF"
"19","Frozen dessert franchise ","TCBY"
"20","Part of the Old World ","ASIA"
"21","Wipe the slate clean ","ERASE"
"22","Bolt ","LIGHTNINGUNIT"
"23","Marble, for one ","STONE"
"24","What ""-"" may mean: Abbr. ","NEG"
"25","Bolt ","LEAVESUDDENLY"
"26","Wrist/elbow connector ","ULNA"
"27","Every family has one ","TREE"
"28","Energy ","OOMPH"
"29","Toy sometimes pulled with a rope ","SLED"
"30","Leer ","OGLE"
"31","It's a blessing ","GRACE"
"32","Half of a famous split personality ","HYDE"
"33","Unite under fire? ","WELD"
"34","Smarts ","SENSE"
"35","Word to an attack dog ","SIC"
"36","___, amas, amat ... ","AMO"
"37","They have homes that many people visit ","WEBSITES"
"38","Protective covering ","TARP"
"39","Hot, scoring-wise ","ONAROLL"
"40","Pupil coverer ","CORNEA"
"41","Somewhat ","ABIT"
"42","Number in statistics ","MODE"
"43","___ review ","PEER"
"44","Renter ","LESSEE"
"45","Foreign domestic ","AUPAIR"
"46","Choo-choo ","TRAIN"
"47","Jimmy Carter's alma mater: Abbr. ","USNA"
"48","Famous ___ cookies ","AMOS"
"49","Sound from a weary person sinking into a hot tub ","AAH"
"50","___-Kettering Institute ","SLOAN"
"51","Also ","TOO"
"52","Figure in Santa's workshop ","ELF"
"53","Result of a fire ","ASH"
"54","On fire ","LIT"
"55","Play about Capote ","TRU"
"56","Vitamin whose name sounds like a bingo call ","BSIX"
"57","Mountain sighting ","YETI"
"58","Writer James ","AGEE"
"59","Drinks that are often ladled ","EGGNOGS"
"60","Given for a time ","LOANED"
"61","Attack, as across a boundary ","INVADE"
"62","""Absolutely!"" ","INDEED"
"63","Born as ","NEE"
"64","British boob tube ","TELLY"
"65","Store ","STOW"
"66","Persuade ","URGE"
"67","Folk tales and such ","LORE"
"68","Office staples, for short ","PCS"
"69","___-haw ","HEE"
