"","clues","answers"
"1","Like ""American Pie,"" ""American Psycho"" and ""American Beauty"" ","RATEDR"
"2","Like sports fans who paint their faces, say ","RABID"
"3","Drink with tapioca pearls ","BOBATEA"
"4","Peach relative ","APRICOT"
"5","Run off (with) ","ELOPE"
"6","Upbeat sentry's emotion? ","GUARDEDOPTIMISM"
"7","Many, informally ","LOTSA"
"8","Regarding ","ASTO"
"9","More, on a music score ","PIU"
"10","Auspice ","OMEN"
"11","King's collaborator on the Grammy-winning blues album ""Riding With the King"" ","CLAPTON"
"12","Take the next step in an online relationship ","MEET"
"13","Actress Blanchett ","CATE"
"14","Scotland's ___ Lomond ","LOCH"
"15","Winter Olympics maneuver ","AXEL"
"16","Some H.S. yearbook staff ","EDS"
"17","Bacteriologist's emotion upon a new discovery? ","CULTURESHOCK"
"18","Jess's best friend on TV's ""New Girl"" ","CECE"
"19","Glib ","PAT"
"20","Maker of Regenerist skin cream ","OLAY"
"21","Any member of BTS, e.g. ","TEENIDOL"
"22","Pellet shooter ","BBGUN"
"23","What Kit Kat bars come in ","TWOS"
"24","""I'm glad to hear it"" ","GOOD"
"25","It's full of hot air ","SAUNA"
"26","Mongolian shelters ","YURTS"
"27","Novice window-washer's emotion? ","HIGHANXIETY"
"28","Scathing review ","PAN"
"29","Complete set of showbiz awards, for short ","EGOT"
"30","Clownish ","ZANY"
"31","Really play that saxophone ","WAIL"
"32","Egypt's Sadat ","ANWAR"
"33","Powerhouse in international men's ice hockey ","SWEDEN"
"34","Haul away ","TOW"
"35","Art gallery tour leader ","DOCENT"
"36","Modern reading option ... or where to read it? ","NOOK"
"37","___ Building, Boston's first skyscraper ","AMES"
"38","Apt anagram of GIFT ","TGIF"
"39","Brownish-gray ","DUN"
"40","Jester's emotion after the king's laughter? ","COMICRELIEF"
"41","Like Ignatius J. Reilly in ""A Confederacy of Dunces"" ","OBESE"
"42","English-speaking ","ANGLO"
"43","A fan of ","INTO"
"44","Dionysian ritual ","ORGY"
"45","Apathetic ","UNCARING"
"46","Duchess of ___ (Goya model) ","ALBA"
"47","Notation on a party invite ","BYOB"
"48","Wild horse's emotion? ","UNBRIDLEDJOY"
"49","Huge tub ","VAT"
"50","One who's able to rattle off digits of pi, perhaps ","NERD"
"51","Wine: Prefix ","OENO"
"52","Like Eeyore ","DOUR"
"53","Hard-to-please type ","DIVA"
"54","Result of a snow day ","NOCLASS"
"55","Lifelike video game, for short ","SIM"
"56","A mighty long time ","AGES"
"57","÷ and †, in typography ","OBELI"
"58","Cat's emotion while sitting in its human's lap? ","CREATURECOMFORT"
"59","Stuck ","MIRED"
"60","Brazilian beach made famous in song ","IPANEMA"
"61","Coming or going ","ENROUTE"
"62","Hits the paper airplane icon, perhaps ","SENDS"
"63","PC support group ","ITTEAM"
"64","Blocks ","DETERS"
"65","Fired up ","ROUSED"
"66","Quiets down ","ABATES"
"67","Wheel of Fortune's place ","TAROT"
"68","Airport info, for short ","ETD"
"69","Lesser-known song ","DEEPCUT"
"70","Kind of tire ","RADIAL"
"71","Pay with a chip-based credit card, perhaps ","TAP"
"72","As much as ","UPTO"
"73","Actor Wilford of ""The Natural"" ","BRIMLEY"
"74","Old-style copies ","MIMEOS"
"75","Easy as pie ","ACINCH"
"76","Column of boxes on a questionnaire ","NOS"
"77","""Chill out!"" ","RELAX"
"78","Hair loss ","ALOPECIA"
"79","Evil genie's emotion? ","BOTTLEDUPANGER"
"80","___ facto ","IPSO"
"81","""MacGyver"" actor Richard ___ Anderson ","DEAN"
"82","Subpar athletic effort ","BGAME"
"83","Cable option for film buffs ","TMC"
"84","Relentlessly competitive ","OUTTOWIN"
"85","Death Valley was once one ","LAKE"
"86","The Gettysburg Address, e.g. ","EULOGY"
"87","Massage therapist's substance ","HOTOIL"
"88","Some recyclables ","CANS"
"89","Jumping the gun ","RASH"
"90","Turn over ","CEDE"
"91","One might take you in ","CONARTIST"
"92","Gusto ","ELAN"
"93","Finished a hole ","PUTTED"
"94","Justin Timberlake's former group ","NSYNC"
"95","Famous toon with a Brooklyn accent ","BUGSBUNNY"
"96","Farmer's emotion during a dry season? ","GROWINGCONCERN"
"97","As compared to ","THAN"
"98","Eat (at) ","GNAW"
"99","Commercial lead-in to Clean ","OXI"
"100","Responded to the alarm ","AWOKE"
"101","New Mexico art hub ","TAOS"
"102","One of his paradoxes claims that two objects can never really touch ","ZENO"
"103","Home mixologist's spot ","WETBAR"
"104","Interior design ","DECOR"
"105","Big name in lawn care ","TORO"
"106","Oppose ","DEFY"
"107","Silk Road city near the East China Sea ","NINGBO"
"108","Sleeping spot for a guest, maybe ","AIRBED"
"109","It's way above the recommended amount ","MEGADOSE"
"110","Apply sloppily ","DAUB"
"111","St. Cloud State University's state: Abbr. ","MINN"
"112","Laze ","LOLL"
"113","Follow ","OBEY"
"114","Identified, in Ipswich ","LABELLED"
"115","Birth control options ","IUDS"
"116","Rescue dog, e.g. ","ADOPTEE"
"117","Estrogen or testosterone ","HORMONE"
"118","Move from aisle to window, maybe ","RESEAT"
"119","Recent delivery ","INFANT"
"120","Took steroids, informally ","JUICED"
"121","Brio, to Brits ","VIGOUR"
"122","Staves off ","AVERTS"
"123","Auditory : sound :: gustatory : ___ ","TASTE"
"124","Bursts in on ","RAIDS"
"125","Willem of the ""Spider-Man"" series ","DAFOE"
"126","Delicious food, in modern slang ","NOMS"
"127","Theatrical award ","OBIE"
"128","Nobel pursuit?: Abbr. ","SCI"
"129","Putin's parliament ","DUMA"
"130","N.Y. tech school ","RPI"
"131","Castle door destroyer ","RAM"
"132","Actor who was once crowned ""America's Toughest Bouncer"" ","MRT"
