"","clues","answers"
"1","Exoskeleton, e.g. ","ARMOR"
"2","One who's slow to pick things up? ","SLOB"
"3","When repeated, zealous ","RAH"
"4","""Likewise"" ","SOAMI"
"5","Leader of the Smurfs ","PAPA"
"6","Jam session highlight ","SOLO"
"7","Gym bag attachment ","STRAP"
"8","""You can say that again!"" ","AMEN"
"9","Seneca Falls orator Lucretia ","MOTT"
"10","""Didn't I tell you?"" ","SEE"
"11","Main squeeze, in modern lingo ","BAE"
"12","Class teaching about DNA ","BIO"
"13","Romans who protected the emperor ","PRAETORIANGUARD"
"14","Go to bed, informally ","CRASH"
"15","Cheese choice ","SWISS"
"16","Its diameter is roughly twice that of a basketball ","HOOP"
"17","No longer on one's plate, say ","EATEN"
"18","Bedtime for a vampire ","SUNUP"
"19","Ambulance letters ","EMS"
"20","___-rock ","ALT"
"21","Freshness ","LIP"
"22","Nivea rival ","OLAY"
"23","Jacques who played Monsieur Hulot ","TATI"
"24","Scout's route ","TRAIL"
"25","Campbell of ""House of Cards"" ","NEVE"
"26","Walked heavily ","TROD"
"27","Lady of ""My Fair Lady"" ","ELIZA"
"28","Where hogs go hog-wild? ","STY"
"29","Sapphic works ","ODES"
"30","Luxury brand with a crown logo ","ROLEX"
"31","Buffoon ","ASS"
"32","Kind of I.R.A. ","ROTH"
"33","Mosque of ___ (Jerusalem shrine) ","OMAR"
"34","Clever comeback ","RIPOSTE"
"35","James who voiced Ultron in ""Avengers: Age of Ultron"" ","SPADER"
"36","Prayer wheel turner ","LAMA"
"37","Places where spirits flow freely ","OPENBARS"
"38","Headwear for some rockers ","BANDANAS"
"39","Automated floor cleaner ","ROOMBA"
"40","Brightest star in the Eagle constellation ","ALTAIR"
"41","Vehicle in a drag race ","HOTROD"
"42","Dallas sch. ","SMU"
"43","Passionate, outgoing sort, astrologically ","LEO"
"44","Beer blast purchases ","KEGS"
"45","Basic lunch sandwich, informally ","PBJ"
"46","Brazilian-themed Vegas hotel ","RIO"
"47","Japanese P.M. Shinzo ___ ","ABE"
"48","Page in a Hollywood film ","ELLEN"
"49","Cake coating ","ICING"
"50","""Ri-i-i-ight ..."" ","UHHUH"
"51","Certain high heel ","STILETTO"
"52","Hit a home run, in baseball lingo ","WENTYARD"
"53","Number of emails sent by Warren Buffett in his entire life ","ONE"
"54","Dickens's ""___ Mutual Friend"" ","OUR"
"55","And another thing, on a letter ","PPS"
"56","Police dispatcher's ""A"" ","ADAM"
"57","Noted gatekeeper ","STPETER"
"58","Mug shot subjects ","FELONS"
"59","""Western"" or ""Spanish"" dish ","OMELET"
"60","""Not for self but for country"" sloganeer ","USNAVY"
"61","What doctors recommend that sick people get a lot of ","FLUIDS"
"62","It's mostly nitrogen ","AIR"
"63","Clairol product ","DYE"
"64","Great Plains tribe ","OTOE"
"65","Janis's partner in the comics ","ARLO"
"66","Billiards cushion ","RAIL"
"67","Carry-on concern ","SIZE"
"68","Not really enforcing the rules ","LAX"
