"","clues","answers"
"1","Playfully roguish ","ARCH"
"2","One up ","BATTER"
"3","Mountain pass ","GAP"
"4","Owner of the Y? ","MALE"
"5","Saint said to have been martyred by Huns ","URSULA"
"6","Ex of Mickey ","AVA"
"7","Ready to get drunk, perhaps ","AGED"
"8","Like a smoker ","STAG"
"9","Pollute, say ","HARM"
"10","Winner of nine golf majors ","HOGAN"
"11","Tough ","SINEWY"
"12","Fox's relative ","SAC"
"13","Remote choice ","MUTE"
"14","Like retirees ","EMERITI"
"15","Nottingham nursery needs ","NAPPIES"
"16","Article written by Kant ","DER"
"17","Running things in a bar ","TABS"
"18","In things ","TRENDS"
"19","Oddball ","WHIMSICAL"
"20","Ward of the screen ","RACHEL"
"21","Like many hearths ","ASHY"
"22","Court people, for short ","DAS"
"23","Is faithful (to) ","ADHERES"
"24","Life saver ","MAEWEST"
"25","Twin ","DUAL"
"26","Code word ","DAH"
"27","Shake, to some ","FRAPPE"
"28","Mend ","TAPE"
"29","Berth place ","SLIP"
"30","Novel featuring the madam Dora Flood ","CANNERYROW"
"31","A famous Amos ","TORI"
"32","Took the cake, say ","ATE"
"33","Richard's ""On Your Toes"" collaborator ","LORENZ"
"34","Sister on ""The Waltons"" ","ERIN"
"35","Marshaled ","LED"
"36","Unfortunate things to have to count ","LOSSES"
"37","Homes in the woods ","DENS"
"38","Rolled up ","AMASSED"
"39","Old bar material ","RAGTIME"
"40","One working on the spot? ","CLEANER"
"41","Person who won't commit ","HEDGER"
"42","Like a fox ","BUSHYTAILED"
"43","Country statistic ","AREA"
"44","Bygone leaders ","TSARS"
"45","Abolitionist Harriet ","TUBMAN"
"46","Certain Ivy Leaguer ","ELI"
"47","Dermal development ","RASH"
"48","""Ia Orana Maria"" painter ","GAUGUIN"
"49","Kept one's nose in the air? ","AVIATED"
"50","Glib quality ","PATNESS"
"51","Drive ","COMPEL"
"52","Lose the freshness of youth ","WITHER"
"53","Be out briefly? ","CATCHAFEWZS"
"54","Talking up? ","PRAYER"
"55","Retiree server: Abbr. ","SSA"
"56","""Riverdance"" composer Bill ","WHELAN"
"57","Something to believe in ","ISM"
"58","Extreme ","RADICAL"
"59","Admire to a fault ","ADULATE"
"60","Like Prometheus ","CHAINED"
"61","Really regret ","DEPLORE"
"62","Heart protector ","ASPIRIN"
"63","Short panties ","STEPINS"
"64","Don Juans ","SATYRS"
"65","Stewed ","WASTED"
"66","Lagomorphic leapers ","HARES"
"67","Corn ___ ","PONE"
"68","Outback critter ","ROO"
