"","clues","answers"
"1","Lose one's footing ","SLIP"
"2","Bruins' sch. ","UCLA"
"3","Sewing machine inventor Howe ","ELIAS"
"4","Dialogue unit ","LINE"
"5","Bridge ","SPAN"
"6","Lone Ranger's sidekick ","TONTO"
"7","Concluding notations ","CODAS"
"8","Took to the slopes ","SKIED"
"9","Accepts punishment unflinchingly ","TAKESIT"
"10","Contains ","HAS"
"11","""There, there ... stop crying"" ","NOMORETEARS"
"12","Vain person's problem ","EGO"
"13","Letters before an alias ","AKA"
"14","""___ on your life!"" ","NOT"
"15","Belgrade resident ","SERB"
"16","Volcanic debris ","ASH"
"17","Many a dreadlocks wearer, informally ","RASTA"
"18","Like one's voice when one has a cold, maybe ","NASAL"
"19","Letter after ess ","TEE"
"20","Biblical garden ","EDEN"
"21","""Incidentally,"" in a text ","BTW"
"22","Spinks foe ","ALI"
"23","Gobbled up ","ATE"
"24","Snack that leaves the fingers orange ","CHEESECURLS"
"25","Puppy's cry ","YIP"
"26","Door fastener ","LATCH"
"27","Vice ___ ","VERSA"
"28","""This is just ridiculous!"" ","WHATAJOKE"
"29","Animal cavorting by a stream ","OTTER"
"30","""Mona ___"" ","LISA"
"31","Once again ","ANEW"
"32","Boxer Spinks and others ","LEONS"
"33","Tater ","SPUD"
"34","""Darn it all!"" ","RATS"
"35","Fruit-flavored ice drinks ","SLUSHES"
"36","Connection ","LINKAGE"
"37","Front tooth ","INCISOR"
"38","One-named soccer star ","PELE"
"39","___ port (computer feature) ","USB"
"40","Heart of a computer, for short ","CPU"
"41","Milk: Prefix ","LACTO"
"42","Turkey's capital ","ANKARA"
"43","And so on ","ETCETERA"
"44","Tight's opposite ","LOOSE"
"45","Mumbai residents ","INDIANS"
"46","With some speed ","ATATROT"
"47","Emergency call ","SOS"
"48","Poet ___ St. Vincent Millay ","EDNA"
"49","Frat party fixture ","KEG"
"50","""Fine by me"" ","OKAY"
"51","Train stop: Abbr. ","STA"
"52","Troop grp. ","BSA"
"53","It may be tipped as a sign of respect ","HAT"
"54","Captain's affirmative ","AYE"
"55","Best of the best, sportswise ","ALLSTARS"
"56","Calendar's scope ","YEAR"
"57","Buy's opposite ","SELL"
"58","Jimmy Fallon's network ","NBC"
"59","Olympian, e.g. ","ATHLETE"
"60","Solemnly affirm ","SWEARTO"
"61","Nascar race locale ","DAYTONA"
"62","Printout taken to the airport, maybe ","ETICKET"
"63","Huey, Dewey and Louie, to Donald ","NEPHEWS"
"64","Looks of displeasure ","SCOWLS"
"65","Ruhr Valley city ","ESSEN"
"66","Not cool ","UNHIP"
"67","Slightly open ","AJAR"
"68","Remote button abbr. ","VOL"
"69","Sun Devils' sch. ","ASU"
"70","Smidgen ","TAD"
