"","clues","answers"
"1","Put away ","ICED"
"2","""Did you ___?!"" ","EVER"
"3","Bloke ","MATE"
"4","Inlay on some guitars ","NACRE"
"5","Peeve ","RILE"
"6","One-___ ","ADAY"
"7","Selling point in cigarette ads, once ","TASTE"
"8","Act out of impatience, maybe ","PEEK"
"9","Not on the level ","SLOPED"
"10","Dealers' clientele ","USERS"
"11","Call to a draft horse / Sunning site ","GEE/PATIO"
"12","A big chunk of an atlas ","ASIA"
"13","Metamorphosing fish ","EEL"
"14","Lead provider ","GALENA"
"15","Swear ","ATTEST"
"16","Nap site ","COT"
"17","Part of an abbey ","APSE"
"18","Draft letters ","SSS"
"19","Fashionably late? / Court officials, for short ","RETRO/JPS"
"20","___ show ","RAREE"
"21","Three czars ","PETERS"
"22","Astringent fruit ","SLOE"
"23","Busts ","RAIDS"
"24","Half a dance ","CHA"
"25","Car with a griffin in its logo ","SAAB"
"26","Something to slip on? ","PEEL"
"27","Keeps, in a way ","STETS"
"28","Pseudocultured ","ARTY"
"29","Word with ""ye"" ","OLDE"
"30","Defendant's need: Abbr. ","ATTY"
"31","Empire builders ","INCAS"
"32","""O Come, O Come Emmanuel,"" e.g. ","CAROL"
"33","Life preservers? ","ECOLOGISTS"
"34","Advanced deg. holders ","DRS"
"35","Love symbol ","EROS"
"36","Near / Sounded spooky ","VIRTUAL/CREAKED"
"37","Cain, for one ","ELDEST"
"38","Do agenting (for) ","REP"
"39","They may be child's play ","MAZES"
"40","Woodworker's tool ","ADZE"
"41","Hype, with ""up"" ","TALK"
"42","Regard ","EYE"
"43","First name in cosmetics ","ESTEE"
"44","Roll / Trespass on ","WAD/ENTER"
"45","Riot ","UPROAR"
"46","Vegetable in a nursery rhyme ","PEASE"
"47","Good diving score / ""... and make it snappy!"" ","EIGHT/PDQ"
"48","Recognize, slangily ","PEG"
"49","Skeleton in the closet, maybe ","DEEPSECRET"
"50","Genesis son ","ENOS"
"51","Place for a brioche ","CAFE"
"52","Goes unused ","SITS"
"53","Bounded ","LEAPT"
"54","The last word of ""The First Noel"" ","ISRAEL"
"55","Unduly ","TOO"
"56","Male hawk ","TERCEL"
"57","Another name for Emmanuel ","JESUS"
"58","Robot in ""Forbidden Planet"" ","ROBBY"
"59","Butler of film ","RHETT"
"60","Fresh ","SASSY"
"61","Marquee name ","STAR"
"62","Vacation destination ","ISLE"
"63","""... ___ penny earned"" ","ISA"
"64","Mil. address ","APO"
"65","___ price ","ATA"
