"","clues","answers"
"1","Former world leader ","DEKLERK"
"2","Pastoral piece ","ECLOGUE"
"3","One who might deck you ","ADORNER"
"4","Aristotle tome ","POETICS"
"5","Stocking warmer? ","YULELOG"
"6","Blvd. ","RTE"
"7","Jewish village ","SHTETL"
"8","Having a bouquet, maybe ","WINY"
"9","Roughly forever ","EON"
"10","Boners ","ERRATA"
"11","___Verde (Texas county) ","VAL"
"12","Prowler ","SNEAK"
"13","Kind of cream ","EGG"
"14","Writer Hite ","SHERE"
"15","Gametes ","SEXCELLS"
"16","Lightheaded ones? ","BLONDS"
"17","Cars once built in Lansing ","REOS"
"18","Will of ""The Waltons"" ","GEER"
"19","Evening soap actress Christine___ ","ELISE"
"20","Cries at fireworks ","AHS"
"21","Castigatory ","PENAL"
"22","Spoil ","MAR"
"23","Reader's Digest co-founder Wallace ","DEWITT"
"24","One of the Khans ","ALY"
"25","Surveyor's work ","PLAT"
"26","Cincinnati university ","XAVIER"
"27","Cyst ","WEN"
"28","Acting as guardian ","TUTELAR"
"29","Tailed ","CAUDATE"
"30","Beryl variety ","EMERALD"
"31","Distributes by plan ","ASSORTS"
"32","Autocrats ","DESPOTS"
"33","Rent payers ","LESSEES"
"34","Push, as a button ","DEPRESS"
"35","Transition zone between plant communities ","ECOTONE"
"36","Cold comfort? ","KLEENEX"
"37","Auction parcel ","LOT"
"38","Auspices ","EGIS"
"39","Collar lace ","RUCHE"
"40","Small falcons ","KESTRELS"
"41","Jenn-Air maker ","MAYTAG"
"42","Full-size ","ADULT"
"43","Cambodia's Lon___ ","NOL"
"44","Selected ","DREW"
"45","Rejuvenate ","ENLIVEN"
"46","""Fifty-two Pickup"" crime novelist ","LEONARD"
"47","Some socks ","ARGYLES"
"48","Out ","ASLEEP"
"49","Landed property ","ACRES"
"50","Capsized, with ""over"" ","KEELED"
"51","Marilyn of the Met ","HORNE"
"52","Game with forfeits ","LOO"
"53","Part of a restaurant bill: Abbr. ","BEV"
"54","Of bodily motion ","GESTICAL"
"55","Was attracted ","TEMPTED"
"56","Poe poem ","ULALUME"
"57","""Peter Pan"" extras ","PIRATES"
"58","Switchblade ","SHIV"
"59","Ignorant ","UNAWARE"
"60","Range of colors ","PALETTE"
"61","Wile ","SLYNESS"
"62","Stars and bars ","AWARDS"
"63","Acclaim ","EXALT"
"64","Razz ","TEASE"
"65","Maryland player, for short ","TERP"
"66","Director Meyer ","RUSS"
"67","Doctor of film ","LAO"
"68","Windows platform ","DOS"
