"","clues","answers"
"1","It can change one's tune ","CAPO"
"2","Before the procedure, informally ","PREOP"
"3","Abbr. on many a cornerstone ","ESTD"
"4","___ Trevelyan, villain in the James Bond film ""GoldenEye"" ","ALEC"
"5","Must ","HASTO"
"6","Wolf whistle accompanier, maybe ","LEER"
"7","Put in the hole ","SINK"
"8","Actress Steppat of ""On Her Majesty's Secret Service"" ","ILSE"
"9","Certain Ghostbuster ","EGON"
"10","Groks ","GETS"
"11","""Thank you,"" in Swahili ","ASANTE"
"12","Carps ","NITPICKS"
"13","Blood feud ","VENDETTA"
"14","One of a pair of items often given at a baby shower ","BOOTIE"
"15","Stellar start? ","ASTR"
"16","""Das ___"" (Volkswagen slogan) ","AUTO"
"17","Shows the door ","OUSTS"
"18","Pharmacy stock ","VIALS"
"19","Part of a landscaping team ","HOER"
"20","Makeover ","REDO"
"21","Old Shaker leader ","ANNLEE"
"22","Like horseshoes on barn doors ","NAILEDUP"
"23","Embarks ","SETSSAIL"
"24","He once wrote ""Last but not least, avoid clichés like the plague"" ","SAFIRE"
"25","""Star Trek: T.N.G."" role ","TROI"
"26","Slant ","SKEW"
"27","Trig function ","COTAN"
"28","Blarney source ","ERIN"
"29","Following behind ","INTOW"
"30","Barbecue fare ","RIBS"
"31","It may be broken into on Broadway ","SONG"
"32","Jean-Luc Godard film ""___ Musique"" ","NOTRE"
"33","Spymaster's worry ","MOLE"
"34","Put in a difficult spot ","TREE"
"35","Music's Stefani and others ","GWENS"
"36","Recording artist made famous by the BBC series ""The Celts"" ","ENYA"
"37","Tapioca source ","CASSAVA"
"38","Ellery Queen and others ","ALIASES"
"39","It's decided in the fall ","PENNANT"
"40","Checker or Domino ","ROCKANDROLLSINGER"
"41","Fraternity character ","PHI"
"42","Destroy, in Devon ","RASE"
"43","It may include two weeks' notice ","RESIGNATIONLETTER"
"44","End of many trips ","POINTB"
"45","John Calvin, e.g. ","RELIGIOUSREFORMER"
"46","Superior things ","SELECTS"
"47","Drug or DNA home-use set ","TESTKIT"
"48","Does a morning routine ","DRESSES"
"49","Corroded ","ATE"
"50","Floride, par exemple ","ETAT"
"51","Ones protected by a safety net, with ""the"" ","POOR"
"52","Bottom ","TUSH"
"53","Ancient concert halls ","ODEA"
"54","Gets high, say ","USES"
"55","Dwarf planet beyond Pluto ","ERIS"
"56","Most widespread ","VASTEST"
"57","Mistakenly ","INERROR"
"58","Fats Domino's real first name ","ANTOINE"
"59","Dictionary specification ","EDITION"
"60","So as to last ","DURABLY"
"61","It's far from shore ","OPENSEA"
"62","Providing relief for ","EASING"
"63","___ Neuchâtel ","LAC"
"64","""You don't have to tell me"" ","IKNOW"
"65","Old-looking ","WORN"
"66","Montgomery of jazz ","WES"
