"","clues","answers"
"1","Finery ","REGALIA"
"2","Audit targets ","EVADERS"
"3","Concluding syllables ","ULTIMAS"
"4","Take at an opportune time ","SEIZEON"
"5","Grooms ","NEATENS"
"6","Modern chemistry experiment? ","INTERNETDATING"
"7","End of a dictionary ","ZEES"
"8","""The Scarperer"" author ","BEHAN"
"9","""Ciao"" ","TATA"
"10","""The cautious seldom ___"": Confucius ","ERR"
"11","Teary ","SADEYED"
"12","___ Fields ","MRS"
"13","Winter ailment, informally ","STREP"
"14","Get dressed for a party, say ","DUDEUP"
"15","One who's blue, for short? ","DEM"
"16","Poison ivy and others ","VINES"
"17","Herb that causes euphoria ","CATNIP"
"18","Threshold ","EVE"
"19","Raw ","NATURAL"
"20","Lead character in Larry McMurtry's ""Lonesome Dove"" ","GUS"
"21","Many a ""Twilight"" fan ","TEEN"
"22","Stick for a kite ","ROOST"
"23","Bankrupted ","SUNK"
"24","It might be covered by an umbrella ","FROZENDAIQUIRI"
"25","""Aladdin"" princess ","JASMINE"
"26","Remove spots from ","LAUNDER"
"27","Compass divisions ","OCTANTS"
"28","Most slapstick ","INANEST"
"29","Showcases of rock bands? ","GEODES"
"30","Ones who are hurting? ","SADISTS"
"31","Blow up, maybe ","RESIZE"
"32","Fix for a wobbly table ","EVENER"
"33","Boot cover ","GAITER"
"34","Carving tools ","ADZES"
"35","A wolf may have one ","LEER"
"36","Part of a jail cell ","IRONBAR"
"37","Prescription directive ","ASNEEDED"
"38","Swept, say ","CLEANED"
"39","Yards, e.g. ","STAT"
"40","Command associated with numbers ","HITIT"
"41","""Couldn't agree with you more"" ","AMENAMEN"
"42","Seemed right ","RANGTRUE"
"43","They go below signatures, briefly ","PSS"
"44","""Moby-Dick"" setting ","THEPEQUOD"
"45","Lethal injection administerers ","ASPS"
"46","Hinged vessel, often ","STEIN"
"47","Britain's biggest-selling paper, with ""The"" ","SUN"
"48","Certain board member: Abbr. ","DIR"
"49","""Home Invasion"" rapper ","ICET"
"50","Avoid humiliation ","SAVEFACE"
"51","Points in the direction of ","STEERSTO"
"52","First jazz musician to win a Pulitzer Prize ","MARSALIS"
"53","Raises ","PARENTS"
"54","""Eugene Onegin"" girl ","TATIANA"
"55","Conditions, with ""up"" ","TONES"
"56","Museum employees ","GUIDES"
"57","Revolutionary state ","UNREST"
"58","Christmas tree base coverings ","SKIRTS"
"59","One who's really going places ","NOMAD"
"60","Like the majority of Saudis ","SUNNI"
"61","Informal pub ","ZINE"
"62","Brown green? ","QUAD"
"63","Prod ","JOG"
