"","clues","answers"
"1","Top-notch ","APLUS"
"2","Capture the attention of ","GRAB"
"3","Lacking depth ","TWOD"
"4","It might be grand ","PIANO"
"5","Newman's Own competitor ","RAGU"
"6","Southernmost U.S. city ","HILO"
"7","Press some flesh? ","SQUASHONESHANDS"
"8","Where It.'s at ","EUR"
"9","Call upon ","ASK"
"10","Firth of Tay port ","DUNDEE"
"11","Red algae ","SEAMOSS"
"12","Tries to reach ","SEEKS"
"13","Clairvoyant's gift ","ESP"
"14","Takes some courses? ","SUPS"
"15","Cleveland cager, for short ","CAV"
"16","Part of IV ","INTRA"
"17","___ jure (by law) ","IPSO"
"18","Massachusetts vacation spot, with ""the"" ","CAPE"
"19","Two score of low, thick lilies? ","FORTYSQUATBULBS"
"20","The works ","ATOZ"
"21","Go bad ","TURN"
"22","Alamogordo event ","ATEST"
"23","Noted casino, with ""the"" ","TAJ"
"24","Solder, say ","JOIN"
"25","Pizzeria output ","PIE"
"26","Take in ","ADOPT"
"27","___ Centauri (closest star to the sun) ","PROXIMA"
"28","They're history ","ANNALS"
"29","Fortune cover subj. ","CEO"
"30","Left Coast baggage tag ","LAX"
"31","Directions for a basement escort? ","DOWNTOTHESQUIRE"
"32","Nobelist Pavlov ","IVAN"
"33","They're found in yards ","FEET"
"34","Spam, maybe ","EMAIL"
"35","___ a soul ","NARY"
"36","Unnerve ","FAZE"
"37","Bits of baby talk ","DADAS"
"38","Half-domed projections ","APSES"
"39","Provoke ","PIQUE"
"40","Hillary's successor ","LAURA"
"41","Italian article ","UNA"
"42","""Help, quick!"" ","SOS"
"43","""Ew-w-w!"" ","GROSS"
"44","General, e.g. ","RANK"
"45","Actuary's datum ","AGE"
"46","It's the end of the line ","BUSDEPOT"
"47","""___ God!"" ","THANK"
"48","Beaufort, for one ","WINDSCALE"
"49","Like some shoppes ","OLDE"
"50","Teaspoonful, maybe ","DOSE"
"51","Lock holder ","HASP"
"52","Rainbow display ","HUES"
"53","Ricardo's landlord ","MERTZ"
"54","Anthem starter ","OSAY"
"55","Maine senator Collins ","SUSAN"
"56","Brush aside ","SPURN"
"57","P.D. alerts ","APBS"
"58","___-pocket (tiny) ","VEST"
"59","""___ first you ..."" ","IFAT"
"60","""___ chance!"" ","NOTA"
"61","Conflict provoked by Paris ","TROJANWAR"
"62","Employee's angry cry ","IQUIT"
"63","Nail polish brand ","CUTEX"
"64","Pays a quick visit ","STOPSOFF"
"65","""Charles in Charge"" star ","BAIO"
"66","Big buffet ","JOLT"
"67","N.F.L., e.g., with ""the"" ","PROS"
"68","Partridge Family boy ","DANNY"
"69","Calvin of the P.G.A. ","PEETE"
"70","Santa ___ ","MARIA"
"71","Jumps on the ice ","AXELS"
"72","Game point situation ","ADIN"
"73","Bagel stuffer ","NOVA"
"74","___ Panisse (restaurant) ","CHEZ"
"75","Brewer's brew ","TEA"
"76","Proof letters ","QED"
"77","Thurman of ""The Avengers"" ","UMA"
