"","clues","answers"
"1","Dogpatch cartoonist ","CAPP"
"2","Prefix with byte ","MEGA"
"3","Book after Hebrews ","JAMES"
"4","Away from the wind ","ALEE"
"5","""Oh dear!"" ","ALAS"
"6","Job enders ","PINKSLIPS"
"7","Dweebish ","NERDY"
"8","Christmas season ","NOEL"
"9","Singer DiFranco ","ANI"
"10","Actor's prompt ","CUE"
"11","Writer/director Nicholas ","MEYER"
"12","Tours within tours ","SIDETRIPS"
"13","G.P.'s grp. ","AMA"
"14","Phaser setting ","STUN"
"15","Go a-courting ","WOO"
"16","Sound in the head ","SANE"
"17","Stingless flier ","DRONE"
"18","Descending into ruin ","HITTINGTHESKIDS"
"19","Bruce of comedy ","LENNY"
"20","Singer Sumac ","YMA"
"21","Chem. and bio. ","SCIS"
"22","Back on board ","AFT"
"23","Newt ","EFT"
"24","Malibu menaces ","MUDSLIDES"
"25","Some stereos ","SONYS"
"26","""Double Fantasy"" musician ","ONO"
"27","""What Kind of Fool ___?"" ","AMI"
"28","Auctioneer's ""Sold!"" ","GONE"
"29","""Hit the road!"" ","SCRAM"
"30","Idaho city ","TWINFALLS"
"31","Crème de la crème ","ELITE"
"32","Scotch partner ","SODA"
"33","Martinique et Guadeloupe ","ILES"
"34","Splinter groups ","SECTS"
"35","""That hurts!"" ","YEOW"
"36","Clancy hero Jack ","RYAN"
"37","Upper limit ","CAP"
"38","Thrilla in Manila boxer ","ALI"
"39","Small-time ","PENNYANTE"
"40","Sri Lanka export ","PEKOE"
"41","Shopaholic's heaven ","MALL"
"42","Gin-maker Whitney ","ELI"
"43","Clothing store, with ""The"" ","GAP"
"44","Syrian president Bashar al-___ ","ASSAD"
"45","They have sweeping responsibilities ","JANITORS"
"46","Secret stat, sometimes ","AGE"
"47","French thanks ","MERCI"
"48","Eventually become ","ENDUP"
"49","Eye sores ","STYES"
"50","Sun. talks ","SERS"
"51","F.D.R. program ","NEWDEAL"
"52","Sitcom set in Korea ","MASH"
"53","Messages via modem ","EMAIL"
"54","Like anthems ","SUNG"
"55","Chic ","INSTYLE"
"56","Movable castles ","ROOKS"
"57","Dickens boy ","TINYTIM"
"58","Old lab heaters ","ETNAS"
"59","Bluenose ","NICENELLY"
"60","Instruct morally ","EDIFY"
"61","One way to go down ","INFLAMES"
"62","Managed care grps. ","HMOS"
"63","Boom producers ","SSTS"
"64","Beginning on ","ASOF"
"65","He took two tablets ","MOSES"
"66","""That's enough!"" ","UNCLE"
"67","Classical column style ","DORIC"
"68","Addlebrained ","DITSY"
"69","Studio sign ","ONAIR"
"70","Bite like a beaver ","GNAW"
"71","A.B.A. member: Abbr. ","ATT"
"72","Misery ","WOE"
"73","Promising words ","IDO"
"74","Grazing locale ","LEA"
"75","Tax form datum: Abbr. ","SSN"
