"","clues","answers"
"1","Like a tack ","SHARP"
"2","Cape Cod town ","TRURO"
"3","Mercedes rival ","BMW"
"4","Fencing sword ","SABER"
"5","Tore down ","RAZED"
"6","Sculler's need ","OAR"
"7","What to accentuate, to Bing Crosby ... ","THEPOSITIVE"
"8","Get mellower ","AGE"
"9","Swift works ","SATIRES"
"10","Gown material ","SATIN"
"11","Neat dresser's quality ","NATTINESS"
"12","Some radios ","AMS"
"13","What to eliminate ... ","THENEGATIVE"
"14","Terra ___ ","COTTA"
"15","Málaga Mrs. ","SRA"
"16","River to the Caspian ","URAL"
"17","Home of the Jazz ","UTAH"
"18","Rocker John ","ELTON"
"19","Cost to cross ","TOLL"
"20","Abundant ","RIFE"
"21","Place to graze ","LEA"
"22","Have a gut feeling ","SENSE"
"23","What to latch onto, with ""the"" ... ","AFFIRMATIVE"
"24","Kobe currency ","YEN"
"25","___ ridgeback (hunting dog) ","RHODESIAN"
"26","Unable to sit still ","ANTSY"
"27","Pre-cable need ","ANTENNA"
"28","Halloween word ","BOO"
"29","Whom not to mess with ","MRINBETWEEN"
"30","Play for a sap ","USE"
"31","Really spooky ","EERIE"
"32","Lake ___, separating Switzerland and France ","LEMAN"
"33","Mack who emceed TV's ""The Original Amateur Hour"" ","TED"
"34","Play for time ","STALL"
"35","Bolt to unite ","ELOPE"
"36","Fliers from De Gaulle ","SSTS"
"37","""Good joke!"" ","HAHA"
"38","Help in a heist ","ABET"
"39","Adjust, as a brooch ","REPIN"
"40","Proportionately ","PRORATA"
"41","Squealer ","RAT"
"42","Israeli weapon ","UZI"
"43","Ministerial nickname ","REV"
"44","Ukrainian port ","ODESSA"
"45","Ferry or wherry ","BOAT"
"46","Crèche trio ","MAGI"
"47","Small songbird ","WREN"
"48","Genesis son ","SETH"
"49","Shrewd ","ASTUTE"
"50","Administer the oath of office to ","INSTATE"
"51","""I, Claudius"" role ","NERO"
"52","Alaska's first governor ","EGAN"
"53","Integra maker ","ACURA"
"54","Recurring theme ","MOTIF"
"55","Shepherd's handful ","STAFF"
"56","O. Henry specialty ","IRONY"
"57","Not ours ","THEIRS"
"58","Patron saint of sailors ","ELMO"
"59","Heavy metal ","LEAD"
"60","Space Needle site ","SEATTLE"
"61","Rapper's improvisations ","RHYMES"
"62","Sanford of ""The Jeffersons"" ","ISABEL"
"63","Kudzu, for one ","VINE"
"64","Staircase support ","NEWEL"
"65","Border on ","ABUT"
"66","Cyrano's protrusion ","NOSE"
"67","Pigeon-___ ","TOED"
"68","Verne skipper ","NEMO"
"69","Kind of tide ","NEAP"
"70","___ Boleyn, queen to Henry VIII ","ANNE"
"71","Emeritus: Abbr. ","RET"
"72","Nest egg letters ","IRA"
"73","Nada ","NIL"
