"","clues","answers"
"1","Travels erratically ","FLITS"
"2","They're missed by airballs ","RIMS"
"3","Nancy's wealthy pal in the comics ","ROLLO"
"4","Actress Lindley of ""Three's Company"" ","AUDRA"
"5","Condo, e.g. ","UNIT"
"6","Identity hider ","ALIAS"
"7","Brown-coated ermine ","STOAT"
"8","Little: Prefix ","MICR"
"9","Start of a quip ","CONSISTENCYISTHE"
"10","Cramp site ","LEG"
"11","Mini-albums, for short ","EPS"
"12","Banks on a runway ","TYRA"
"13","Ed.'s request ","SAE"
"14","Popular ice cream ","EDYS"
"15","Tony-winning Hagen ","UTA"
"16","Say ""aloha,"" say ","GREET"
"17","A pair of rattlers ","MARACAS"
"18","Tiny channels ","RILLS"
"19","Lewis Carroll creature ","SNARK"
"20","Part of a rare birth ","TRIPLET"
"21","Thrusts out a lip or two ","POUTS"
"22","Where a drive might start ","TEE"
"23","Criteria: Abbr. ","STDS"
"24","Syr. neighbor ","ISR"
"25","Country whose flag says ""God is great"" ","IRAQ"
"26","N.C.'s capital ","RAL"
"27","Abbr. after many a general's name ","RET"
"28","End of the quip ","THEUNIMAGINATIVE"
"29","Padre's hermanas ","TIAS"
"30","He played Krupa in ""The Gene Krupa Story"" ","MINEO"
"31","Management counterpart ","LABOR"
"32","Art Deco alias ","ERTE"
"33","Rear-___ ","ENDER"
"34","With a full head of steam ","AMAIN"
"35","U.P.S. drivers have them ","RTES"
"36","Tosspots ","SOAKS"
"37","Revered answerer ","ORACLE"
"38","Did an aria ","SOLOED"
"39","Like sheets right out of a dryer ","CLINGY"
"40","""How sad!"" ","ALAS"
"41","Actress Perez ","ROSIE"
"42","What a pace horse is noted for ","FASTSTART"
"43","It has strings attached ","LUTE"
"44","""___ get it!"" ","IDONT"
"45","The doctor in ""Daktari"" ","TRACY"
"46","Debaucher ","SATYR"
"47","Jamaican spirits ","RUMS"
"48","Per se ","INITSELF"
"49","One of the archangels ","MICHAEL"
"50","Ordinal numbers in Los Angeles, e.g. ","STREETS"
"51","Sudden growth ","SPURT"
"52","""No argument here"" ","IAGREE"
"53","On the ball ","SMART"
"54","Service expert? ","ACER"
"55","Ugly scenes ","RIOTS"
"56","Warmly welcomes ","ASKSIN"
"57","In ___ of anger ","AFIT"
"58","Higher-ups ","SUPERIORS"
"59","Achievement honoree ","LAUREATE"
"60","Collect slowly ","GLEAN"
"61","Camel, notably ","SPITTER"
"62","Start of a warning sign for restaurant customers ","NOSHIRT"
"63","Like some elders ","TRIBAL"
"64","Without, with ""of"" ","DEVOID"
"65","Laurence who wrote ""A Sentimental Journey"" ","STERNE"
"66","Winter coats ","RIMES"
"67","Kind of group, in chemistry ","AMINO"
"68","Speaker's finale ","QANDA"
"69","Takes advantage of ","USES"
"70","Uncool sort ","GEEK"
"71","Suspense novelist ___ Hoag ","TAMI"
