"","clues","answers"
"1","Opportunity to hit ","ATBAT"
"2","Disco ___ of ""The Simpsons"" ","STU"
"3","Pool divisions ","LANES"
"4","Top-quality ","PRIMO"
"5","Coop resident ","HEN"
"6","Nonsensical ","INANE"
"7","""Send help!"" ","SOS"
"8","Spanish muralist José María ___ ","SERT"
"9","Danny of ""Do the Right Thing"" ","AIELLO"
"10","Jazz aficionado ","CAT"
"11","Talk trash about ","DIS"
"12","Military aviators, collectively ","AIRARM"
"13","Sail through ","ACE"
"14","""Born Free"" lioness ","ELSA"
"15","Island of the Minotaur ","CRETE"
"16","Muddies ","ROILS"
"17","Former N.F.L. great Junior ___ ","SEAU"
"18","Laze, with ""out"" ","VEG"
"19","Source of fine rugs ","PERSIA"
"20","Frost's ""The ___-Repeated Dream"" ","OFT"
"21","Amendment that repealed Prohibition ","XXI"
"22","___ Cruces, N.M. ","LAS"
"23","Manufacturer's payback ","REBATE"
"24","Lectern's locale ","DAIS"
"25","Creature with elbowed antennae ","ANT"
"26","October Revolution leader ","LENIN"
"27","Ararat lander ","ARK"
"28","Kids' song refrain ","EIEIO"
"29","Spiner of ""Star Trek: T.N.G."" ","BRENT"
"30","Home heating option ","GAS"
"31","Dawdle ","DALLY"
"32","iPhone programs ","APPS"
"33","The Stooges, e.g. ","TRIO"
"34","Pollster's worry ","BIAS"
"35","Part of a public address system ","AMP"
"36","It's first on the leaderboard ","TOPSCORE"
"37","There's one in ""puzzle"" ","SHORTU"
"38","It's dangerous to do while driving ","TEXT"
"39","Prefix with dimensional ","UNI"
"40","Be a go-between ","LIAISE"
"41","Minimum poker loss ","ANTE"
"42","Manicurist's supply ","NAILPOLISH"
"43","___ Gay ","ENOLA"
"44","Sir, abroad ","SENOR"
"45","King's domain ","REALM"
"46","Polenta grain ","MAIZE"
"47","Retro art style ","DECO"
"48","Suffix for the wealthy ","AIRE"
"49","Sternum ","BREASTBONE"
"50","Partner of ""took notice"" ","SATUP"
"51","""Dancing With the Stars"" dance ","TANGO"
"52","Corporate shuffle, for short ","REORG"
"53","Window units, briefly ","ACS"
"54","Knife incision ","SLIT"
"55","Cool ___ cucumber ","ASA"
"56","Health plan prefix ","MEDI"
"57","Released again on CD, say ","REISSUED"
"58","In a pique ","VEXED"
"59","Nothing fancy ","PLAIN"
"60","Not extinct ","EXTANT"
"61","Chemistry lab vessels ","FLASKS"
"62","Power Flosser brand ","ORALB"
"63","Flu symptom ","FEVER"
"64","Not ""fer"" ","AGIN"
"65","Explorer of kiddie TV ","DORA"
"66","Genesis brother ","ABEL"
"67","Moonmate of Buzz ","NEIL"
"68","""Iliad"" locale ","TROY"
"69","Use for an old T-shirt ","RAG"
"70","Farrow of ""Rosemary's Baby"" ","MIA"
