"","clues","answers"
"1","Fudd of cartoons ","ELMER"
"2","Speeder's snagger ","RADAR"
"3","""The ___"" (Uris novel) ","HAJ"
"4","Actress Téa ","LEONI"
"5","Carroll heroine ","ALICE"
"6","""Hooray, José!"" ","OLE"
"7","Litter in monkey cages ","BANANAPEELS"
"8","N.F.L. scores ","TDS"
"9","U.N. Day mo. ","OCT"
"10","Econ. yardstick ","GNP"
"11","Solar storm ","SUNSPOT"
"12","General Mills product ","WHEATIES"
"13","""What was ___ think?"" ","ITO"
"14","Toys with keys ","ROLLERSKATES"
"15","Crooks crack them ","SAFES"
"16","""Now I get it!"" ","AHA"
"17","Black-tie dinner, say ","GALA"
"18","Memorable age ","ERA"
"19","Outdoor game ","TAG"
"20","Sofer of soaps ","RENA"
"21","Vow words ","IDO"
"22","Actress Massey ","ILONA"
"23","Machine parts ","BALLBEARINGS"
"24","Musical sense ","EAR"
"25","More au courant ","TRENDIER"
"26","Colorful marble ","CATSEYE"
"27","Investment option: Abbr. ","IRA"
"28","Corp. bigwig ","CEO"
"29","D.D.E.'s predecessor ","HST"
"30","What clean kitchens often have ","WAXEDFLOORS"
"31","Versatile vehicle, for short ","UTE"
"32","Bring joy to ","ELATE"
"33","Banks in Cooperstown ","ERNIE"
"34","Scratch ","MAR"
"35","Tapes for producers ","DEMOS"
"36","Prescribed amounts ","DOSES"
"37","Macaroni shape ","ELBOW"
"38","TV host Robin ","LEACH"
"39","___ Carlo ","MONTE"
"40","Bambi's aunt ","ENA"
"41","Carnival game ","RINGTOSS"
"42","Mountain-climbing technique ","RAPPEL"
"43","Potent potable ","ALE"
"44","Fizzles out ","DIES"
"45","Constitutional rights grp. ","ACLU"
"46","Astronaut Judith ","RESNIK"
"47","Tough issue to handle ","HOTPOTATO"
"48","Actor Ray ","ALDO"
"49","Don't be serious ","JEST"
"50","Indigo source ","ANIL"
"51","Party animal? ","STAG"
"52","You ___ here ","ARE"
"53","New York or New Orleans ","SEAPORT"
"54","Pi follower ","RHO"
"55","___ Andreas Fault ","SAN"
"56","Oomph ","ELAN"
"57","Multigenerational story ","SAGA"
"58","Belgrade native ","SERB"
"59","Neighborhood ","AREA"
"60","Mail to a star ","FANLETTER"
"61","Truth decay? ","LIE"
"62","Mount in Crete ","IDA"
"63","Gave the high sign ","SIGNALED"
"64","""Ah, me!"" ","ALAS"
"65","Timothy Leary's turn-on ","LSD"
"66","Eye parts: Var. ","IRIDES"
"67","Soft ball material ","NERF"
"68","Graphic symbols ","ICONS"
"69","Like a Stephen King novel ","EERIE"
"70","Kentucky Derby prize ","ROSES"
"71","Good buddy ","CHUM"
"72","Terrier of film ","ASTA"
"73","Bush's alma mater ","YALE"
"74","Reason to cram ","EXAM"
"75","D.D.E.'s command ","ETO"
"76","""___ y Plata"" (Montana's motto) ","ORO"
