"","clues","answers"
"1","Babushkas ","SCARFS"
"2","Juliet's cousin ","TYBALT"
"3","MOMA artist ","WARHOL"
"4","Sports car event ","RALLYE"
"5","Wheeler-dealer type ","CORPORATERAIDER"
"6","Finsteraahorn, for one ","ALP"
"7","Material used in making insulation ","STYRENE"
"8","Kind of testing ","DNA"
"9","Hoofbeat ","CLOP"
"10","Disaccustoms ","WEANS"
"11","Year in Ethelred the Unready's reign ","MIII"
"12","Sub ","HERO"
"13","Battle song ","ARIA"
"14","Draw toward evening ","LATEN"
"15","Thing ","ENTITY"
"16","Willful liars ","LIBELERS"
"17","Clean, with force ","SANDBLAST"
"18","Like possums and squirrels ","ARBOREAL"
"19","Chico's partner ","THEMAN"
"20","Aquatic birds ","TERNS"
"21","Zsa Zsa Gabor's real given name ","SARI"
"22","Little pieces of France ","ILES"
"23","Groove holding a gem in place ","BEZEL"
"24","He played Ponch on ""CHiPs"" ","ERIK"
"25","Grassland ","LEA"
"26","Expunged ","DELETED"
"27","Winner at Chancellorsville ","LEE"
"28","Colanders ","SIEVES"
"29","Stage direction ","EXEUNT"
"30","""Communist Manifesto"" coauthor ","ENGELS"
"31","Part of Egypt's boundary ","REDSEA"
"32","Bulging ","SWOLLEN"
"33","Mustang's shelter ","CARPORT"
"34","Noted name in abstract sculpture ","ARP"
"35","Letters from Greece ","RHOS"
"36","City on the Maumee River ","FORTWAYNE"
"37","Assassin ","SLAYER"
"38","Ship timber peg ","TREENAIL"
"39","Fabrications ","YARNS"
"40","Slate-colored, in Scotland ","BLAE"
"41","Heavyweight poet ","ALI"
"42","Explosive made of picric acid ","LYDDITE"
"43","More wee ","TEENIER"
"44","Secrete ","CACHE"
"45","Daniel Boone, for one ","TRAILBLAZER"
"46","Soakers ","RAINS"
"47","Contaminates ","POISONS"
"48","Mediterranean language ","MALTESE"
"49","Guitarist Phil ","LESH"
"50","Gobs ","TARS"
"51","No shrinking violet, she ","BATTLEAXE"
"52","Alone ","DATELESS"
"53","Inclined ","ATILT"
"54","Unhand ","RELEASE"
"55","Watergate, for starters ","BREAKIN"
"56","Some sportswear ","NIKES"
"57","Chain ","FETTER"
"58","Cut obliquely ","BEVEL"
"59","Went headlong ","DOVE"
"60","Brain wave readout, for short ","EEG"
"61","Astronaut Grissom ","GUS"
