"","clues","answers"
"1","Border-crossing necessities ","IDS"
"2","Black cloud formers ","GNATS"
"3","Unresponsive state ","COMA"
"4","A flat equivalent ","GSHARP"
"5","Hitchcock thriller set in Brazil ","NOTORIOUS"
"6","It's all downhill from here ","APEX"
"7","Nation bordering Svizzera ","ITALIA"
"8","Ordeal that's no big deal? ","TRIVIALTRAVAIL"
"9","Gaze upon ","BEHOLD"
"10","It's much followed in North Africa ","ISLAM"
"11","Large cloth sign with nothing on it? ","BARRENBANNER"
"12","Toy hammer? ","MATTELMALLET"
"13","Ending with sex or symbol ","ISM"
"14","Seek redress from ","SUE"
"15","""Anything ___?"" ","ELSE"
"16","Potential pet ","STRAY"
"17","Smartphone buy ","APP"
"18","Swine's diet ","SLOPS"
"19","Full range ","GAMUT"
"20","For ___ ","SALE"
"21","""So that's your game!"" ","OHO"
"22","Gulf of Oman port ","MUSCAT"
"23","Soft yet easily breakable ""Star Trek"" creature? ","BRITTLETRIBBLE"
"24","Available ","ONTAP"
"25","""Save Me"" singer Mann ","AIMEE"
"26","Break in logic ","LEAP"
"27","Fire starter? ","AIM"
"28","Magic, for instance ","NBATEAM"
"29","Refresher ","NAP"
"30","European of the Iron Age ","CELT"
"31","In days gone by ","ONCE"
"32","Hemispherical computer add-on? ","DOMEDMODEM"
"33","""Ride 'em, cowboy!,"" e.g.? ","RODEOORDER"
"34","In its current state ","ASIS"
"35","""As if that weren't enough ..."" ","PLUS"
"36","Perpetually, to Pope ","EER"
"37","What only one Best Picture winner has had ","XRATING"
"38","In the distance ","YON"
"39","Dieter's target ","FLAB"
"40","""The cat's meow"" or ""a dog's life"" ","SLANG"
"41","Big house that's not as big? ","SMALLERSLAMMER"
"42","Site of one of the Seven Wonders ","RHODES"
"43","Rower's need ","OAR"
"44","""I hate the Moor"" speaker ","IAGO"
"45","Young builder's supply ","LEGOS"
"46","Point of rotation ","PIVOT"
"47","Plus ","AND"
"48","Floors ","TIERS"
"49","Casino souvenir ","CHIP"
"50","""Entourage"" agent Gold ","ARI"
"51","Back stroke? ","RUB"
"52","Goddess of gas? ","ETHANEATHENA"
"53","Get part of one's shirt under control? ","CORRALCOLLAR"
"54","Poppies, e.g. ","HERBS"
"55","Undamaged ","INTACT"
"56","What the Gorgon Stheno does in Greek myth? ","PURSUESPERSEUS"
"57","Render unproductive? ","NEUTER"
"58","Dressage gait ","TROT"
"59","Noisy water heater ","TEAKETTLE"
"60","Old Soviet naval base site ","ODESSA"
"61","Vodka brand ","SKYY"
"62","""Borrow"" ","CADGE"
"63","Rubber-stamps ","OKS"
"64","Early enough ","INTIME"
"65","At the back ","DORSAL"
"66","Ones going on a long walk? ","STILTS"
"67","Old machinery coating ","GRIME"
"68","Actress Vardalos ","NIA"
"69","___ Mail ","AOL"
"70","""You know better!"" ","TUT"
"71","Belarus, once: Abbr. ","SSR"
"72","Venae ___ (large blood vessels) ","CAVAE"
"73","It can make you dizzy ","OPART"
"74","Yom Kippur War politician ","MEIR"
"75","Revolutionary device? ","AXLE"
"76","Longtime Redskins coach Joe ","GIBBS"
"77","The Andrea Doria, for one ","STEAMSHIP"
"78","Chemistry Nobelist Otto ","HAHN"
"79","King of Naples in ""The Tempest"" ","ALONSO"
"80","Cheese off ","RILEUP"
"81","Baseball team once owned by Ray Kroc ","PADRES"
"82","Like kiwi fruit ","OVATE"
"83","With proficiency ","ABLY"
"84","Pinch ","NIP"
"85","Exam administered four times a yr. ","LSAT"
"86","""Lou Grant"" production co. ","MTM"
"87","Caribbean resort island ","ARUBA"
"88","Army heads ","LATRINES"
"89","Pledge of Allegiance finisher ","ALL"
"90","Like most canned tomatoes ","PEELED"
"91","Defensive return ","LOB"
"92","Reacted to shocking news ","GAPED"
"93","""Watch your ___!"" ","STEP"
"94","Took a few seconds? ","ATE"
"95","Podium personage ","ORATOR"
"96","They're not popular in offices ","MONDAYS"
"97","___ oneself (share private thoughts) ","UNBOSOM"
"98","Workhorse's quality ","STAMINA"
"99","Phoebe of ""Drop Dead Fred"" ","CATES"
"100","Sunni sermonizer ","IMAM"
"101","Communication system of old ","TELEX"
"102","Exchanged, as words ","BANDIED"
"103","Reckless driver's loss, possibly ","LICENSE"
"104","Becomes clear ","EMERGES"
