"","clues","answers"
"1","MTV alternative ","VHONE"
"2","Ice holders ","CHESTS"
"3","""Talking Straight"" author ","IACOCCA"
"4","Drop-off center, of sorts ","DAYCARE"
"5","Hot ","ONAROLL"
"6","Bad ","IMMORAL"
"7","Golfer Hinkle ","LON"
"8","""Saul and David"" composer Carl ","NIELSEN"
"9","One might find it boring ","AWL"
"10","Tolstoy hero ","IVAN"
"11","Typical beginning ","PROTO"
"12","Pas ___ (gentle ballet step) ","ALLE"
"13","Carried chair ","SEDAN"
"14","Seesaw necessity ","TWO"
"15","Emulate Snidely Whiplash ","SNEER"
"16","Globetrot ","TRAVEL"
"17","Construction workers ","ERECTERS"
"18","Priestly robes ","ALBS"
"19","Hatcher of ""Lois & Clark"" ","TERI"
"20","Young raptor ","EAGLET"
"21","Ledger line ","ENTRY"
"22","M.P.H. ","VEL"
"23","Many times before? ","MULTI"
"24","Perry's creator ","ERLE"
"25","Part of R.W.E. ","WALDO"
"26","One to build on? ","ACRE"
"27","Big inits. in camping ","KOA"
"28","Engaging ","WINSOME"
"29","Minute Maid competitor ","SUNKIST"
"30","The Eve of mythology ","PANDORA"
"31","Arrays ","ATTIRES"
"32","More than sweet ","ANGELIC"
"33","Like a span of oxen ","TEAMED"
"34","Man behind the wheel ","SAJAK"
"35","One who takes a bow ","VIOLIST"
"36","Queen Victoria's house ","HANOVER"
"37","Strains at SkyDome ","OCANADA"
"38","""___ gloom of night..."" ","NOR"
"39","Course with charts: Abbr. ","ECON"
"40","Small part ","CAMEO"
"41","Service break? ","HYMN"
"42","Prefix with -cide ","ECO"
"43","Big name in cakes ","SARALEE"
"44","Shrimp boat, e.g. ","TRAWLER"
"45","Shopkeepers ","SELLERS"
"46","Kind of joint ","CLIP"
"47","Tornado siren, e.g. ","ALERT"
"48","Misrepresent ","DISTORT"
"49","Historical kingdom in the Pyrenees ","NAVARRE"
"50","Literature Nobelist Sachs ","NELLY"
"51","Take a powder ","SCRAM"
"52","Great Society inits. ","LBJ"
"53","Shoe store stamp ","EEE"
"54","Pundits ","SAVANTS"
"55","Views furtively ","PEEKSAT"
"56","Coming ","ENROUTE"
"57","Where Shannon Miller won gold ","ATLANTA"
"58","Sitcom eatery ","MELS"
"59","Grammy winner for ""Hey Lover"" ","LLCOOLJ"
"60","Ancient land between the Arno and Tiber ","ETRURIA"
"61","Clothes closet accessory ","TIERACK"
"62","Parkinsonism treatment ","LDOPA"
"63","Got hip, with ""up"" ","WISED"
"64","Qabus bin Said's domain ","OMAN"
"65","Race's end ","WIRE"
"66","M.I.T. grads: Abbr. ","ENGS"
"67","Kipling novel ","KIM"
"68","Bust makers, for short ","DEA"
