"","clues","answers"
"1","Barnyard female ","SOW"
"2","X ","CHI"
"3","Like Shakespeare's sonnets ","IAMBIC"
"4","TV schedule abbr. ","TBA"
"5","Nonfiction films, for short ","DOCS"
"6","Mafioso's code of silence ","OMERTA"
"7","Mourning comic book mutants? ","XMENINBLACK"
"8","Toto's creator ","BAUM"
"9","Bending easily ","LITHE"
"10","Source of perspiration ","PORE"
"11","Set on ","ASSAIL"
"12","One way to play ","DIRTY"
"13","Speak with folded hands, say ","PRAY"
"14","Classic Fiat model ","UNO"
"15","Result of a phobia of medical pictures? ","XRAYBAN"
"16","Integral ","KEY"
"17","Business major subj. ","ECON"
"18","North Africa's ___ Mountains ","ATLAS"
"19","Travel in the bush ","SAFARI"
"20","Cousin of a foil ","EPEE"
"21","Curious person's video game console? ","PANDORASXBOX"
"22","Endor natives in ""Return of the Jedi"" ","EWOKS"
"23","Barnyard females ","EWES"
"24","""The great instructor,"" per Edmund Burke ","TIME"
"25","Diabolical graph line? ","XAXISOFEVIL"
"26","X ","TEN"
"27","In a fair manner ","EVENLY"
"28","Word before booster or tripper ","EGO"
"29","Has a premonition of ","SENSES"
"30","It may get whipped in the kitchen ","EGG"
"31","Fled ","RAN"
"32","Part of a football helmet ","STRAP"
"33","First president whose name ends in a vowel other than E or Y ","OBAMA"
"34","XLI x X ","CDX"
"35","Dude ","HOMBRE"
"36","Glacier climber's tool ","ICEAX"
"37","It's charged ","ION"
"38","Moseys ","AMBLES"
"39","Etheridge who sang ""Come to My Window"" ","MELISSA"
"40","Imp ","BRAT"
"41","Desire ","ITCH"
"42","Birthday order ","CAKE"
"43","Cozy ","SNUG"
"44","""___ Gigolo"" ","IMA"
"45","Nickelodeon opening ","SLOT"
"46","Large African antelope ","ORYX"
"47","Poet Angelou ","MAYA"
"48","Rug rat ","ANKLEBITER"
"49","Acronymic store name ","IKEA"
"50","Potato chip brand owned by PepsiCo ","LAYS"
"51","Club bill ","DUES"
"52","Member of an empire founded by Manco Capac ","INCA"
"53","Bud ","PAL"
"54","Bread for a Reuben ","RYE"
"55","""Happy Days"" network ","ABC"
"56","Precipitation ","RAIN"
"57","Refreshers ","NAPS"
"58","Table cloths ","NAPKINS"
"59","Send a quick update, in a way ","TEXT"
"60","Have a backwoods brawl ","RASSLE"
"61","Facilitating ","EASING"
"62","""Be Kind Rewind"" co-star Mos ___ ","DEF"
"63","Outstanding ","OWED"
"64","Vaudeville offering ","REVUE"
"65","The end ","OMEGA"
"66","Gas used in flash lamps ","XENON"
"67","Former flames ","EXES"
"68","Breaker, e.g. ","WAVE"
"69","Plow pullers ","OXEN"
"70","Jewish laments ","OYS"
"71","Relay part ","LEG"
