"","clues","answers"
"1","Do a double-take, e.g. ","REACT"
"2","Made a choice ","OPTED"
"3","Composition of Jack Haley's Oz character ","TIN"
"4","God, to Muslims ","ALLAH"
"5","Gaucho's plain ","LLANO"
"6","""Six Feet Under"" network ","HBO"
"7","F.A.A. supervisors? ","PLANEBOARDS"
"8","Belief suffix ","ISM"
"9","Start of a countdown ","TEN"
"10","Jerome who composed ""Ol' Man River"" ","KERN"
"11","Dolts ","ASSES"
"12","Object to online commentary? ","MINDBLOGGING"
"13","Cosine's reciprocal ","SECANT"
"14","""Waiting for Lefty"" playwright ","ODETS"
"15","It's walked on pirate ships ","PLANK"
"16","""... ___ saw Elba"" ","EREI"
"17","Awaiting scheduling, initially ","TBA"
"18","Holiday smokes? ","CHRISTMASCLAROS"
"19","Broadcast ","AIR"
"20","Strong desires ","YENS"
"21","Tickle ","AMUSE"
"22","Want badly, with ""for"" ","YEARN"
"23","Least amiable ","ICIEST"
"24","Cleaned up after a spill? ","BLOTTEDWATER"
"25","Tilter's weapon ","LANCE"
"26","___-Tass news agency ","ITAR"
"27","Martinique, par exemple ","ILE"
"28","Heavenly body ","ORB"
"29","Defamation in the Garden of Eden? ","ADAMSLANDER"
"30","Fertility clinic cells ","OVA"
"31","Potter's potions professor ","SNAPE"
"32","Playing pieces in Rummikub ","TILES"
"33","Nat Geo, for one ","MAG"
"34","Snap course ","EASYA"
"35","Wield, as power ","EXERT"
"36","Totally absorbed ","RAPT"
"37","Vogue competitor ","ELLE"
"38","Shepard in space ","ALAN"
"39","Pink-slip ","CAN"
"40","""Lola"" band ","THEKINKS"
"41","Start of grace, maybe ","OLORD"
"42","Fallback strategy ","PLANB"
"43","Subject of a cigarette rating ","TAR"
"44","Shut down ","END"
"45","Prescription measure ","DOSAGE"
"46","""You're right"" ","THISISTRUE"
"47","""The Wild Duck"" playwright Henrik ","IBSEN"
"48","Chinese restaurant request ","NOMSG"
"49","Out of alignment ","BENT"
"50","Bilko or Friday: Abbr. ","SGT"
"51","Gershwin's ""The ___ Love"" ","MANI"
"52","Windblown soil ","LOESS"
"53","Keatsian or Pindaric ","ODIC"
"54","Pet advocacy org. ","SPCA"
"55","Allotment of one, usually, for an airline passenger ","CARRYONBAG"
"56","Make improvements to ","EMEND"
"57","Turned chicken ","RAN"
"58","One calling the shots ","BOSS"
"59","""I'd hate to break up ___"" ","ASET"
"60","One of four on a Rolls ","TYRE"
"61","Cut jaggedly ","LACERATE"
"62","Mideast potentate: Var. ","AMIR"
"63","Catchall abbr. ","ETC"
"64","Free from anxiety ","ATEASE"
"65","Font option: Abbr. ","ITAL"
"66","Burst into flower ","BLOOM"
"67","Maggot or grub ","LARVA"
"68","Hardly macho ","WIMPY"
"69","Totally lost ","ATSEA"
"70","Pink-slip ","IDLE"
"71","Lecher's look ","LEER"
"72","Once, old-style ","ERST"
"73","Paternity suit evidence ","DNA"
"74","Smallish batteries ","AAS"
"75","Give a thumbs-down ","NIX"
