"","clues","answers"
"1","City in England ","MANCHESTER"
"2","Motorized watercraft ","JETSKIS"
"3","Dangerous ocean phenomenon ","REDTIDE"
"4","Inflexible ","ADAMANT"
"5","Maryland team ","ORIOLES"
"6","Old musket carrier ","MILITIAMAN"
"7","Like money in the bank ","UNSPENT"
"8","Former Rep. Abzug ","BELLA"
"9","Union inits. ","CIO"
"10","HBO rival ","SHO"
"11","___ Buena (island in San Francisco Bay) ","YERBA"
"12","Treat roughly ","MANHANDLE"
"13","Anatomical mouths ","ORA"
"14","___ Valley, Calif. ","SIMI"
"15","Capital originally called the City of the Kings ","LIMAPERU"
"16","Go-ahead ","NOD"
"17","High dudgeon ","IRE"
"18","Richly laden ships ","ARGOSIES"
"19","Czech or Serb ","SLAV"
"20","Singer Sumac ","YMA"
"21","Architect's aide ","DRAFTSMAN"
"22","Achier ","SORER"
"23","Dutch city ","EDE"
"24","Tax-deferring instrument: Abbr. ","IRA"
"25","Minsk's home ","BELARUS"
"26","Maid's counterpart ","MANSERVANT"
"27","They may get heavy at night ","EYELIDS"
"28","Warming ","DETENTE"
"29","Wronged person's cry ","REVENGE"
"30","On the schedule ","SLOTTED"
"31","Armed gang member ","TRIGGERMAN"
"32","What catchers do ","CROUCH"
"33","Rupture ","HERNIA"
"34","Famous lab director ","EDISON"
"35","Pull over ","STOP"
"36","Floor element ","TILE"
"37","Heaven ","EDEN"
"38","Last word for the defense ","RESTS"
"39","Scouting blowouts ","JAMBOREES"
"40","One of the housewives on ""Desperate Housewives"" ","EDIE"
"41","Add up ","TALLY"
"42","Prepares to be shot, maybe ","SMILES"
"43","Women's tennis star Srebotnik ","KATARINA"
"44","Magician's name ending ","INI"
"45","Place to buy tkts. ","STA"
"46","Critter with a sticky tongue ","HOPTOAD"
"47","College V.I.P. ","BMOC"
"48","Adjutant ","AIDE"
"49","Filmmaker Wertmuller ","LINA"
"50","Georgia university ","EMORY"
"51","Ban alternative ","ARRID"
"52","Added value to ","AUGMENTED"
"53","Addict ","USER"
"54","Hit's alternative ","MISS"
"55","Name on ""Alice's Restaurant"" ","ARLO"
"56","Closer by ","NEARERTO"
"57","Unpaid TV ad: Abbr. ","PSA"
"58","Antler covering ","VELVET"
"59","Step in ceramic making ","FIRING"
"60","Plod ","TRUDGE"
"61","Smart one ","SASSER"
"62","Laughing ","RIANT"
"63","Roeper's TV partner ","EBERT"
"64","Help make a pot ","ANTE"
"65","Ogler ","EYER"
"66","Strauss of jeans fame ","LEVI"
"67","""Shake ___!"" ","ALEG"
"68","It was ""boil'd in broo',"" in the ballad ""Lord Randal"" ","EEL"
