"","clues","answers"
"1","Workplace overseer, for short ","OSHA"
"2","Placido domicile ","CASA"
"3","Diamond, e.g. ","CARD"
"4","Popular newspaper column ","CHESS"
"5","Alma mater visitor ","ALUM"
"6","___ vincit amor ","OMNIA"
"7","Water color ","AQUA"
"8","JUST LISTED! ","THEHOUSENOWLEANS"
"9","Hardly Herculean ","PUNY"
"10","Have a yen (for) ","PANT"
"11","Jennifer of ""Flashdance"" ","BEALS"
"12","Winkers and blinkers ","EYELIDS"
"13","Instrument for a merengue ","MARIMBA"
"14","Award for Eric Bogosian ","OBIE"
"15","Inclined ","PRONE"
"16","Address ","ORATION"
"17","OPEN FLOOR PLAN! ","WATCHYOURSTEP"
"18","Miniature sci-fi vehicles ","PODS"
"19","French possessive ","SES"
"20","Sea dog ","TAR"
"21","Milo of ""Barbarella"" ","OSHEA"
"22","Comic Philips ","EMO"
"23","MANY UPGRADES! ","NOTHINGSLEVEL"
"24","Two in a million? ","ELS"
"25","Unfortunate price to pay ","RANSOM"
"26","Mideast pooh-bah ","AMIR"
"27","Blue book filler ","EXAM"
"28","Two caliphs ","ALIS"
"29","Start to byte ","KILO"
"30","Milanese monsieur ","SIGNORE"
"31","Stadium stats ","RBIS"
"32","NICE MOLDING! ","LOTSOFROT"
"33","Flat parts ","LOOS"
"34","They pay for quarters ","ROOMERS"
"35","Pervading tone ","MOOD"
"36","Bondman ","SERF"
"37","Actors McKellen and Holm ","IANS"
"38","Art Deco designer ","ERTE"
"39","Lincoln's first Vice President ","HAMLIN"
"40","Chinese dynasty ","HAN"
"41","COLONIAL CHARM! ","ANTATTRACTION"
"42","That: Sp. ","ESO"
"43","Terminator ","ENDER"
"44","Suffix with cash ","IER"
"45","___-Cat ","SNO"
"46","Hold up ","LAST"
"47","FULL BASEMENT! ","MOSTLYOFWATER"
"48","Rower, e.g. ","STROKER"
"49","Some earrings ","HOOPS"
"50","Dagwood's sweetheart before Blondie ","IRMA"
"51","Sweetheart ","TOOTSIE"
"52","Shot glass? ","SYRINGE"
"53","The ""tacho"" in tachometer ","SPEED"
"54","Short story-writer ","AUTH"
"55","Secular ","LAIC"
"56","PARKLIKE SETTING! ","INDUSTRIALTHATIS"
"57","Actor Alan ","ALDA"
"58","Collar ","SEIZE"
"59","Bath cooler ","GAOL"
"60","Saint Catherine's birthplace ","SIENA"
"61","It's out on a lime ","PEEL"
"62","Skates in water ","RAYS"
"63","Part of B.P.O.E. ","ELKS"
"64","Not own ","RENT"
"65","Mo. when oysters ""R"" in season ","OCT"
"66","Cinema admonition ","SHH"
"67","Laugh syllable ","HEE"
"68","Fireplace receptacles ","ASHPITS"
"69","Clicker ","CASTANET"
"70","Cold porter ","ALE"
"71","Water-light phenomenon ","SUNBOW"
"72","Protozoan ","AMOEBA"
"73","Makes out in a lawsuit ","COLLECTS"
"74","Reformer Jessie ","AMES"
"75","Genetic carrier, for short ","RNA"
"76","Bread for tacos ","DINERO"
"77","Unfortunate ","HAPLESS"
"78","Latin counterpart of ""iso-"" ","EQUI"
"79","Bergman's ""Casablanca"" surname ","LUND"
"80","Yields ","PAYS"
"81","Words of agreement ","SOAMI"
"82","Shakespearean title start ","ASYOU"
"83","Reveals, as a secret ","UNBOSOMS"
"84","Web user's woe ","WAIT"
"85","Matriculate ","ENROL"
"86","Sad sort ","MOPER"
"87","Subject for a wine connoisseur ","AROMA"
"88","GAS INCLUDED! ","RADONABOUNDS"
"89","Glass cookware brand ","PYREX"
"90","Renowned ""regretter"" ","HALE"
"91","INDOOR POOL! ","THEROOFLEAKS"
"92","Some fishermen ","EELERS"
"93","Out ","PASSE"
"94","Drum major's hat ","SHAKO"
"95","Banging ","NOISE"
"96","Not orig. ","IMIT"
"97","Pop musician Lofgren ","NILS"
"98","Dog show worker ","GROOMER"
"99","Like the Sahara ","VAST"
"100","Brit. record label ","EMI"
"101","Diets ","SLIMS"
"102","Huge, old-style ","ENORM"
"103","Gather gradually ","GLEAN"
"104","Oft-grated cheese ","ROMANO"
"105","Hurdle for an atty.-to-be ","LSAT"
"106","___ song ","FORA"
"107","Campus military org. ","ROTC"
"108","""Awake and Sing!"" playwright ","ODETS"
"109","Make new A-line lines ","REHEM"
"110","___ Tin Tin ","RIN"
"111","Oater action ","SHOOTOUT"
"112","Innocents ","NAIFS"
"113","Ragout ","STEW"
"114","First-generation Japanese ","ISSEI"
"115","The Hunchback's ""our"" ","NOTRE"
"116","Oldest known city in Belgium ","ARLON"
"117","Tramps ","TRAIPSES"
"118","Hooks up or lays down, e.g. ","INSTALLS"
"119","Upright ","ETHICAL"
"120","Hindu ascetics ","YOGIS"
"121","Kitchen drawer item ","OPENER"
"122","Waste allowance of old ","TRET"
"123","Crop up ","EMERGE"
"124","Kind of symmetry ","RADIAL"
"125","Writers Henry and Philip ","ROTHS"
"126","Put-down ","SLAP"
"127","___ Bowl ","YALE"
"128","Use a shuttle ","RIDE"
"129","Skier Chaffee ","SUZY"
"130","Domingo, for one ","DIA"
"131","Hunky-dory ","AOK"
"132","Pipe joint ","TEE"
"133","It's accommodating ","INN"
"134","Put an end to something? ","SAT"
