"","clues","answers"
"1","Hall-of-___ ","FAMER"
"2","Cry like a baby ","MEWL"
"3","Evolve ","ADAPT"
"4","Zodiac animal ","BULL"
"5","Combined ","INONE"
"6","Spanish skating figure ","OCHO"
"7","Long rides? ","LIMOUSINES"
"8","Suddenly smiled broadly ","LITUP"
"9","""This might get ugly"" ","UHOH"
"10","Like a mischief-maker ","UPTONOGOOD"
"11","Polite denial ","NOMAAM"
"12","Sgt. Friday's force ","LAPD"
"13","Philosopher Hannah ","ARENDT"
"14","It may purr or roar ","ENGINE"
"15","""Zip it!"" ","SHUTUP"
"16","Archaic verb suffix ","ETH"
"17","Prefix with byte ","TERA"
"18","Pass ","ENACT"
"19","Front part of a chimera ","LION"
"20","Prankster ","CUTUP"
"21","Spell caster ","MAGE"
"22","N.Y.C. tourist attraction ","MOMA"
"23","Sign of pressure? ","ISOBAR"
"24","Get ___ (fight) ","ITON"
"25","Best ","ONEUP"
"26","Sun spot? ","BALTIMORE"
"27","An extremity ","TOE"
"28","___ judicata (decided case) ","RES"
"29","Tick off ","LIST"
"30","Grab, with ""onto"" ","GLOM"
"31","Extremity ","END"
"32","Where the Confederate flag was first flown: Abbr. ","ALA"
"33","Cereal box title ","CAPN"
"34","It's a lock ","YALE"
"35","It's uplifting ","BRA"
"36","Sequel title starter ","SON"
"37","Synthetic fiber ","ORLON"
"38","Provide with cornrows, e.g. ","PLAIT"
"39","Lines on a staff ","EGBDF"
"40","Belted out ","SUNG"
"41","""Love the Way You Lie"" rapper ","EMINEM"
"42","Snack item that's round on both ends? ","OREO"
"43","Former Chevy subcompact ","AVEO"
"44","What the hyphen in an emoticon often represents ","NOSE"
"45","Nonstandard: Abbr. ","IRREG"
"46","John Belushi catchphrase ","BUTNO"
"47","Miner's aid ","TRAM"
"48","Gold units: Abbr. ","KTS"
"49","Minimalist's philosophy ","LESSISMORE"
"50","Dean Martin classic ","THATSAMORE"
"51","Asian wild ass ","ONAGER"
"52","Miner's aid ","LAMP"
"53","Baby ___ ","BOOMER"
"54","Pitching awards ","CLIOS"
"55","Spirited? ","PARANORMAL"
"56","Mythical con man ","LOKI"
"57","Neighbor of Somalia ","KENYA"
"58","Will-o'-the-wisp feature ","APOSTROPHE"
"59","God wounded by Diomedes in the ""Iliad"" ","ARES"
"60","Glove material ","LATEX"
"61","It's not good when it's outstanding ","DEBT"
"62","Exiled character in ""King Lear"" ","EDGAR"
"63","Recharge, say ","REST"
"64","President who was not elected ","FILLMORE"
"65","Snowbird's vehicle, maybe ","MOTORHOME"
"66","Toughen ","ENURE"
"67","Preacher's exhortation ","REPENT"
"68","It's known for its big busts ","MOUNTRUSHMORE"
"69","Repeat word for word ","ECHO"
"70","Words of faux innocence ","WHOME"
"71","""Freaky Friday"" co-star ","LOHAN"
"72","Bauxite, e.g. ","ALUMINUMORE"
"73","Highway caution ","DIP"
"74","Something punched into an A.T.M.: Abbr. ","AMT"
"75","Hotel amenity ","POOL"
"76","Skipjacks and others ","TUNAS"
"77","Chowderhead ","BIGDUMMY"
"78","What's not yet due? ","UNO"
"79","___ McGarry, chief of staff on ""The West Wing"" ","LEO"
"80","Second or tenth, in a way ","SOPHOMORE"
"81","Gray ","AGE"
"82","Numerical prefix ","DECI"
"83","Oldest desert in the world ","NAMIB"
"84","Environmental extremists' acts ","ECOTAGE"
"85","The ""you"" of ""Here's to you!"" ","TOASTEE"
"86","Cheer for ","URGEON"
"87","Used a keyhole, in a way ","PEERED"
"88","Neighbor of Dagwood, in the funnies ","ELMO"
"89","What the winged woman is holding in the Emmy statuette ","ATOM"
"90","Blog nuisances ","TROLLS"
"91","World's smallest island nation ","NAURU"
"92","Fastener with two nuts ","UBOLT"
"93","Equivalence ","PARITY"
"94","Treat like a pharaoh? ","ENTOMB"
"95","Transform ","RESHAPE"
"96","Retailer that sells grasshoppers as food ","PETCO"
"97","College near Philadelphia ","SWARTHMORE"
"98","""Go on ..."" ","TELLMEMORE"
"99","Gymnasium decorations ","BANNERS"
"100","Cool ","APLOMB"
"101","Question to a poker player ","INOROUT"
"102","Adjust, as a satellite dish ","REAIM"
"103","Tease ","RAGON"
"104","Go after ","ASSAIL"
"105","Where the Code of Hammurabi is displayed ","LOUVRE"
"106","What's up? ","NORTH"
"107","How some N.F.L. games are resolved ","INOT"
"108","Many an action movie villain ","TERRORIST"
"109","Entered violently ","BROKEINTO"
"110","U.S.S. Ward, e.g. ","DESTROYER"
"111","They're not on your side ","FOES"
"112","Headlines, as a band ","GOESLAST"
"113","Cussed ","MEAN"
"114","One who doesn't give tough love, say ","ENABLER"
"115","Legend ","GIANT"
"116","Siouan speaker ","OTO"
"117","Sunny? ","SOLAR"
"118","Twinkle ","GLEAM"
"119","Stick on the range? ","PROD"
"120","Barely manages, with ""out"" ","EKES"
"121","Old German duchy name ","SAXE"
"122","Digs ","PAD"
"123","Parrot ","APE"
"124","Take the wrong way? ","ROB"
"125","Important no. for car buyers ","MPG"
"126","What this puzzle may make you say ","AHA"
