"","clues","answers"
"1","""The Hobbit"" hero ","BILBO"
"2","College V.I.P.'s ","BMOCS"
"3","Drs.' org. ","AMA"
"4","___ flu ","ASIAN"
"5","Mother ___ ","EARTH"
"6","Defeat by just a tad ","NIP"
"7","Entree on many a Chinese menu ","BUTTERFLYSHRIMP"
"8","Pioneering anti-AIDS drug ","AZT"
"9","Blackener of Santa's boots ","SOOT"
"10","Oscar winner Jannings ","EMIL"
"11","""No shirt, no shoes, no service,"" e.g. ","RULE"
"12","Cramped alternative to a basement ","CRAWLSPACE"
"13","Clear the board ","ERASE"
"14","""I could ___ horse!"" ","EATA"
"15","Signs to heed ","OMENS"
"16","Rotting ","DECAYING"
"17","Pastor, for short ","REV"
"18","It can be cast ","DIE"
"19","Tabriz residents ","IRANIANS"
"20","""Goodnight"" girl of old song ","IRENE"
"21","Greek peak ","OSSA"
"22","Amber is a fossilized one ","RESIN"
"23","Old New Yorkers, e.g. ","BACKISSUES"
"24","Lots ","ATON"
"25","Prefix with cultural ","AGRI"
"26","Intl. group with many generals ","NATO"
"27","Big milestone for a young co. ","IPO"
"28","Basic hotel banquet entree ","BREASTOFCHICKEN"
"29","Still ","YET"
"30","Anticipate ","AWAIT"
"31","Date ","SEE"
"32","Labor's partner ","PARTS"
"33","Attack ","SETAT"
"34","King of the elephants in a children's book series ","BABAR"
"35","Trooper on the highway ","ISUZU"
"36","Dracula's altered form ","BAT"
"37","Telephone numbers without letters ","ONES"
"38","Prior to ","BEFORE"
"39","Island south of Sicily ","MALTA"
"40","Suffix with direct ","ORY"
"41","Small change: Abbr. ","CTS"
"42","It may precede ""Don't let anyone hear!"" ","SHH"
"43","Inner self ","ANIMA"
"44","Make like ","MIMIC"
"45","Beatles record label ","APPLE"
"46","Fabled fliers ","ROCS"
"47","Settle a debt with ","REPAY"
"48","Directional suffix ","ERN"
"49","Sports Illustrated span ","WEEK"
"50","Feature of many a bodice ","LACE"
"51","Equilibrium ","STASIS"
"52","Franciscans' home ","ASSISI"
"53","""... ___ quit!"" ","ORI"
"54","Debussy's ""La ___"" ","MER"
"55","Affairs ","DOS"
"56","Facial recognition aid ","IDENTIKIT"
"57","Diarist Anaïs ","NIN"
"58","""___ whiz!"" ","GEE"
"59","News agency that was the first to report on Sputnik ","TASS"
"60","Genetic materials ","RNAS"
"61","Mobile phone giant ","NOKIA"
"62","Small inlet ","RIA"
"63","Shows shock, e.g. ","REACTS"
"64","Book after Neh. ","ESTH"
"65","___ breath ","BABYS"
"66","Concur ","AGREE"
"67","Where Minos reigned ","CRETE"
"68","Out of shape ","UNFIT"
"69","Word with grand or soap ","OPERA"
"70","Largish musical group ","NONET"
"71","Many works at the Met ","OILS"
"72","Patsy ","SAP"
"73","Eero Saarinen designed its J.F.K. terminal ","TWA"
"74","Viking ship need ","OAR"
"75","Runner Sebastian ","COE"
