"","clues","answers"
"1","Get on ","BOARD"
"2","It may be found on the side of a bank ","ATM"
"3","Parts of some chains ","ISLES"
"4","Film festival entry, informally ","INDIE"
"5","Flatow of public radio ","IRA"
"6","Message that, despite the name, isn't necessarily chirpy ","TWEET"
"7","If you think actors have two left feet, you haven't seen ___ ","TEDDANSON"
"8","Panasonic subsidiary ","SANYO"
"9","If you think country singers can't do hair, you haven't seen ___ ","DOLLYPARTON"
"10","Barbershop amenity ","HOTTOWEL"
"11","Look up to ","ADMIRE"
"12","Deck out ","ADORN"
"13","Consumed ","ATE"
"14","Headed up ","LED"
"15","Nickelodeon ""explorer"" ","DORA"
"16","Fears ","PHOBIAS"
"17","If you think pop balladeers can't run fast, you haven't seen ___ ","MICHAELBOLTON"
"18","Angry outbursts ","TIRADES"
"19","Only United Nations member whose name starts with ""O"" ","OMAN"
"20","Tombstone letters ","RIP"
"21","Barbecue spot ","PIT"
"22","Heaven-sent food ","MANNA"
"23","In ","AMIDST"
"24","Purpose of a faucet attachment ","AERATION"
"25","If you think economists don't lose their cool, you haven't seen ___ ","JANETYELLEN"
"26","To love, in Italy ","AMARE"
"27","If you think film directors are always satisfied, you haven't seen ___ ","WESCRAVEN"
"28","One without a kind word to say ","HATER"
"29","G.I.'s address ","APO"
"30","Like a tightrope walker ","AGILE"
"31","Hose problems ","SNAGS"
"32","Ranger's home, in brief ","NHL"
"33","Something matzo lacks ","YEAST"
"34","Throw in ","ADD"
"35","Cleared (of) ","RID"
"36","Exact ","DEADON"
"37","Ticket specification ","AISLE"
"38","Online provocateur ","TROLL"
"39","A host of ","MANY"
"40","Cry while shaking hands ","ITSADEAL"
"41","What locusts do ","SWARM"
"42","Dal ingredient ","LENTIL"
"43","Pal of Roo in ""Winnie-the-Pooh"" ","EEYORE"
"44","High ","STONED"
"45","""Quit your stalling!"" ","NOW"
"46","Barbecue spots ","PATIOS"
"47","Consumed ","HAD"
"48","Leslie ___ Jr. of the original ""Hamilton"" cast ","ODOM"
"49","Bagel shapes ","TORI"
"50","Thomas Paine's ""Common Sense,"" e.g. ","TRACT"
"51","French monastery resident ","ABBE"
"52","Equal pay, e.g. ","PARITY"
"53","Passion ","HEAT"
"54","Like Mother Hubbard and King Cole ","OLD"
"55","Animal that's a little weaselly? ","STOAT"
"56","Many regulars at artisan coffee shops ","HIPSTERS"
"57","Discontinued Dodge ","OMNI"
"58","Discontinued iPod ","NANO"
"59","Bread served with dal, maybe ","NAN"
"60","Indian royalty ","RAJAHS"
"61","One hanging around a party with swingers? ","PINATA"
"62","Salvador Dalí contemporary ","MANRAY"
"63","Removal of restrictions, informally ","DEREG"
"64","Letter in El Al's logo ","ALEPH"
"65","Counterpart of la luna ","ELSOL"
"66","Kind of room ","REC"
"67","Actor McGregor ","EWAN"
"68","Get on in years ","AGE"
"69","Through ","VIA"
"70","Loop loopers ","ELS"
"71","Dot follower, maybe ","NET"
