"","clues","answers"
"1","Underworld figure ","CAPO"
"2","Return ","HANDBACK"
"3","Without thinking ","OFFHAND"
"4","Fire ___ ","OPAL"
"5","It sticks in the kitchen ","SARAN"
"6","Join ","WELD"
"7","Bottle in the bathroom ","DRANO"
"8","Sight on much old Roman statuary ","TOGA"
"9","Fierce military action ","HANDTOHANDCOMBAT"
"10","""Yikes!"" ","EGAD"
"11","Cries of pain ","OWS"
"12","Headache ","HASSLE"
"13","Tribal V.I.P. ","SHAMAN"
"14","Dry with absorbent paper ","BLOT"
"15","Paint choice ","LATEX"
"16","Dollar competitor ","AVIS"
"17","Bandleader Shaw ","ARTIE"
"18","Jet black ","ONYX"
"19","Begin to understand ","GETAHANDLEON"
"20","Surgical opening? ","NEURO"
"21","Holly ","ILEX"
"22","City south of Yosemite ","FRESNO"
"23","Rev.'s talk ","SER"
"24","Dancing girl in ""The Return of the Jedi"" ","OOLA"
"25","Collaborated ","WORKEDHANDINHAND"
"26","Path ","ROAD"
"27","Grant-___ ","INAID"
"28","Certain horses ","BAYS"
"29","James of jazz ","ETTA"
"30","Ancient Greek festival site ","NEMEA"
"31","Prefix with biology ","AGRO"
"32","Basic telephone ","HANDSET"
"33","Welcome ","GLADHAND"
"34","Continue ","GOON"
"35","Herder ","COWHAND"
"36","Peeved, after ""in"" ","APET"
"37","Texas's ___ Duro Canyon ","PALO"
"38","Veteran ","OLDHAND"
"39","Overwhelmingly ","HANDSDOWN"
"40","Malt liquor foams ","BARMS"
"41","Riyadh native ","ARAB"
"42","Site of Jesus' first miracle ","CANA"
"43","Tough spot ","KNOTHOLE"
"44","""A Garden of Earthly Delights"" novelist ","OATES"
"45","Thrashes ","FLOGS"
"46","Like some Bach works ","FUGAL"
"47","Individually crafted ","HANDMADE"
"48","Gently persuade ","COAX"
"49","Nearby ","ATHAND"
"50","Remains at a steel mill ","SLAG"
"51","Suffer from ","HAVE"
"52","Bickering ","ATIT"
"53","___ Verde ","MESA"
"54","Modern injections ","BOTOX"
"55","Order at a butcher's ","LOIN"
"56","Saskatchewan tribe ","CREE"
"57","Early movie mogul ","LOEW"
"58","Coin word ","UNUM"
"59","Actress Sedgwick ","KYRA"
"60","Former Nebraska senator James ","EXON"
"61","Granting ","ALLOWING"
"62","Submit ","HANDIN"
"63","Square ","NERD"
"64","""Can I help?"" ","NEEDAHAND"
"65","Open shot ","FOREHAND"
"66","Origin ","ROOTS"
"67","Lift the spirits of ","ELATE"
"68","Did telemarks, e.g. ","SKIED"
"69","Scott Turow book ","ONEL"
"70","Place for keys and lipstick ","HANDBAG"
"71","""Othello"" villain ","IAGO"
"72","Laura who wrote ""Wedding Bell Blues"" ","NYRO"
"73","Personal and direct ","HANDSON"
