"","clues","answers"
"1","Transact business on the Internet ","ETAIL"
"2","TV/radio host John ","TESH"
"3","Turkey club? ","NATO"
"4","Travelers alternative ","AETNA"
"5","Toss in a chip ","ANTE"
"6","Touched down ","ALIT"
"7","Tricky driving condition ","SLEET"
"8","Tax-exempt educ. groups ","PTAS"
"9","Times Roman, for one ","FONT"
"10","Traditional use for henna ","TEMPORARYTATTOO"
"11","Tackle-to-mast rope on a ship ","TYE"
"12","Tiny bit ","IOTA"
"13","Typist's key: Abbr. ","ALT"
"14","Transmitter of waves ","ANTENNA"
"15","Train stop: Abbr. ","STA"
"16","Tear-gassing cause ","RIOT"
"17","Tevye's ""good"" ","TOV"
"18","The Beatles' meter maid and others ","RITAS"
"19","Team in the A.F.C. South ","TENNESSEETITANS"
"20","Tallow sources ","SUETS"
"21","To the ___ degree ","NTH"
"22","Trouble with a lid? ","STYE"
"23","Time period on a financial stmt. ","YTD"
"24","Takes a step toward biting? ","TEETHES"
"25","Took a chair ","SAT"
"26","Trap or record preceder ","SETA"
"27","Teleflora competitor ","FTD"
"28","Tilt-boarding ","TEETERTOTTERING"
"29","Techie's address starter? ","HTTP"
"30","Topic lead-in ","ASTO"
"31","Take as a given ","POSIT"
"32","The U.N.'s Kofi ___ Annan ","ATTA"
"33","Tranquilizer gun projectile ","DART"
"34","Two-color horse ","PINTO"
"35","Tensed ","TAUT"
"36","Terminal approximations: Abbr. ","ETAS"
"37","Towel ends? ","ETTES"
"38","Toward sunrise ","EAST"
"39","The ""T"" of TV ","TELE"
"40","""Time to rise!"" (""Up and ___!"") ","ATEM"
"41","Tending to bungle things ","INEPT"
"42","Tito Jackson's sister ","LATOYA"
"43","Toledo tidbit ","TAPA"
"44","Theater's ___'acte ","ENTR"
"45","Take the night off from partying, say ","STAYIN"
"46","""The Ten Commandments"" star ","HESTON"
"47","Tons ","ALOT"
"48","Two-time All-Star Martinez ","TINO"
"49","""The Touch of Your Hand"" lyricist Harbach ","OTTO"
"50","Tears ","RENTS"
"51","Tempest game maker ","ATARI"
"52","Trying to look cultured ","ARTSY"
"53","Title for Sulu on ""Star Trek"": Abbr. ","LIEUT"
"54","Tempered, with ""down"" ","TONED"
"55","Talking-___ (scoldings) ","TOS"
"56","Track meet component ","EVENT"
"57","TDs and interceptions ","STATS"
"58","Thing of value ","ASSET"
"59","""The Closer"" airer ","TNT"
"60","T.G.I.F. part ","ITS"
"61","""Terminal Bliss"" actress Chandler ","ESTEE"
"62","Third-person ending of old ","ETH"
"63","Thug's crime, often ","THEFT"
"64","TD Waterhouse online competitor ","ETRADE"
"65","Torments ","EATSAT"
"66","Treeless tract ","STEPPE"
"67","Time-honored Irish cleric, for short ","STPAT"
"68","Tout ___ (straight ahead: Fr.) ","DROIT"
"69","To the extent ___ ","THAT"
"70","""Tell Mama"" singer James ","ETTA"
"71","Traitor's rebuke ","ETTU"
"72","Tomás's ""other"" ","OTRA"
"73","Tykes ","TOTS"
"74","""This ___ what I expected"" ","ISNT"
"75","TV's Nick at ___ ","NITE"
"76","""Three deuces and a four-speed"" cars of old ","GTOS"
