"","clues","answers"
"1","Subject for a media ombudsman ","BIAS"
"2","Wrist or knee ","JOINT"
"3","Jump in a rink ","AXEL"
"4","Second word in many limericks ","ONCE"
"5","Milk provider ","UDDER"
"6","""___ pregnant!"" ","WERE"
"7","Hybrid citrus fruit ","UGLI"
"8","Humdinger ","DOOZY"
"9","Consent reluctantly ","KNUCKLEUNDER"
"10","Main character on ""How I Met Your Mother"" ","TED"
"11","Fish that twists ","EEL"
"12","___ room ","REC"
"13","To be specific ","NAMELY"
"14","Acorn source ","OAK"
"15","Is active without making progress or falling behind ","TREADSWATER"
"16","Born's partner ","BRED"
"17","Opposite of SSW ","NNE"
"18","Programming language that's also the name of an island ","JAVA"
"19","Main food-supplying region of a country ","BREADBASKET"
"20","Stimpy's TV pal ","REN"
"21","Golf club similar to a niblick ","LOFTER"
"22","""Could go either way"" ","YESANDNO"
"23","___ lamb ","EWE"
"24","Harvard Sq. on Boston's T, e.g. ","STA"
"25","Wizardry ","SPELLWEAVING"
"26","Easter figure ","JESUS"
"27","""Three Coins in the Fountain"" lyricist Sammy ","CAHN"
"28","Region ","AREA"
"29","Google executive Schmidt ","ERIC"
"30","Leave at the altar ","JILT"
"31","Knock down ","RAZE"
"32","Site of the Ibsen Museum ","OSLO"
"33","Atlanta cager ","HAWK"
"34","The yoke's on them ","OXEN"
"35","Land with chinchillas ","PERU"
"36","Puts in office ","ELECTS"
"37","Rock that may be hard to roll ","BOULDER"
"38","Playwright William ","INGE"
"39","Rights org. ","ACLU"
"40","Dumpster emanation ","ODOR"
"41","Altar declaration ","IDO"
"42","Pince-___ ","NEZ"
"43","""Give it a shot"" ","TRY"
"44","Canterbury's county ","KENT"
"45","TV rooms ","DENS"
"46","Slow down ","RETARD"
"47","Storied duelist with a large nose ","CYRANO"
"48","Teeter ","WOBBLE"
"49","Tilling tool ","HARROW"
"50","Political activist James known for undercover videos ","OKEEFE"
"51","Title TV character in a brown, skirted, leather outfit ","XENA"
"52","Aster relative ","TANSY"
"53","Army V.I.P. ","MAJ"
"54","Hockey feint ","DEKE"
"55","Dis's opposite ","DAT"
"56","Kind of diving ","DEEPSEA"
"57","Hill near a loch ","BRAE"
"58","Perfume ","ESSENCE"
"59","""Gotta run!"" ","TATA"
"60","Indian making a blanket ","NAVAJO"
"61","Bad feeling in one's gut? ","ULCER"
"62","Actress ___ Flynn Boyle ","LARA"
"63","Zoom ","WHIZ"
"64","Eye part ","IRIS"
"65","""The Old Curiosity Shop"" heroine ","NELL"
"66","Cancún kitty ","GATO"
"67","Vice President Biden ","JOE"
"68","Little ___, who did the Loco-Motion ","EVA"
"69","Family nickname ","SIS"
